"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-12-22 17:17:30
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-12-22 17:17:30
2020-12-22 18:12:24,0,"antplus",0,"ok",2.9609375,1330968,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-12-22 17:17:30
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-12-22 17:17:30
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-12-22 17:27:52
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-12-22 17:27:52
2020-12-22 18:12:24,0,"antplus",0,"ok",2.97265625,1331572,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-12-22 17:27:52
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-12-22 17:27:52
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-12-22 17:37:24
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-12-22 17:37:24
2020-12-22 18:12:24,0,"antplus",0,"ok",2.9296875,1332074,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-12-22 17:37:24
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-12-22 17:37:24
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-12-22 18:00:06
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-12-22 18:00:06
2020-12-22 18:12:24,0,"antplus",0,"ok",2.94921875,1333480,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-12-22 18:00:06
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-12-22 18:00:06
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-12-22 18:08:11
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-12-22 18:08:11
2020-12-22 18:12:24,0,"antplus",0,"ok",2.953125,1333982,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-12-22 18:08:11
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-12-22 18:08:11
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-12-22 18:10:19
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-12-22 18:10:19
2020-12-22 18:12:24,0,"antplus",0,"ok",2.95703125,1334084,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-12-22 18:10:19
2020-12-22 18:12:24,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-12-22 18:10:19
