"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-03-23 14:05:18,2021-03-23 14:04:41,44.9846350494772,-93.2021664641798,44.9854739103466,-93.2011931575835,37.09,37.09,195.99,54,NA,5,5.284,6.559,2,0,NA,6553.5,655.35,6553.5,"lap","stop",134,155,94,99,NA,"manual","running",255,"generic",127,127,0.34375,0,1.9921875
2021-03-23 14:06:23,2021-03-23 14:05:18,44.9855211004615,-93.201189385727,44.9847260769457,-93.2021347805858,65.496,65.496,211.6,88,NA,14,3.231,5.477,0,0,NA,6553.5,655.35,6553.5,"lap","stop",154,162,82,90,NA,"manual","running",255,"generic",127,127,0.890625,0.5,1.9921875
2021-03-23 14:07:05,2021-03-23 14:06:23,44.9846871849149,-93.2021350320429,44.9855074379593,-93.2011898886412,41.358,41.358,211.65,62,NA,10,5.118,5.384,2,2,NA,6553.5,655.35,6553.5,"lap","stop",131,144,88,92,NA,"manual","running",255,"generic",127,127,0.6875,0.5,1.9921875
2021-03-23 14:08:06,2021-03-23 14:07:05,44.9855527840555,-93.2011916488409,44.9846947286278,-93.2021285779774,61.321,61.321,220.04,82,NA,14,3.588,4.964,2,0,NA,6553.5,655.35,6553.5,"lap","stop",147,162,82,87,NA,"manual","running",255,"generic",127,127,0,0.5,1.9921875
2021-03-23 14:08:46,2021-03-23 14:08:06,44.9846575967968,-93.2021267339587,44.9854410532862,-93.2011552713811,40.236,40.236,204.93,58,NA,9,5.093,5.514,0,2,NA,6553.5,655.35,6553.5,"lap","stop",158,164,88,91,NA,"manual","running",255,"generic",127,127,0.546875,0.5,1.9921875
2021-03-23 14:09:47,2021-03-23 14:08:46,44.9854920990765,-93.2011598814279,44.9846883583814,-93.2021626085043,60.617,60.617,226.44,81,NA,15,3.736,5.263,0,2,NA,6553.5,655.35,6553.5,"lap","stop",163,167,81,87,NA,"manual","running",255,"generic",127,127,0.84375,0.5,1.9921875
2021-03-23 14:10:25,2021-03-23 14:09:47,44.9846488796175,-93.2021590042859,44.9854539614171,-93.2011671736836,38.575,38.575,208.22,54,NA,9,5.398,5.841,2,0,NA,6553.5,655.35,6553.5,"lap","stop",157,166,88,92,NA,"manual","running",255,"generic",127,127,0.9453125,0.5,1.9921875
2021-03-23 14:11:26,2021-03-23 14:10:25,44.9855041690171,-93.2011673413217,44.9846744444221,-93.2021242193878,60.907,60.907,226.81,81,NA,15,3.724,5.533,0,2,NA,6553.5,655.35,6553.5,"lap","stop",161,169,81,88,NA,"manual","running",255,"generic",127,127,0.875,0.5,1.9921875
2021-03-23 14:12:05,2021-03-23 14:11:26,44.9846405815333,-93.2021232973784,44.9854705575854,-93.2011705264449,38.944,38.944,204.74,54,NA,2,5.257,6,5,3,NA,6553.5,655.35,6553.5,"lap","stop",114,138,87,92,NA,"manual","running",255,"generic",127,127,0.875,0.5,1.9921875
2021-03-23 14:13:08,2021-03-23 14:12:05,44.985517244786,-93.2011691015214,44.9847117438912,-93.2021519634873,63.096,63.096,216.77,83,NA,6,3.436,5.43,2,4,NA,6553.5,655.35,6553.5,"lap","stop",93,103,81,86,NA,"manual","running",255,"generic",127,127,0.8515625,0.5,1.9921875
