"sports_name","sports_sport","sports_sub_sport","timestamp","start_time","start_position_lat","start_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","nec_lat","nec_long","swc_lat","swc_long","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","first_lap_index","num_laps","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","sport","sub_sport","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","total_training_effect","event_group","trigger","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles","sport_index"
"Run","running","generic",2021-02-18 16:29:43,2021-02-18 15:51:25,44.9850307591259,-93.2339383196086,2062.153,2032.428,6661.8,2839,44.991637961939,-93.2024997286499,44.9839936662465,-93.2339383196086,NA,365,3.278,4.171,127,118,0,9,6553.5,655.35,6553.5,"lap","stop","running","generic",140,153,84,97,2.1,255,"activity_end",127,127,0.078125,0.5,1.9921875,255
