"ID","data","event","event_group","event_type","timestamp"
2019-08-13 08:18:31,0,"timer",0,"start",2019-08-13 07:45:56
2019-08-13 08:18:31,4,NA,255,"marker",2019-08-13 07:46:20
2019-08-13 08:18:31,0,"timer",0,"stop_all",2019-08-13 07:46:21
2019-08-13 08:18:31,0,"timer",0,"start",2019-08-13 07:46:47
2019-08-13 08:18:31,352,NA,255,"marker",2019-08-13 07:55:56
2019-08-13 08:18:31,0,"timer",0,"stop_all",2019-08-13 07:55:57
2019-08-13 08:18:31,0,"timer",0,"start",2019-08-13 07:56:03
2019-08-13 08:18:31,642,NA,255,"marker",2019-08-13 08:05:32
2019-08-13 08:18:31,0,"timer",0,"stop_all",2019-08-13 08:05:33
2019-08-13 08:18:31,0,"timer",0,"start",2019-08-13 08:05:38
2019-08-13 08:18:31,700,NA,255,"marker",2019-08-13 08:08:19
2019-08-13 08:18:31,0,"timer",0,"stop_all",2019-08-13 08:08:20
2019-08-13 08:18:31,0,"timer",0,"start",2019-08-13 08:08:29
2019-08-13 08:18:31,816,NA,255,"marker",2019-08-13 08:18:02
2019-08-13 08:18:31,0,"timer",0,"stop_all",2019-08-13 08:18:03
