"ID","avg_cadence","avg_fractional_cadence","avg_heart_rate","avg_speed","avg_stance_time","avg_stance_time_percent","avg_temperature","avg_vertical_oscillation","end_position_lat","end_position_long","event","event_group","event_type","intensity","lap_trigger","max_cadence","max_fractional_cadence","max_heart_rate","max_speed","max_temperature","message_index","sport","start_position_lat","start_position_long","start_time","sub_sport","timestamp","total_ascent","total_calories","total_cycles","total_descent","total_distance","total_elapsed_time","total_fractional_cycles","total_timer_time","wkt_step_index"
2021-01-10 12:37:18,87,0.515625,124,3.27,6553.5,655.35,127,6553.5,536724960,-1112321805,"lap",255,"stop",NA,"distance",94,0,141,3.443,127,NA,"running",536695692,-1112321797,2021-01-10 11:42:06,"generic",2021-01-10 11:46:11,8,42,360,23,804.67,246.096,1.9921875,246.096,NA
2021-01-10 12:37:18,86,0.8203125,138,3.317,6553.5,655.35,127,6553.5,536725240,-1112205715,"lap",255,"stop",NA,"distance",92,0.5,143,3.499,127,NA,"running",536724960,-1112321335,2021-01-10 11:46:12,"generic",2021-01-10 11:50:14,16,50,351,11,804.67,242.607,1.9921875,242.607,NA
2021-01-10 12:37:18,85,0.5546875,142,3.403,6553.5,655.35,127,6553.5,536726886,-1112084932,"lap",255,"stop",NA,"distance",89,0.5,146,3.527,127,NA,"running",536725240,-1112205715,2021-01-10 11:50:15,"generic",2021-01-10 11:54:11,18,46,337,16,804.67,236.442,1.9921875,236.442,NA
2021-01-10 12:37:18,84,0.1953125,143,3.415,6553.5,655.35,127,6553.5,536724583,-1111965038,"lap",255,"stop",NA,"distance",87,0.5,147,3.462,127,NA,"running",536726914,-1112084401,2021-01-10 11:54:12,"generic",2021-01-10 11:58:10,21,44,327,11,804.67,239.533,1.9921875,235.64,NA
2021-01-10 12:37:18,83,0.5703125,146,3.311,6553.5,655.35,127,6553.5,536667796,-1111876175,"lap",255,"stop",NA,"distance",86,0.5,152,3.48,127,NA,"running",536724383,-1111964614,2021-01-10 11:58:11,"generic",2021-01-10 12:02:13,25,46,336,8,804.67,243.039,1.9921875,243.039,NA
2021-01-10 12:37:18,83,0.734375,142,3.687,6553.5,655.35,127,6553.5,536604522,-1111795915,"lap",255,"stop",NA,"distance",87,0.5,149,3.844,127,NA,"running",536667484,-1111875896,2021-01-10 12:02:14,"generic",2021-01-10 12:06:02,11,39,303,32,804.67,228.446,1.9921875,218.223,NA
2021-01-10 12:37:18,84,0.2734375,145,3.45,6553.5,655.35,127,6553.5,536542035,-1111872675,"lap",255,"stop",NA,"distance",88,0,151,3.732,127,NA,"running",536604149,-1111795851,2021-01-10 12:06:03,"generic",2021-01-10 12:09:55,29,43,325,24,804.67,233.237,1.9921875,233.237,NA
2021-01-10 12:37:18,84,0.21875,146,3.407,6553.5,655.35,127,6553.5,536463673,-1111892207,"lap",255,"stop",NA,"distance",88,0,150,3.546,127,NA,"running",536541729,-1111872785,2021-01-10 12:09:56,"generic",2021-01-10 12:13:51,14,42,331,16,804.67,236.205,1.9921875,236.205,NA
2021-01-10 12:37:18,84,0.015625,144,3.373,6553.5,655.35,127,6553.5,536477925,-1111976337,"lap",255,"stop",NA,"distance",86,0.5,149,3.592,127,NA,"running",536463245,-1111892156,2021-01-10 12:13:52,"generic",2021-01-10 12:17:50,25,41,333,27,804.67,238.593,1.9921875,238.593,NA
2021-01-10 12:37:18,83,0.5,146,3.429,6553.5,655.35,127,6553.5,536519869,-1112082733,"lap",255,"stop",NA,"distance",86,0.5,151,3.555,127,NA,"running",536478102,-1111976735,2021-01-10 12:17:51,"generic",2021-01-10 12:21:45,32,41,325,38,804.67,234.639,1.9921875,234.639,NA
2021-01-10 12:37:18,84,0.6171875,144,3.517,6553.5,655.35,127,6553.5,536568027,-1112162554,"lap",255,"stop",NA,"distance",87,0.5,148,3.751,127,NA,"running",536520308,-1112083623,2021-01-10 12:21:46,"generic",2021-01-10 12:25:33,22,36,319,40,804.67,228.764,1.9921875,228.764,NA
2021-01-10 12:37:18,85,0.3046875,145,3.492,6553.5,655.35,127,6553.5,536617568,-1112225826,"lap",255,"stop",NA,"distance",88,0,149,3.583,127,NA,"running",536568306,-1112162332,2021-01-10 12:25:34,"generic",2021-01-10 12:29:24,13,38,326,8,804.67,230.439,1.9921875,230.439,NA
2021-01-10 12:37:18,84,0.7265625,146,3.487,6553.5,655.35,127,6553.5,536654614,-1112310230,"lap",255,"stop",NA,"distance",88,0,150,3.658,127,NA,"running",536617577,-1112226396,2021-01-10 12:29:25,"generic",2021-01-10 12:33:14,9,37,324,18,804.67,230.76,1.9921875,230.76,NA
2021-01-10 12:37:18,85,0.484375,146,3.446,6553.5,655.35,127,6553.5,536694146,-1112322819,"lap",255,"stop",NA,"session_end",91,0,149,3.602,127,NA,"running",536654909,-1112309875,2021-01-10 12:33:15,"generic",2021-01-10 12:37:18,52,37,329,41,802.35,232.806,1.9921875,232.806,NA
