"timestamp","position_lat","position_long","distance","altitude","speed","cadence","fractional_cadence","heart_rate"
2021-03-30 13:28:22,44.9832595791668,-93.2317340467125,339.44,234.2,3.219,89,0,89
2021-03-30 13:28:23,44.9832385405898,-93.2317467033863,341.97,233.6,3.21,90,0.5,89
2021-03-30 13:28:24,44.983223201707,-93.2317806500942,345.1,233.2,3.2,90,0.5,89
2021-03-30 13:28:25,44.9832102935761,-93.2318020239472,347.31,232.6,3.191,90,0.5,89
2021-03-30 13:28:26,44.9831894226372,-93.2318135071546,349.49,231.8,3.191,90,0.5,89
2021-03-30 13:28:27,44.9831734132022,-93.2318337913603,351.86,231.2,3.182,87,0.5,89
2021-03-30 13:28:28,44.9831449985504,-93.2318455260247,354.64,230.6,3.163,87,0.5,89
2021-03-30 13:28:29,44.9831172544509,-93.2318627089262,357.76,230,3.144,87,0.5,89
2021-03-30 13:28:30,44.9830579943955,-93.2318883575499,364.58,229.6,3.144,87,0.5,89
2021-03-30 13:28:31,44.9830231256783,-93.2319036964327,368.61,229,3.144,87,0.5,89
2021-03-30 13:28:32,44.9829956330359,-93.231899086386,371.4,228.4,3.191,87,0.5,89
2021-03-30 13:28:33,44.9829632788897,-93.231904450804,374.96,228,3.266,87,0.5,NA
2021-03-30 13:28:34,44.9829267337918,-93.2319288421422,379.45,227.4,3.312,87,0.5,89
2021-03-30 13:28:35,44.9828941281885,-93.2319447677583,383.21,227,3.312,86,0.5,89
2021-03-30 13:28:36,44.9828677251935,-93.2319496292621,386.02,226.4,3.406,86,0.5,89
2021-03-30 13:28:37,44.9828440882266,-93.2319658901542,388.93,226,3.406,86,0.5,89
2021-03-30 13:28:38,44.9828205350786,-93.2319884374738,392.1,225.4,3.21,87,0.5,89
2021-03-30 13:28:39,44.9827983230352,-93.2319966517389,394.62,224.8,3.126,88,0.5,89
2021-03-30 13:28:40,44.9827746860683,-93.2320134993643,397.56,224.4,3.126,88,0.5,89
2021-03-30 13:28:41,44.9827493727207,-93.2320501282811,401.59,223.8,3.107,89,0.5,89
2021-03-30 13:28:42,44.9827270768583,-93.2320738490671,404.69,223.2,3.107,89,0.5,89
2021-03-30 13:28:43,44.9827053677291,-93.2321061193943,408.18,222.8,3.135,89,0.5,89
2021-03-30 13:28:44,44.9826818984002,-93.2321310974658,411.45,222.2,3.154,89,0.5,89
2021-03-30 13:28:45,44.982654992491,-93.2321469392627,414.67,221.8,3.172,89,0.5,89
2021-03-30 13:28:46,44.9826200399548,-93.2321553211659,418.5,221.6,3.182,89,0.5,89
2021-03-30 13:28:47,44.9825850874186,-93.2321518007666,422.06,221.2,3.2,87,0.5,89
2021-03-30 13:28:48,44.9825588520616,-93.2321748510003,425.48,220.8,3.238,87,0.5,89
2021-03-30 13:28:49,44.9825336225331,-93.2321916148067,428.58,220.4,3.256,87,0.5,89
2021-03-30 13:28:50,44.9825085606426,-93.2322120666504,431.76,219.8,3.256,87,0.5,89
2021-03-30 13:28:51,44.9824850074947,-93.2322300039232,434.72,219.2,3.256,87,0.5,89
2021-03-30 13:28:52,44.9824597779661,-93.2322493661195,437.89,218.8,3.247,87,0.5,89
2021-03-30 13:28:53,44.9824346322566,-93.2322574965656,440.67,218.4,3.238,86,0.5,89
2021-03-30 13:28:54,44.982403786853,-93.2322727516294,444.26,218,3.228,86,0.5,89
2021-03-30 13:28:55,44.9823750369251,-93.2322833966464,447.49,217.6,3.219,86,0.5,89
2021-03-30 13:28:56,44.9823467060924,-93.232308709994,451.2,217,3.219,86,0.5,89
2021-03-30 13:28:57,44.9823223985732,-93.2323263958097,454.23,216.4,3.219,86,0.5,89
2021-03-30 13:28:58,44.9822993483394,-93.2323372084647,456.92,215.8,3.219,86,0.5,89
2021-03-30 13:28:59,44.9822758790106,-93.2323495298624,459.7,215.2,3.219,86,0.5,89
2021-03-30 13:29:00,44.9822494760156,-93.2323553971946,462.62,214.8,3.21,86,0.5,89
2021-03-30 13:29:01,44.9822266772389,-93.2323741726577,465.49,214.2,3.2,86,0.5,89
2021-03-30 13:29:02,44.98220840469,-93.2323878351599,467.67,213.6,3.191,87,0.5,89
2021-03-30 13:29:03,44.9821877852082,-93.2324047666043,470.22,213,3.182,88,0.5,89
2021-03-30 13:29:04,44.9821623880416,-93.2324354443699,473.73,212.4,3.154,88,0.5,89
2021-03-30 13:29:05,44.9821375776082,-93.2324617635459,477.06,211.8,3.144,89,0.5,89
2021-03-30 13:29:06,44.9821045529097,-93.2324717380106,480.73,211.4,3.144,89,0.5,89
2021-03-30 13:29:07,44.9820766411722,-93.2324840594083,483.97,210.8,3.144,89,0.5,89
2021-03-30 13:29:08,44.9820468015969,-93.2324851490557,487.03,210.4,3.154,88,0.5,89
2021-03-30 13:29:09,44.9820152018219,-93.2324868254364,490.33,210,3.154,87,0.5,89
2021-03-30 13:29:10,44.9819841887802,-93.2325000688434,493.89,209.6,3.154,87,0.5,89
2021-03-30 13:29:11,44.9819566961378,-93.2324888370931,496.59,209.2,3.163,87,0.5,89
2021-03-30 13:29:12,44.9819271918386,-93.2324962131679,499.91,208.6,3.163,87,0.5,89
2021-03-30 13:29:13,44.9819022137672,-93.2325003203005,502.7,208,3.172,87,0.5,NA
2021-03-30 13:29:14,44.9818749725819,-93.2325299922377,506.41,207.4,3.172,87,0.5,89
2021-03-30 13:29:15,44.9818519223481,-93.2325501088053,509.38,206.8,3.163,87,0.5,89
2021-03-30 13:29:16,44.981827698648,-93.2325791101903,512.82,206,3.163,87,0.5,89
2021-03-30 13:29:17,44.9818079173565,-93.232604842633,515.71,205.4,3.172,87,0.5,89
2021-03-30 13:29:18,44.981785370037,-93.2326358556747,519.14,204.6,3.163,87,0.5,89
2021-03-30 13:29:19,44.9817605596036,-93.2326511107385,522.15,204,3.163,87,0.5,89
2021-03-30 13:29:20,44.9817339051515,-93.2326582353562,525.1,203.4,3.163,87,0.5,89
2021-03-30 13:29:21,44.9817092623562,-93.2326882425696,528.64,202.8,3.163,87,0.5,88
2021-03-30 13:29:22,44.9816847033799,-93.2327214349061,532.38,202,3.163,87,0.5,88
2021-03-30 13:29:23,44.9816619884223,-93.2327419705689,535.36,201.2,3.163,87,0.5,88
2021-03-30 13:29:24,44.9816310591996,-93.2327701337636,539.39,200.4,3.163,88,0.5,87
2021-03-30 13:29:25,44.9816039018333,-93.2327915914357,542.84,199.8,3.172,88,0.5,86
2021-03-30 13:29:26,44.9815806839615,-93.2328064274043,545.67,199.2,3.172,88,0.5,86
2021-03-30 13:29:27,44.981558136642,-93.23282411322,548.51,198.4,3.182,88,0.5,86
2021-03-30 13:29:28,44.9815319851041,-93.2328319083899,551.46,197.8,3.182,88,0.5,86
2021-03-30 13:29:29,44.9815101921558,-93.2328433077782,554.04,197,3.172,88,0.5,86
2021-03-30 13:29:30,44.9814907461405,-93.2328682858497,556.88,196,3.172,88,0.5,86
2021-03-30 13:29:31,44.981473730877,-93.2329091895372,560.51,195,3.163,87,0.5,86
2021-03-30 13:29:32,44.9814579728991,-93.2329395320266,563.46,194,3.163,87,0.5,86
2021-03-30 13:29:33,44.9814362637699,-93.232961576432,566.43,193.2,3.163,87,0.5,86
2021-03-30 13:29:34,44.9814140517265,-93.2329803518951,569.3,192.2,3.163,88,0.5,86
2021-03-30 13:29:35,44.9813876487315,-93.2329816091806,572.08,191.2,3.163,88,0.5,86
2021-03-30 13:29:36,44.9813639279455,-93.2329988759011,575.03,190.2,3.154,88,0.5,86
2021-03-30 13:29:37,44.9813431408256,-93.2330075930804,577.44,189.6,3.154,88,0.5,86
2021-03-30 13:29:38,44.9813213478774,-93.2330256141722,580.24,188.6,3.154,88,0.5,86
2021-03-30 13:29:39,44.9812943581492,-93.2330295536667,583.22,187.6,3.144,88,0.5,86
2021-03-30 13:29:40,44.9812666978687,-93.2330569624901,586.96,186,3.144,88,0.5,86
2021-03-30 13:29:41,44.9812440667301,-93.2330797612667,590.04,184.8,3.135,87,0.5,86
2021-03-30 13:29:42,44.9812216032296,-93.2331179827452,593.91,183.8,3.135,87,0.5,86
2021-03-30 13:29:43,44.9811661150306,-93.233128124848,599.81,185,3.144,87,0.5,86
2021-03-30 13:29:44,44.9811304919422,-93.2331562042236,604.35,185.8,3.154,86,0.5,86
2021-03-30 13:29:45,44.9810986407101,-93.2331762369722,608.21,187.6,3.163,87,0.5,86
2021-03-30 13:29:46,44.9810610059649,-93.2331884745508,612.34,190,3.163,87,0.5,86
2021-03-30 13:29:47,44.9810184258968,-93.2332055736333,617.14,192.8,3.35,87,0.5,86
2021-03-30 13:29:48,44.9809830542654,-93.2332194037735,621.19,195.8,3.462,87,0.5,86
2021-03-30 13:29:49,44.9809507001191,-93.2332374248654,625.05,198.2,3.462,88,0.5,86
2021-03-30 13:29:50,44.9809200223535,-93.2332532666624,628.66,200.8,3.443,88,0.5,86
2021-03-30 13:29:51,44.9808912724257,-93.2332730479538,632.21,203.4,3.415,87,0.5,86
2021-03-30 13:29:52,44.9808626901358,-93.2333008758724,636.03,205.4,3.387,87,0.5,86
2021-03-30 13:29:53,44.9808320123702,-93.2333346549422,640.28,207.8,3.331,86,0.5,86
2021-03-30 13:29:54,44.9808009993285,-93.2333726249635,644.75,210,3.331,86,0.5,86
2021-03-30 13:29:55,44.9807675555348,-93.2334063202143,649.28,212,3.331,86,0.5,NA
2021-03-30 13:29:56,44.9807373806834,-93.2334412727505,653.59,214.6,3.378,86,0.5,86
2021-03-30 13:29:57,44.9807080440223,-93.2334834337234,658.23,217,3.387,87,0.5,86
2021-03-30 13:29:58,44.980680719018,-93.2335225772113,662.55,219,3.387,87,0.5,86
2021-03-30 13:29:59,44.980654232204,-93.2335580326617,666.61,221,3.34,88,0.5,89
2021-03-30 13:30:00,44.9806292541325,-93.233580077067,669.88,222.4,3.34,88,0.5,89
2021-03-30 13:30:01,44.9806017614901,-93.2336043845862,673.48,224,3.368,89,0.5,90
2021-03-30 13:30:02,44.980575023219,-93.2336322963238,677.17,225.6,3.368,89,0.5,91
2021-03-30 13:30:03,44.9805466923863,-93.2336590345949,680.95,227.2,3.387,89,0.5,93
2021-03-30 13:30:04,44.9805190321058,-93.2336814142764,684.49,229.2,3.406,88,0.5,95
2021-03-30 13:30:05,44.9804923776537,-93.2337136007845,688.37,231.4,3.415,88,0.5,95
2021-03-30 13:30:06,44.9804653879255,-93.2337485533208,692.38,233.4,3.415,88,0.5,95
2021-03-30 13:30:07,44.9804373923689,-93.2337856013328,696.57,235,3.424,88,0.5,95
2021-03-30 13:30:08,44.9804094806314,-93.2338214758784,700.73,236.2,3.424,88,0.5,99
2021-03-30 13:30:09,44.9803844187409,-93.2338448613882,704.07,237.4,3.434,88,0.5,100
2021-03-30 13:30:10,44.9803586862981,-93.233870845288,707.59,238.6,3.452,88,0.5,102
2021-03-30 13:30:11,44.9803316965699,-93.2338986732066,711.3,239.4,3.452,87,0.5,103
2021-03-30 13:30:12,44.9803032819182,-93.2339322008193,715.4,240.4,3.452,87,0.5,104
2021-03-30 13:30:13,44.9802762083709,-93.2339594420046,719.08,241.4,3.443,86,0.5,105
2021-03-30 13:30:14,44.9802487995476,-93.2339823246002,722.61,242.4,3.443,86,0.5,127
2021-03-30 13:30:15,44.9802167806774,-93.2340394891798,728.26,244.2,3.443,87,0.5,127
2021-03-30 13:30:16,44.9801890365779,-93.2340407464653,731.3,245.4,3.443,87,0.5,127
2021-03-30 13:30:17,44.9801555089653,-93.2340570073575,735.1,246.6,3.471,87,0.5,127
2021-03-30 13:30:18,44.9801260046661,-93.2340463623405,738.45,247.8,3.471,87,0.5,127
2021-03-30 13:30:19,44.9800970032811,-93.2340464461595,741.29,249.2,3.471,87,0,127
2021-03-30 13:30:20,44.9800746235996,-93.2340242341161,744.32,250,3.471,87,0,128
2021-03-30 13:30:21,44.9800538364798,-93.2339970767498,747.47,251,3.452,87,0.5,130
2021-03-30 13:30:22,44.9800318758935,-93.2339628785849,751.1,251.6,3.443,87,0.5,130
2021-03-30 13:30:23,44.9800074845552,-93.2339268364012,755.02,252,3.452,87,0.5,130
2021-03-30 13:30:24,44.9799832608551,-93.2338980864733,758.51,252.8,3.452,86,0.5,130
2021-03-30 13:30:25,44.9799605458975,-93.2338643074036,762.17,253.2,3.462,86,0.5,130
2021-03-30 13:30:26,44.979940764606,-93.2338384911418,765.13,253.6,3.462,86,0.5,130
2021-03-30 13:30:27,44.9799246713519,-93.2338005211204,768.6,253.6,3.462,86,0.5,130
2021-03-30 13:30:28,44.9799079913646,-93.2337509840727,772.89,253.6,3.443,86,0.5,131
2021-03-30 13:30:29,44.9798874557018,-93.233699016273,777.56,253.8,3.443,85,0.5,131
2021-03-30 13:30:30,44.9798594601452,-93.2336559332907,782.14,253.2,3.452,84,0.5,131
2021-03-30 13:30:31,44.9798333924264,-93.233632966876,785.31,253.2,3.471,84,0.5,131
2021-03-30 13:30:32,44.9798178020865,-93.2335918117315,788.89,254.2,3.49,83,0.5,131
2021-03-30 13:30:33,44.9798038043082,-93.2335643190891,791.56,256.4,3.49,83,0.5,130
2021-03-30 13:30:34,44.9797867052257,-93.2335278578103,794.99,258.2,3.49,84,0.5,130
2021-03-30 13:30:35,44.9797700252384,-93.2334825955331,798.98,259.4,3.499,84,0.5,130
2021-03-30 13:30:36,44.9797513335943,-93.2334429491311,802.73,260.4,3.499,85,0.5,130
2021-03-30 13:30:37,44.9797265231609,-93.2334062363952,806.65,261.4,3.518,85,0.5,128
2021-03-30 13:30:38,44.9797036405653,-93.2333787437528,809.86,262.2,3.527,85,0.5,128
2021-03-30 13:30:39,44.9796861223876,-93.233334235847,813.84,262.8,3.546,84,0.5,127
2021-03-30 13:30:40,44.9796680174768,-93.2332855369896,818.14,263,3.546,84,0.5,127
2021-03-30 13:30:41,44.979650164023,-93.2332328148186,822.73,262.8,3.555,84,0.5,126
2021-03-30 13:30:42,44.9796306341887,-93.233188809827,826.82,262.2,3.574,84,0.5,125
2021-03-30 13:30:43,44.9796097632498,-93.233149163425,830.71,262,3.583,84,0.5,125
2021-03-30 13:30:44,44.9795846175402,-93.2331118639559,834.77,261.8,3.602,84,0.5,125
2021-03-30 13:30:45,44.9795596394688,-93.2330776657909,838.63,262,3.602,84,0.5,125
2021-03-30 13:30:46,44.9795395229012,-93.2330395281315,842.38,262,3.62,85,0.5,125
2021-03-30 13:30:47,44.9795228429139,-93.2329887337983,846.77,261.6,3.62,85,0.5,125
2021-03-30 13:30:48,44.9795049056411,-93.2329443935305,850.79,261.6,3.63,85,0.5,125
2021-03-30 13:30:49,44.9794867169112,-93.232908770442,854.23,261.6,3.639,85,0.5,125
2021-03-30 13:30:50,44.9794699531049,-93.2328677829355,857.96,261.6,3.658,85,0.5,125
2021-03-30 13:30:51,44.9794530216604,-93.2328237779438,861.91,261.6,3.658,85,0.5,125
2021-03-30 13:30:52,44.9794358387589,-93.2327661942691,866.8,261.4,3.667,84,0.5,125
2021-03-30 13:30:53,44.9794181529433,-93.2327152322978,871.26,261,3.676,84,0.5,125
2021-03-30 13:30:54,44.9794033169746,-93.2326692994684,875.21,260.6,3.704,84,0.5,125
2021-03-30 13:30:55,44.9793861340731,-93.2326360233128,878.42,260.8,3.723,84,0.5,124
2021-03-30 13:30:56,44.9793716333807,-93.232602244243,881.53,260.8,3.723,84,0.5,121
2021-03-30 13:30:57,44.9793558754027,-93.2325671240687,884.81,260.6,3.714,84,0.5,121
2021-03-30 13:30:58,44.979340955615,-93.2325289864093,888.23,259.8,3.695,85,0.5,118
2021-03-30 13:30:59,44.9793243594468,-93.2324803713709,892.46,259,3.686,85,0.5,118
2021-03-30 13:31:00,44.9793094396591,-93.2324419822544,895.91,258.4,3.686,85,0.5,118
2021-03-30 13:31:01,44.9792945198715,-93.2324028387666,899.41,257.8,3.686,85,0.5,118
2021-03-30 13:31:02,44.9792796000838,-93.2323621865362,902.99,257.8,3.686,84,0.5,116
2021-03-30 13:31:03,44.979266859591,-93.2323175948113,906.72,257.4,3.676,84,0.5,116
2021-03-30 13:31:04,44.9792544543743,-93.2322699017823,910.68,257.4,3.676,84,0.5,117
2021-03-30 13:31:05,44.9792389478534,-93.2322320155799,914.11,257.2,3.676,84,0.5,117
2021-03-30 13:31:06,44.9792241118848,-93.2321953866631,917.43,257,3.676,84,0.5,118
2021-03-30 13:31:07,44.979211287573,-93.2321648765355,920.22,256.6,3.676,84,0.5,118
2021-03-30 13:31:08,44.9792018998414,-93.2321270741522,923.35,256,3.676,84,0.5,118
2021-03-30 13:31:09,44.9791912548244,-93.2320787105709,927.3,255.4,3.648,84,0.5,119
2021-03-30 13:31:10,44.9791778437793,-93.2320456858724,930.28,254.8,3.63,84,0.5,119
2021-03-30 13:31:11,44.9791662767529,-93.2320108171552,933.31,254,3.62,84,0.5,119
2021-03-30 13:31:12,44.9791513569653,-93.2319777924567,936.39,253.6,3.62,84,0.5,119
2021-03-30 13:31:13,44.9791340902448,-93.231946779415,939.47,253.2,3.602,84,0.5,119
2021-03-30 13:31:14,44.9791182484478,-93.2319023553282,943.38,252.6,3.592,83,0.5,119
2021-03-30 13:31:15,44.9791042506695,-93.2318560034037,947.35,251.6,3.592,83,0.5,119
2021-03-30 13:31:16,44.979089749977,-93.2318124175072,951.15,251.2,3.583,84,0.5,119
2021-03-30 13:31:17,44.9790755845606,-93.2317745313048,954.52,251,3.592,84,0.5,119
2021-03-30 13:31:18,44.9790604133159,-93.2317416742444,957.58,250.6,3.592,85,0.5,119
2021-03-30 13:31:19,44.9790459964424,-93.2317070569843,960.72,250.4,3.592,85,0.5,119
2021-03-30 13:31:20,44.9790320824832,-93.2316627167165,964.54,250,3.583,84,0.5,119
2021-03-30 13:31:21,44.9790219403803,-93.2316141016781,968.53,249.8,3.583,84,0.5,119
2021-03-30 13:31:22,44.9790116306394,-93.2315730303526,971.96,249.4,3.583,84,0.5,119
