"timestamp","position_lat","position_long","distance","altitude","speed","heart_rate","cadence","fractional_cadence"
2021-02-21 19:08:49,44.9853482656181,-93.2337481342256,0,278.2,1.409,67,0,0
2021-02-21 19:08:50,44.9853050988168,-93.2338023651391,6.12,279.8,1.502,66,0,0
2021-02-21 19:08:51,44.9853050988168,-93.2338023651391,6.12,279.8,1.502,66,0,0
2021-02-21 19:08:52,44.9852812103927,-93.2338287681341,9.47,280.2,1.791,67,0,0
2021-02-21 19:08:53,44.9852569028735,-93.2338466215879,12.48,279.8,2.398,69,91,0
2021-02-21 19:08:54,44.9852245487273,-93.2338704261929,16.53,279.4,3.966,71,93,0
2021-02-21 19:08:55,44.9851913563907,-93.2338879443705,20.42,278,3.966,73,93,0
2021-02-21 19:08:56,44.9851575773209,-93.2339066360146,24.44,276.8,3.984,75,93,0
2021-02-21 19:08:57,44.9851223733276,-93.23392348364,28.55,275.2,4.068,77,93,0
2021-02-21 19:08:58,44.9850877560675,-93.2339306082577,32.43,274,4.068,79,92,0.5
2021-02-21 19:08:59,44.9850597605109,-93.2339231483638,35.59,273,4.068,80,92,0
2021-02-21 19:09:00,44.9850373808295,-93.233902445063,38.55,272,4.04,83,91,0
2021-02-21 19:09:01,44.9850188568234,-93.2338705938309,41.77,271,3.863,84,91,0
2021-02-21 19:09:02,44.9849986564368,-93.2338326238096,45.49,270.2,3.779,87,91,0
2021-02-21 19:09:03,44.9849785398692,-93.233793983236,49.25,269.4,3.77,89,91,0
2021-02-21 19:09:04,44.9849592614919,-93.2337542530149,53.03,268.6,3.714,91,92,0
2021-02-21 19:09:05,44.9849420785904,-93.2337183784693,56.42,267.8,3.704,93,92,0
2021-02-21 19:09:06,44.9849229678512,-93.2336817495525,60,267.2,3.704,95,91,0
2021-02-21 19:09:07,44.9849058687687,-93.233640762046,63.74,266.6,3.742,97,91,0
2021-02-21 19:09:08,44.9848884344101,-93.2335998583585,67.49,266,3.816,99,90,0
2021-02-21 19:09:09,44.9848734308034,-93.2335626427084,70.85,265.2,3.863,101,90,0
2021-02-21 19:09:10,44.9848566669971,-93.2335197273642,74.71,264.6,3.863,102,89,0.5
2021-02-21 19:09:11,44.9848413281143,-93.2334805838764,78.23,263.8,3.807,103,89,0.5
2021-02-21 19:09:12,44.9848250672221,-93.2334410212934,81.83,263.4,3.779,104,89,0.5
2021-02-21 19:09:13,44.9848083034158,-93.233408248052,85.01,263,3.742,105,89,0.5
2021-02-21 19:09:14,44.9847909528762,-93.2333701103926,88.57,262.4,3.714,106,89,0.5
2021-02-21 19:09:15,44.9847738537937,-93.2333352416754,91.9,262,3.695,107,89,0.5
2021-02-21 19:09:16,44.98475600034,-93.2333033904433,95.09,261.6,3.676,108,89,0.5
2021-02-21 19:09:17,44.9847408290952,-93.2332677673548,98.35,261.2,3.648,109,89,0.5
2021-02-21 19:09:18,44.9847275856882,-93.2332320604473,101.53,260.6,3.62,110,89,0.5
2021-02-21 19:09:19,44.9847119115293,-93.2331937551498,104.99,260.2,3.602,111,89,0
2021-02-21 19:09:20,44.9846981652081,-93.2331574615091,108.22,259.6,3.583,111,89,0
2021-02-21 19:09:21,44.9846839997917,-93.2331211678684,111.49,259.2,3.574,112,88,0
2021-02-21 19:09:22,44.9846719298512,-93.2330861315131,114.55,258.8,3.546,112,88,0
2021-02-21 19:09:23,44.9846605304629,-93.2330521009862,117.52,258.2,3.527,113,87,0
2021-02-21 19:09:24,44.9846492148936,-93.23301974684,120.36,257.8,3.499,113,87,0
2021-02-21 19:09:25,44.9846323672682,-93.2329805195332,123.97,257.4,3.471,114,87,0
2021-02-21 19:09:26,44.9846170283854,-93.2329442258924,127.29,256.8,3.434,115,87,0
2021-02-21 19:09:27,44.9846019409597,-93.2329062558711,130.72,256.4,3.424,116,88,0
2021-02-21 19:09:28,44.984586853534,-93.232871806249,133.89,256,3.406,116,88,0
2021-02-21 19:09:29,44.9845729395747,-93.2328413799405,136.74,255.8,3.396,117,88,0
2021-02-21 19:09:30,44.9845565948635,-93.2328072655946,139.98,255.6,3.368,117,88,0
2021-02-21 19:09:31,44.9845425970852,-93.2327715586871,143.18,255.4,3.35,118,88,0
2021-02-21 19:09:32,44.9845276772976,-93.2327359355986,146.43,255,3.34,118,88,0
2021-02-21 19:09:33,44.9845110811293,-93.232697211206,150,254.6,3.322,118,88,0
2021-02-21 19:09:34,44.9844948202372,-93.2326620910317,153.3,254.2,3.322,118,88,0
2021-02-21 19:09:35,44.9844783917069,-93.2326305750757,156.38,253.8,3.322,118,89,0
2021-02-21 19:09:36,44.9844617955387,-93.232594365254,159.78,253.6,3.322,118,91,0
2021-02-21 19:09:37,44.9844458699226,-93.2325594965369,163.05,253.6,3.322,118,91,0
2021-02-21 19:09:38,44.9844298604876,-93.2325252145529,166.29,253.2,3.312,118,91,0
2021-02-21 19:09:39,44.9844173714519,-93.2324902620167,169.37,252.6,3.312,118,90,0
2021-02-21 19:09:40,44.9844032898545,-93.2324537169188,172.65,252.2,3.303,119,90,0
2021-02-21 19:09:41,44.9843907169998,-93.2324179261923,175.8,251.8,3.284,119,90,0
2021-02-21 19:09:42,44.9843787308782,-93.2323849853128,178.71,251.4,3.284,120,90,0
