"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2018-05-13 22:08:06,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.7,"local",2018-05-13 21:55:32
2018-05-13 22:08:06,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,587.32,"local",2018-05-13 21:55:32
2018-05-13 22:08:06,0,NA,0,NA,255.99609375,4294967295,NA,8,255,NA,"15",0,591.72,"local",2018-05-13 21:55:32
2018-05-13 22:08:06,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2018-05-13 21:55:32
2018-05-13 22:08:06,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.7,"local",2018-05-13 22:07:17
2018-05-13 22:08:06,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,587.32,"local",2018-05-13 22:07:17
2018-05-13 22:08:06,0,NA,0,NA,255.99609375,4294967295,NA,8,255,NA,"15",0,3.15,"local",2018-05-13 22:07:17
2018-05-13 22:08:06,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2018-05-13 22:07:17
2018-05-13 22:08:06,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.7,"local",2018-05-13 22:08:01
2018-05-13 22:08:06,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,587.32,"local",2018-05-13 22:08:01
2018-05-13 22:08:06,0,NA,0,NA,255.99609375,4294967295,NA,8,255,NA,"15",0,0.03,"local",2018-05-13 22:08:01
2018-05-13 22:08:06,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2018-05-13 22:08:01
