"timestamp","position_lat","position_long","distance","altitude","speed","cadence","fractional_cadence","heart_rate"
2021-02-17 17:00:21,44.9853009916842,-93.2337507326156,1.7,267.8,1.474,58,0.5,79
2021-02-17 17:00:22,44.9852791149169,-93.2337722741067,4.67,268,2.118,58,0.5,80
2021-02-17 17:00:23,44.9852558132261,-93.2338036224246,8.21,267.8,2.183,58,0.5,83
2021-02-17 17:00:24,44.9852309189737,-93.2338333781809,11.81,267.6,2.183,93,0,83
2021-02-17 17:00:25,44.9851963017136,-93.2338611222804,16.24,267,2.426,94,0,86
2021-02-17 17:00:26,44.9851667135954,-93.2338954042643,20.45,267.4,4.05,93,0.5,89
2021-02-17 17:00:27,44.985131258145,-93.2339131738991,24.56,266.8,4.05,93,0.5,89
2021-02-17 17:00:28,44.9851008318365,-93.2339308597147,28.22,266.8,4.05,93,0.5,92
2021-02-17 17:00:29,44.9850720819086,-93.233931446448,31.39,266.6,3.928,93,0.5,93
2021-02-17 17:00:30,44.9850437510759,-93.2339127548039,34.83,266.4,3.639,92,0.5,98
2021-02-17 17:00:31,44.9850251432508,-93.2338798977435,38.13,266.4,3.406,91,0,98
2021-02-17 17:00:32,44.9850049428642,-93.2338463701308,41.5,266.4,3.406,91,0,98
2021-02-17 17:00:33,44.9849862512201,-93.2338127586991,44.82,266.4,3.434,92,0,101
2021-02-17 17:00:34,44.9849658831954,-93.2337784767151,48.3,266.4,3.434,92,0.5,103
2021-02-17 17:00:35,44.9849468562752,-93.2337422668934,51.82,266.4,3.434,93,0,105
2021-02-17 17:00:36,44.9849269073457,-93.2337085716426,55.22,266.6,3.434,93,0,105
2021-02-17 17:00:37,44.9849083833396,-93.2336726970971,58.69,266.8,3.434,92,0,107
2021-02-17 17:00:38,44.9848895240575,-93.2336360681802,62.23,267,3.434,92,0,107
2021-02-17 17:00:39,44.9848716706038,-93.2336010318249,65.61,267,3.452,91,0,107
2021-02-17 17:00:40,44.9848542362452,-93.233566749841,68.92,267.2,3.452,91,0,107
2021-02-17 17:00:41,44.9848378077149,-93.2335364911705,71.89,267.4,3.415,90,0.5,107
2021-02-17 17:00:42,44.9848227202892,-93.2335049752146,74.88,267.2,3.387,89,0,107
2021-02-17 17:00:43,44.9848072975874,-93.2334727048874,77.94,267.2,3.294,89,0,107
2021-02-17 17:00:44,44.9847921263427,-93.2334412727505,80.93,267,3.247,89,0,107
2021-02-17 17:00:45,44.9847780447453,-93.233408248052,83.96,266.8,3.21,90,0.5,107
2021-02-17 17:00:46,44.9847622029483,-93.2333724573255,87.29,266.8,3.182,90,0.5,107
2021-02-17 17:00:47,44.9847463611513,-93.233337001875,90.58,266.8,3.182,90,0.5,107
2021-02-17 17:00:48,44.9847311899066,-93.2333020493388,93.81,267,3.182,90,0,107
2021-02-17 17:00:49,44.9847176950425,-93.2332675158978,96.92,267,3.182,89,0.5,107
2021-02-17 17:00:50,44.9847052898258,-93.2332332339138,99.94,267,3.182,89,0.5,107
2021-02-17 17:00:51,44.9846917949617,-93.233199454844,103,267.2,3.172,89,0.5,107
2021-02-17 17:00:52,44.9846773780882,-93.2331645023078,106.18,267.4,3.163,89,0.5,107
2021-02-17 17:00:53,44.984663547948,-93.2331296335906,109.31,267.6,3.154,89,0.5,107
2021-02-17 17:00:54,44.9846478737891,-93.2330955192447,112.5,267.8,3.144,89,0.5,109
2021-02-17 17:00:55,44.9846339598298,-93.2330623269081,115.53,268,3.144,89,0.5,109
2021-02-17 17:00:56,44.9846208002418,-93.2330293022096,118.51,268,3.144,89,0.5,109
2021-02-17 17:00:57,44.98460537754,-93.2329951040447,121.69,268.2,3.135,89,0.5,111
2021-02-17 17:00:58,44.9845893681049,-93.2329608220607,124.93,268,3.126,89,0.5,111
2021-02-17 17:00:59,44.9845744483173,-93.2329265400767,128.1,268,3.126,89,0.5,111
2021-02-17 17:01:00,44.9845572654158,-93.2328920904547,131.42,268.4,3.126,89,0.5,111
2021-02-17 17:01:01,44.9845400825143,-93.2328567188233,134.79,268.6,3.116,89,0,111
2021-02-17 17:01:02,44.9845215585083,-93.2328207604587,138.3,268.8,3.116,89,0,113
2021-02-17 17:01:03,44.9845052976161,-93.2327834609896,141.75,269,3.126,89,0,114
2021-02-17 17:01:04,44.9844880308956,-93.2327471673489,145.19,269.4,3.126,88,0,114
2021-02-17 17:01:05,44.9844710994512,-93.2327148132026,148.35,270,3.135,88,0,115
2021-02-17 17:01:06,44.9844535812736,-93.2326808664948,151.66,270.2,3.135,88,0,115
2021-02-17 17:01:07,44.9844369851053,-93.2326442375779,155.08,270.4,3.135,88,0,115
2021-02-17 17:01:08,44.9844209756702,-93.2326070219278,158.52,270.4,3.135,87,0,118
2021-02-17 17:01:09,44.9844052176923,-93.2325696386397,161.94,270.4,3.144,87,0,118
2021-02-17 17:01:10,44.9843892920762,-93.2325309980661,165.47,270.8,3.144,87,0,119
2021-02-17 17:01:11,44.984372779727,-93.2324954587966,168.82,270.8,3.154,87,0,119
2021-02-17 17:01:12,44.9843550939113,-93.2324634399265,172.02,271,3.163,87,0,120
2021-02-17 17:01:13,44.9843397550285,-93.2324319239706,175.02,271,3.163,87,0,120
2021-02-17 17:01:14,44.9843273498118,-93.2323971390724,178.09,271.2,3.163,87,0,120
2021-02-17 17:01:15,44.9843151960522,-93.2323627732694,181.12,271,3.154,87,0,120
2021-02-17 17:01:16,44.9843017011881,-93.2323271501809,184.3,271,3.154,87,0,120
2021-02-17 17:01:17,44.9842881225049,-93.232290437445,187.56,271.2,3.154,86,0.5,120
2021-02-17 17:01:18,44.9842755496502,-93.232253221795,190.82,271,3.154,86,0.5,121
2021-02-17 17:01:19,44.9842612165958,-93.2322144974023,194.26,271,3.154,86,0.5,121
2021-02-17 17:01:20,44.9842437822372,-93.2321769464761,197.79,271.2,3.154,86,0.5,121
2021-02-17 17:01:21,44.9842259287834,-93.2321389764547,201.37,271.6,3.154,84,0.5,121
2021-02-17 17:01:22,44.9842104222625,-93.2321035210043,204.65,271.8,3.163,84,0.5,121
2021-02-17 17:01:23,44.9841948319227,-93.2320646289736,208.17,272,3.163,84,0.5,121
2021-02-17 17:01:24,44.9841761402786,-93.2320257369429,211.87,272.2,3.163,85,0.5,121
2021-02-17 17:01:25,44.9841589573771,-93.2319885212928,215.38,272.2,3.172,85,0.5,122
2021-02-17 17:01:26,44.9841417744756,-93.2319513894618,218.86,272.4,3.172,85,0.5,122
2021-02-17 17:01:27,44.984124507755,-93.2319145090878,222.35,272.4,3.182,85,0.5,123
2021-02-17 17:01:28,44.9841065704823,-93.2318764552474,225.95,272.8,3.182,86,0.5,123
2021-02-17 17:01:29,44.9840882141143,-93.2318377308547,229.6,273.2,3.191,86,0.5,123
2021-02-17 17:01:30,44.9840692710131,-93.2317991741002,233.29,273.6,3.191,86,0.5,124
2021-02-17 17:01:31,44.9840535130352,-93.2317623775452,236.67,273.8,3.2,86,0.5,124
2021-02-17 17:01:32,44.9840532615781,-93.2317098230124,240.43,272.6,3.21,86,0.5,127
2021-02-17 17:01:33,44.9840462207794,-93.2316648121923,243.95,272,3.21,85,0.5,127
2021-02-17 17:01:34,44.9840379226953,-93.2316212262958,247.42,271.6,3.219,85,0.5,127
2021-02-17 17:01:35,44.984021410346,-93.2315822504461,251,271.6,3.228,84,0.5,127
2021-02-17 17:01:36,44.9840049818158,-93.2315461244434,254.38,271.6,3.228,84,0.5,127
2021-02-17 17:01:37,44.9839945044369,-93.2315083220601,257.57,271.4,3.238,84,0.5,127
2021-02-17 17:01:38,44.9839877150953,-93.231471022591,260.6,271.4,3.238,83,0.5,128
2021-02-17 17:01:39,44.9839840270579,-93.2314362376928,263.28,271,3.228,83,0.5,128
2021-02-17 17:01:40,44.9839733820409,-93.2314125169069,265.49,271,3.228,83,0.5,128
2021-02-17 17:01:41,44.9839576240629,-93.2314033806324,267.38,271,3.21,83,0.5,128
2021-02-17 17:01:42,44.9839384295046,-93.2314043864608,269.49,270.8,3.182,83,0.5,130
2021-02-17 17:01:43,44.9839139543474,-93.2314138580114,272.31,271,3.154,89,0.5,130
2021-02-17 17:01:44,44.9838877189904,-93.2314331363887,275.6,271.4,3.135,89,0.5,130
2021-02-17 17:01:45,44.9838639143854,-93.2314545102417,278.73,271.6,3.135,89,0.5,133
2021-02-17 17:01:46,44.9838409479707,-93.231479069218,281.94,271.6,3.135,91,0,134
2021-02-17 17:01:47,44.983817897737,-93.231500023976,284.99,271.8,3.144,91,0,134
2021-02-17 17:01:48,44.9837900698185,-93.2315201405436,288.46,271.8,3.154,91,0,134
2021-02-17 17:01:49,44.9837612360716,-93.2315410114825,292.06,271.8,3.154,90,0.5,136
2021-02-17 17:01:50,44.9837376829237,-93.2315616309643,295.13,271.4,3.163,89,0.5,137
2021-02-17 17:01:51,44.9837113637477,-93.2315837591887,298.53,271.4,3.172,88,0,137
2021-02-17 17:01:52,44.9836881458759,-93.231603289023,301.53,271.2,3.182,88,0,138
2021-02-17 17:01:53,44.9836638383567,-93.231616364792,304.43,271.2,3.182,87,0.5,138
2021-02-17 17:01:54,44.9836412072182,-93.2316312845796,307.2,271.2,3.172,87,0.5,138
2021-02-17 17:01:55,44.9836177378893,-93.231650730595,310.23,271.2,3.154,87,0.5,138
2021-02-17 17:01:56,44.9835944361985,-93.2316685840487,313.17,271.2,3.144,87,0.5,138
2021-02-17 17:01:57,44.9835700448602,-93.2316881138831,316.28,271,3.135,87,0.5,138
2021-02-17 17:01:58,44.9835469946265,-93.2317087333649,319.32,270.8,3.126,87,0.5,137
2021-02-17 17:01:59,44.9835231062025,-93.2317296881229,322.44,270.6,3.126,88,0,137
