"timestamp","position_lat","position_long","distance","altitude","speed","cadence","fractional_cadence","heart_rate"
2021-03-25 23:43:15,44.9847078043967,-93.2021692302078,1.43,272.2,0.019,58,0.5,105
2021-03-25 23:43:16,44.9846841674298,-93.2021640334278,4.08,272.2,2.669,58,0.5,105
2021-03-25 23:43:17,44.9846456106752,-93.2021515443921,8.48,272,2.669,58,0.5,105
2021-03-25 23:43:18,44.9846029467881,-93.202130170539,13.5,271.8,2.939,58,0.5,105
2021-03-25 23:43:19,44.9845622107387,-93.2021004147828,18.59,271.8,3.882,58,0.5,106
2021-03-25 23:43:20,44.9845205526799,-93.2020589243621,24.24,271.6,3.956,58,0.5,110
2021-03-25 23:43:21,44.9844828341156,-93.2020052801818,30.19,271.6,4.161,58,0.5,114
2021-03-25 23:43:22,44.9844466242939,-93.2019403204322,36.68,271.6,4.479,58,0.5,117
2021-03-25 23:43:23,44.9844213109463,-93.2018731813878,42.66,271.8,4.852,58,0.5,122
2021-03-25 23:43:24,44.9844066426158,-93.2018055394292,48.22,271.8,4.992,96,0.5,124
2021-03-25 23:43:25,44.98440194875,-93.201736304909,53.69,271.8,5.029,96,0.5,127
2021-03-25 23:43:26,44.9844086542726,-93.2016661483794,59.26,272,5.72,95,0.5,131
2021-03-25 23:43:27,44.9844227358699,-93.2015997637063,64.71,272.2,5.832,94,0.5,133
2021-03-25 23:43:28,44.9844448640943,-93.2015392463654,70.05,272.4,5.832,93,0.5,134
2021-03-25 23:43:29,44.984475960955,-93.2014838419855,75.61,272.4,5.804,93,0.5,136
2021-03-25 23:43:30,44.9845082312822,-93.2014362327754,80.78,272,5.748,93,0.5,138
2021-03-25 23:43:31,44.9845465365797,-93.2013976760209,85.99,272,5.748,93,0.5,140
2021-03-25 23:43:32,44.9845902062953,-93.2013651542366,91.47,271.8,5.72,91,0.5,141
2021-03-25 23:43:33,44.9846350494772,-93.2013422716409,96.75,271.6,5.692,91,0.5,142
2021-03-25 23:43:34,44.9846833292395,-93.2013288605958,102.22,271.4,5.673,90,0.5,142
2021-03-25 23:43:35,44.9847328662872,-93.2013230770826,107.74,271,5.626,91,0.5,142
2021-03-25 23:43:36,44.9847802240402,-93.2013184670359,113.01,270.4,5.542,91,0.5,142
2021-03-25 23:43:37,44.9848253186792,-93.2013146113604,118.03,270,5.477,91,0.5,144
2021-03-25 23:43:38,44.9848681502044,-93.2013121806085,122.8,269.6,5.44,91,0.5,145
2021-03-25 23:43:39,44.9849163461477,-93.2013075705618,128.16,269.6,5.412,91,0.5,147
