"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-01-29 23:29:46,2021-01-29 23:25:20,44.9853180069476,-93.2337336335331,44.9877883214504,-93.2291685976088,265.555,265.555,804.67,391,NA,49,3.03,3.406,31,36,NA,6553.5,655.35,6553.5,"lap","stop",133,142,87,93,NA,"distance","running",255,"generic",127,127,0.2734375,0,1.9921875
2021-01-29 23:34:07,2021-01-29 23:29:47,44.9877869803458,-93.2291260175407,44.9879148881882,-93.2236077077687,260.725,260.725,804.67,372,NA,50,3.086,3.154,17,9,NA,6553.5,655.35,6553.5,"lap","stop",141,145,86,91,NA,"distance","running",255,"generic",127,127,0.015625,0.5,1.9921875
2021-01-29 23:34:08,2021-01-29 23:34:08,179.999999916181,179.999999916181,179.999999916181,179.999999916181,1.709,1.709,4.38,4294967295,NA,65535,2.563,65.535,65535,65535,NA,6553.5,655.35,6553.5,"lap","stop",255,255,255,255,NA,"manual","running",255,"generic",127,127,1.9921875,1.9921875,1.9921875
2021-01-29 23:37:49,2021-01-29 23:34:08,44.9879152234644,-93.22355045937,44.9880491662771,-93.2133692968637,220.603,191.823,804.67,278,NA,44,4.195,4.861,10,12,NA,6553.5,655.35,6553.5,"lap","stop",156,164,86,93,NA,"distance","running",255,"generic",127,127,0.4296875,0,1.9921875
2021-01-29 23:41:04,2021-01-29 23:37:50,44.9880459811538,-93.2133178319782,44.9875181727111,-93.2033848576248,195.652,195.652,804.67,270,NA,26,4.113,4.329,17,3,NA,6553.5,655.35,6553.5,"lap","stop",143,170,83,87,NA,"distance","running",255,"generic",127,127,0.9296875,0.5,1.9921875
2021-01-29 23:42:34,2021-01-29 23:41:05,44.9874978885055,-93.2033374160528,44.985638866201,-93.2024322543293,90,90,254.69,123,NA,17,2.83,4.106,2,5,NA,6553.5,655.35,6553.5,"lap","stop",156,168,82,85,NA,"time","running",255,"generic",127,127,0.4296875,0.5,1.9921875
2021-01-29 23:48:14,2021-01-29 23:42:35,44.985609613359,-93.2024294044822,44.9788045976311,-93.2016179524362,339.129,179.295,804.67,269,NA,32,4.488,5.16,9,13,NA,6553.5,655.35,6553.5,"lap","stop",155,168,88,95,NA,"distance","running",255,"generic",127,127,0.59375,0.5,1.9921875
2021-01-29 23:48:15,2021-01-29 23:48:15,179.999999916181,179.999999916181,179.999999916181,179.999999916181,1.334,1.334,3.24,4294967295,NA,65535,2.427,65.535,65535,65535,NA,6553.5,655.35,6553.5,"lap","stop",255,255,255,255,NA,"manual","running",255,"generic",127,127,1.9921875,1.9921875,1.9921875
2021-01-29 23:49:45,2021-01-29 23:48:15,44.9788051843643,-93.2015709299594,44.979457128793,-93.1989829335362,90,90,233.01,127,NA,19,2.589,4.348,18,2,NA,6553.5,655.35,6553.5,"lap","stop",165,170,84,88,NA,"time","running",255,"generic",127,127,0.8359375,0.5,1.9921875
2021-01-29 23:52:56,2021-01-29 23:49:46,44.9794763233513,-93.1989601347595,44.9842748790979,-93.1976254004985,191.13,191.13,804.67,276,NA,44,4.21,4.74,26,20,NA,6553.5,655.35,6553.5,"lap","stop",165,169,87,92,NA,"distance","running",255,"generic",127,127,0.0234375,0.5,1.9921875
2021-01-29 23:53:01,2021-01-29 23:52:57,44.9843097478151,-93.1976626999676,44.9844013620168,-93.1977682281286,5.132,5.132,20.05,4,NA,1,3.907,4.731,0,0,NA,6553.5,655.35,6553.5,"lap","stop",169,169,85,86,NA,"manual","running",255,"generic",127,127,0.75,0.5,1.9921875
2021-01-29 23:54:31,2021-01-29 23:53:01,44.9844235740602,-93.1977995764464,44.9860717914999,-93.2004692964256,90,90,282.98,126,NA,17,3.144,4.684,0,12,NA,6553.5,655.35,6553.5,"lap","stop",154,168,83,89,NA,"time","running",255,"generic",127,127,0.6171875,0,1.9921875
2021-01-29 23:55:15,2021-01-29 23:54:32,44.9860871303827,-93.2005065120757,44.987139897421,-93.2027275487781,43.348,30,173.23,44,NA,5,5.774,6.317,2,0,NA,6553.5,655.35,6553.5,"lap","stop",153,166,92,96,NA,"time","running",255,"generic",127,127,0.890625,0.5,1.9921875
2021-01-29 23:56:45,2021-01-29 23:55:16,44.9871653784066,-93.2027847971767,44.9880686122924,-93.2060984149575,90,90,294.82,122,NA,17,3.276,5.962,0,6,NA,6553.5,655.35,6553.5,"lap","stop",162,167,83,93,NA,"time","running",255,"generic",127,127,0.2578125,0.5,1.9921875
2021-01-29 23:57:15,2021-01-29 23:56:46,44.9880677741021,-93.2061431743205,44.9880810175091,-93.2082259934396,30,30,165.87,44,NA,5,5.529,5.934,5,2,NA,6553.5,655.35,6553.5,"lap","stop",159,166,89,93,NA,"time","running",255,"generic",127,127,0.953125,0.5,1.9921875
2021-01-29 23:58:45,2021-01-29 23:57:16,44.9880762398243,-93.2082978263497,44.9880109447986,-93.2120086625218,90,90,296.7,122,NA,17,3.297,5.888,0,5,NA,6553.5,655.35,6553.5,"lap","stop",160,168,82,93,NA,"time","running",255,"generic",127,127,0.8359375,0.5,1.9921875
2021-01-29 23:59:14,2021-01-29 23:58:46,44.9880109447986,-93.2120748795569,44.9880204163492,-93.2140983548015,30,30,171.36,41,NA,6,5.712,5.906,4,0,NA,6553.5,655.35,6553.5,"lap","stop",163,169,91,92,NA,"time","running",255,"generic",127,127,0.0546875,0.5,1.9921875
2021-01-30 00:00:45,2021-01-29 23:59:15,44.9880192428827,-93.2141649071127,44.9878899939358,-93.217286830768,90,90,251.37,126,NA,21,2.793,5.794,2,9,NA,6553.5,655.35,6553.5,"lap","stop",160,170,84,91,NA,"time","running",255,"generic",127,127,0.2890625,0,1.9921875
2021-01-30 00:05:05,2021-01-30 00:00:46,44.9878885690123,-93.2173197716475,44.9878146406263,-93.227448631078,260.83,260.83,804.67,373,NA,43,3.085,3.247,8,11,NA,6553.5,655.35,6553.5,"lap","stop",145,150,86,91,NA,"distance","running",255,"generic",127,127,0.5703125,0.5,1.9921875
2021-01-30 00:09:20,2021-01-30 00:05:06,44.9878101143986,-93.2274876907468,44.9846137594432,-93.2329159788787,254.472,254.472,804.67,366,NA,42,3.162,3.266,11,19,NA,6553.5,655.35,6553.5,"lap","stop",144,150,86,91,NA,"distance","running",255,"generic",127,127,0.21875,0.5,1.9921875
2021-01-30 00:14:33,2021-01-30 00:09:21,44.9846278410405,-93.2329486683011,44.9852195195854,-93.2338169496506,36.665,36.665,115.3,50,NA,7,3.145,3.144,3,4,NA,6553.5,655.35,6553.5,"lap","stop",149,151,86,89,NA,"session_end","running",255,"generic",127,127,0.828125,0.5,1.9921875
