"ID","data","event","event_group","event_type","timestamp"
2021-01-27 13:59:06,0,"timer",0,"start",2021-01-27 13:40:55
2021-01-27 13:59:06,4,NA,255,"marker",2021-01-27 13:42:13
2021-01-27 13:59:06,0,"timer",0,"stop_all",2021-01-27 13:42:14
2021-01-27 13:59:06,0,"timer",0,"start",2021-01-27 13:42:17
2021-01-27 13:59:06,120,NA,255,"marker",2021-01-27 13:44:40
2021-01-27 13:59:06,0,"timer",0,"stop_all",2021-01-27 13:44:41
2021-01-27 13:59:06,0,"timer",0,"start",2021-01-27 13:44:57
2021-01-27 13:59:06,178,NA,255,"marker",2021-01-27 13:46:02
2021-01-27 13:59:06,0,"timer",0,"stop_all",2021-01-27 13:46:03
2021-01-27 13:59:06,0,"timer",0,"start",2021-01-27 13:46:07
2021-01-27 13:59:06,236,NA,255,"marker",2021-01-27 13:47:51
2021-01-27 13:59:06,0,"timer",0,"stop_all",2021-01-27 13:47:52
2021-01-27 13:59:06,0,"timer",0,"start",2021-01-27 13:47:55
2021-01-27 13:59:06,294,NA,255,"marker",2021-01-27 13:50:02
2021-01-27 13:59:06,0,"timer",0,"stop_all",2021-01-27 13:50:03
2021-01-27 13:59:06,0,"timer",0,"start",2021-01-27 13:50:18
2021-01-27 13:59:06,526,NA,255,"marker",2021-01-27 13:58:41
2021-01-27 13:59:06,0,"timer",0,"stop_all",2021-01-27 13:58:42
