"timestamp","position_lat","position_long","distance","altitude","speed","heart_rate","cadence","fractional_cadence"
2021-02-10 17:07:26,44.9826144240797,-93.1961896643043,2.76,287.8,3.331,89,92,0.5
2021-02-10 17:07:27,44.9826340377331,-93.1962167378515,5.82,287.8,3.247,92,92,0.5
2021-02-10 17:07:28,44.9826541543007,-93.1962454877794,8.98,287.4,3.247,94,92,0.5
2021-02-10 17:07:30,44.9826989136636,-93.1963016465306,15.64,287,3.9,97,91,0.5
2021-02-10 17:07:31,44.9827204551548,-93.1963241938502,18.62,287,3.9,98,91,0.5
2021-02-10 17:07:32,44.9827440921217,-93.1963513512164,22.01,287,3.76,100,91,0.5
2021-02-10 17:07:33,44.9827677290887,-93.1963788438588,25.42,286.6,3.76,103,91,0.5
2021-02-10 17:07:34,44.982792455703,-93.1964091863483,29.06,286,3.648,104,91,0.5
2021-02-10 17:07:35,44.9828165117651,-93.196432068944,32.28,285.6,3.527,106,91,0.5
2021-02-10 17:07:36,44.982842663303,-93.1964562926441,35.76,285.4,3.508,107,92,0
2021-02-10 17:07:37,44.9828679766506,-93.1964831985533,39.27,285.4,3.508,109,92,0
2021-02-10 17:07:38,44.9828939605504,-93.1965121999383,42.95,285,3.676,110,92,0
2021-02-10 17:07:39,44.9829209502786,-93.1965397763997,46.65,284.6,3.844,112,91,0.5
2021-02-10 17:07:40,44.9829471856356,-93.196561569348,50.03,284.8,3.919,113,91,0.5
2021-02-10 17:07:41,44.9829732533544,-93.1965857092291,53.5,284.6,3.938,115,91,0.5
2021-02-10 17:07:42,44.9829989857972,-93.1966103520244,56.96,284.2,3.938,117,90,0.5
2021-02-10 17:07:43,44.9830263946205,-93.1966350786388,60.57,283.8,3.928,118,90,0.5
2021-02-10 17:07:44,44.983054054901,-93.1966608110815,64.25,283.6,3.882,120,90,0.5
2021-02-10 17:07:45,44.9830807093531,-93.196688471362,67.93,283.2,3.863,121,89,0.5
2021-02-10 17:07:46,44.9831071961671,-93.1967147067189,71.53,283,3.835,121,89,0.5
2021-02-10 17:07:47,44.9831341020763,-93.1967420317233,75.22,282.8,3.826,123,91,0.5
2021-02-10 17:07:48,44.9831619299948,-93.1967681832612,78.93,282.6,3.798,124,91,0.5
2021-02-10 17:07:49,44.9831881653517,-93.1967937480658,82.47,282.4,3.788,125,91,0.5
2021-02-10 17:07:50,44.9832120537758,-93.196818055585,85.73,282.2,3.788,126,90,0.5
2021-02-10 17:07:51,44.983236361295,-93.1968435365707,89.08,282.2,3.779,127,90,0.5
2021-02-10 17:07:52,44.9832625128329,-93.1968673411757,92.54,281.8,3.779,128,89,0.5
2021-02-10 17:07:53,44.9832899216563,-93.1968941632658,96.25,281.6,3.76,128,89,0.5
2021-02-10 17:07:54,44.9833150673658,-93.1969163753092,99.55,281.2,3.751,129,89,0.5
2021-02-10 17:07:55,44.9833411350846,-93.1969418562949,103.07,280.8,3.742,129,89,0.5
2021-02-10 17:07:56,44.983366029337,-93.1969653256238,106.4,280.2,3.723,130,89,0.5
2021-02-10 17:07:57,44.9833920970559,-93.196987202391,109.76,280,3.714,130,89,0.5
2021-02-10 17:07:58,44.9834192544222,-93.1970102526248,113.27,279.8,3.704,130,89,0.5
2021-02-10 17:07:59,44.983445070684,-93.197032129392,116.61,279.4,3.695,131,89,0.5
2021-02-10 17:08:00,44.9834745749831,-93.1970552634448,120.36,279.2,3.686,131,89,0.5
2021-02-10 17:08:01,44.9834982119501,-93.1970720272511,123.28,279,3.676,131,89,0.5
2021-02-10 17:08:02,44.9835231900215,-93.1970919761807,126.47,278.8,3.667,132,91,0.5
2021-02-10 17:08:03,44.9835505988449,-93.1971132662147,129.94,278.4,3.648,132,91,0.5
2021-02-10 17:08:04,44.9835781753063,-93.1971339695156,133.41,278.2,3.639,132,90,0.5
2021-02-10 17:08:05,44.9836069252342,-93.1971587799489,137.15,278,3.63,132,90,0.5
2021-02-10 17:08:06,44.9836324062198,-93.1971785612404,140.37,277.8,3.62,133,89,0.5
2021-02-10 17:08:07,44.983661994338,-93.1972062215209,144.32,277.4,3.62,133,89,0.5
2021-02-10 17:08:08,44.9836922530085,-93.1972358934581,148.41,277.2,3.611,133,89,0.5
2021-02-10 17:08:09,44.9837182369083,-93.1972579378635,151.77,277,3.611,133,89,0.5
2021-02-10 17:08:10,44.983746567741,-93.1972815748304,155.43,276.8,3.611,134,89,0.5
2021-02-10 17:08:11,44.9837738927454,-93.1973065529019,159.04,276.6,3.602,134,87,0.5
2021-02-10 17:08:12,44.9838005471975,-93.197333458811,162.69,276.2,3.602,134,87,0.5
2021-02-10 17:08:13,44.983833655715,-93.1973633822054,167.06,276.2,3.602,134,87,0.5
2021-02-10 17:08:14,44.9838607292622,-93.1973882764578,170.65,275.8,3.602,134,87,0.5
2021-02-10 17:08:15,44.9838882219046,-93.1974141765386,174.33,275.6,3.611,135,87,0.5
2021-02-10 17:08:16,44.9839149601758,-93.1974425073713,178.04,275.2,3.611,135,87,0.5
2021-02-10 17:08:17,44.9839423689991,-93.1974725145847,181.89,274.8,3.611,135,87,0.5
2021-02-10 17:08:18,44.9839698616415,-93.1975013483316,185.71,274.4,3.611,135,87,0.5
2021-02-10 17:08:19,44.9839971028268,-93.1975270807743,189.35,274.2,3.611,135,87,0.5
2021-02-10 17:08:20,44.9840222485363,-93.1975487060845,192.6,273.8,3.611,135,87,0.5
2021-02-10 17:08:21,44.9840448796749,-93.1975722592324,195.72,273.6,3.611,135,87,0.5
2021-02-10 17:08:22,44.9840645771474,-93.1975934654474,198.44,273.4,3.602,136,87,0.5
