"timestamp","position_lat","position_long","distance","altitude","speed","cadence","fractional_cadence","heart_rate"
2021-03-23 14:42:10,44.9863017071038,-93.2011012081057,2.63,269.4,2.65,86,0.5,155
2021-03-23 14:42:11,44.986315201968,-93.2011250127107,5,269.8,3.228,85,0.5,156
2021-03-23 14:42:12,44.986326014623,-93.2011485658586,7.18,269.8,2.967,85,0,156
2021-03-23 14:42:13,44.9863377492875,-93.2011769805104,9.75,270,2.855,85,0,155
2021-03-23 14:42:14,44.9863539263606,-93.2012148667127,13.24,270.2,2.818,85,0,157
2021-03-23 14:42:15,44.9863704387099,-93.2012540940195,16.82,270.4,2.855,85,0,156
2021-03-23 14:42:16,44.9863876216114,-93.2012948300689,20.56,270.6,3.098,85,0,156
2021-03-23 14:42:17,44.9864062294364,-93.20133456029,24.31,271.2,3.144,85,0,156
2021-03-23 14:42:18,44.9864257592708,-93.2013722788543,27.99,271.2,3.163,84,0,156
2021-03-23 14:42:19,44.9864431098104,-93.2014101650566,31.55,271.4,3.172,84,0,156
2021-03-23 14:42:20,44.9864636454731,-93.2014477159828,35.29,271.8,3.182,83,0,156
2021-03-23 14:42:21,44.9864855222404,-93.2014845125377,39.07,272.2,3.182,83,0,156
2021-03-23 14:42:22,44.9865052197129,-93.201519716531,42.6,272.4,3.154,83,0,157
2021-03-23 14:42:23,44.9865224026144,-93.201559362933,46.27,272.6,3.135,84,0,157
2021-03-23 14:42:24,44.9865418486297,-93.2016004342586,50.16,272.6,3.135,84,0,157
2021-03-23 14:42:25,44.986561127007,-93.2016422599554,54.09,272.6,3.182,84,0.5,157
2021-03-23 14:42:26,44.9865812435746,-93.2016824092716,57.97,272.6,3.256,84,0.5,158
2021-03-23 14:42:27,44.9866042938083,-93.2017228938639,62.06,272,3.322,84,0,158
2021-03-23 14:42:28,44.9866255838424,-93.2017616182566,65.92,272,3.387,83,0,158
2021-03-23 14:42:29,44.9866487178952,-93.2017999235541,69.86,272.4,3.424,82,0,159
2021-03-23 14:42:30,44.9866701755673,-93.2018425874412,73.99,272.8,3.434,82,0,159
2021-03-23 14:42:31,44.9866942316294,-93.2018832396716,78.12,273.6,3.443,82,0,159
2021-03-23 14:42:32,44.9867186229676,-93.2019229698926,82.21,274.4,3.471,82,0,159
2021-03-23 14:42:33,44.9867425113916,-93.2019611075521,86.18,275,3.499,82,0,159
2021-03-23 14:42:34,44.9867656454444,-93.2019991613925,90.11,275.6,3.518,82,0,159
2021-03-23 14:42:35,44.9867922160774,-93.2020356226712,94.16,277,3.527,82,0,159
2021-03-23 14:42:36,44.9868080578744,-93.2020803820342,98.09,276.8,3.536,82,0,159
2021-03-23 14:42:37,44.9868243187666,-93.2021188549697,101.62,276.8,3.536,82,0,159
2021-03-23 14:42:38,44.986841250211,-93.2021552324295,105.04,276.6,3.546,82,0,159
2021-03-23 14:42:39,44.9868586845696,-93.2021913584322,108.49,276.2,3.536,82,0,159
2021-03-23 14:42:40,44.9868765380234,-93.2022287417203,112.03,275.6,3.518,82,0,159
2021-03-23 14:42:41,44.9868816509843,-93.2022641133517,114.59,274.2,3.499,82,0,159
2021-03-23 14:42:42,44.9868946429342,-93.202291354537,117.19,273.6,3.49,82,0,159
2021-03-23 14:42:43,44.9869085568935,-93.2023074477911,118.96,273.8,3.434,82,0,159
2021-03-23 14:42:47,44.9869326967746,-93.2023506145924,120.59,272.4,1.316,0,0,159
2021-03-23 14:42:48,44.9869490414858,-93.2023764308542,123.29,272.4,0,78,0,159
2021-03-23 14:42:49,44.9869659729302,-93.2024051807821,126.23,272.6,1.568,81,0,158
2021-03-23 14:42:50,44.9869900289923,-93.2024423126131,130.19,272.8,2.715,81,0,158
2021-03-23 14:42:51,44.9870160967112,-93.2024812046438,134.41,272.4,2.921,81,0,156
2021-03-23 14:42:52,44.9870406556875,-93.2025175821036,138.36,271.6,3.387,86,0,154
2021-03-23 14:42:53,44.9870653823018,-93.2025546301156,142.36,271.4,3.462,86,0,152
2021-03-23 14:42:54,44.9870863370597,-93.2025933545083,146.2,271.2,3.546,85,0.5,152
2021-03-23 14:42:55,44.9871042743325,-93.2026338391006,149.95,271,3.695,85,0.5,149
2021-03-23 14:42:56,44.9871232174337,-93.2026734016836,153.71,271,3.695,85,0.5,149
2021-03-23 14:42:57,44.9871409870684,-93.2027101982385,157.2,271,3.658,85,0.5,147
