"ID","data","event","event_group","event_type","timestamp"
2020-06-25 09:59:36,0,"timer",0,"start",2020-06-25 09:02:40
2020-06-25 09:59:36,941,NA,255,"marker",2020-06-25 09:21:01
2020-06-25 09:59:36,0,"timer",0,"stop_all",2020-06-25 09:21:02
2020-06-25 09:59:36,0,"timer",0,"start",2020-06-25 09:21:18
2020-06-25 09:59:36,1132,NA,255,"marker",2020-06-25 09:24:47
2020-06-25 09:59:36,0,"timer",0,"stop_all",2020-06-25 09:24:48
2020-06-25 09:59:36,136,"recovery_hr",255,"marker",2020-06-25 09:26:48
2020-06-25 09:59:36,0,"timer",0,"start",2020-06-25 09:27:00
2020-06-25 09:59:36,1132,NA,255,"marker",2020-06-25 09:27:16
2020-06-25 09:59:36,0,"timer",0,"stop_all",2020-06-25 09:27:17
2020-06-25 09:59:36,122,"recovery_hr",255,"marker",2020-06-25 09:29:17
2020-06-25 09:59:36,0,"timer",0,"start",2020-06-25 09:29:40
2020-06-25 09:59:36,1132,NA,255,"marker",2020-06-25 09:29:41
2020-06-25 09:59:36,0,"timer",0,"stop_all",2020-06-25 09:29:42
2020-06-25 09:59:36,123,"recovery_hr",255,"marker",2020-06-25 09:31:43
