"ID","timestamp","altitude","cadence","distance","fractional_cadence","heart_rate","position_lat","position_long","speed"
"2021_04_04 18_42_42",2021-04-05 00:23:42,286.2,83,127.05,0,114,44.9845928046852,-93.2330361753702,3.48
"2021_04_04 18_42_42",2021-04-05 00:23:43,285.8,83,130.67,0,115,44.9845740292221,-93.2329983729869,3.471
"2021_04_04 18_42_42",2021-04-05 00:23:44,285.4,83,134.01,0.5,116,44.9845586903393,-93.2329619117081,3.471
"2021_04_04 18_42_42",2021-04-05 00:23:45,285.2,84,137.36,0,116,44.984542010352,-93.2329262886196,3.471
"2021_04_04 18_42_42",2021-04-05 00:23:46,284.8,84,140.8,0,117,44.9845264200121,-93.2328886538744,3.452
"2021_04_04 18_42_42",2021-04-05 00:23:47,284.6,84,144.24,0,118,44.9845113325864,-93.232850600034,3.452
"2021_04_04 18_42_42",2021-04-05 00:23:48,284.2,83,147.86,0,118,44.9844929762185,-93.2328122109175,3.443
"2021_04_04 18_42_42",2021-04-05 00:23:49,283.8,83,151.06,0,118,44.984478559345,-93.2327770907432,3.443
"2021_04_04 18_42_42",2021-04-05 00:23:50,283.4,83,154.47,0,119,44.9844602029771,-93.232742222026,3.443
"2021_04_04 18_42_42",2021-04-05 00:23:51,283.2,83,157.88,0,119,44.984444277361,-93.232705257833,3.443
"2021_04_04 18_42_42",2021-04-05 00:23:52,282.8,84,161.21,0,120,44.9844287708402,-93.2326692156494,3.443
"2021_04_04 18_42_42",2021-04-05 00:23:53,282.4,84,164.47,0,120,44.9844117555767,-93.2326354365796,3.443
"2021_04_04 18_42_42",2021-04-05 00:23:54,282.2,83,168.14,0,121,44.9843922257423,-93.2325978856534,3.443
"2021_04_04 18_42_42",2021-04-05 00:23:55,281.8,83,171.94,0,121,44.984372863546,-93.2325581554323,3.443
"2021_04_04 18_42_42",2021-04-05 00:23:56,281.6,83,175.46,0,121,44.9843567702919,-93.2325197663158,3.452
"2021_04_04 18_42_42",2021-04-05 00:23:57,281.4,83,178.92,0,121,44.9843415152282,-93.2324815448374,3.452
"2021_04_04 18_42_42",2021-04-05 00:23:58,281.2,83,182.66,0,122,44.9843241646886,-93.232440892607,3.452
"2021_04_04 18_42_42",2021-04-05 00:23:59,281,83,186.35,0,122,44.9843060597777,-93.2324016653001,3.452
"2021_04_04 18_42_42",2021-04-05 00:24:00,280.8,83,190.03,0,122,44.9842887092382,-93.2323619350791,3.462
"2021_04_04 18_42_42",2021-04-05 00:24:01,280.6,83,193.62,0,123,44.9842706881464,-93.2323242165148,3.462
"2021_04_04 18_42_42",2021-04-05 00:24:02,280.4,83,196.85,0,123,44.9842536728829,-93.2322908565402,3.462
"2021_04_04 18_42_42",2021-04-05 00:24:03,280.4,83,200.37,0,123,44.984235400334,-93.2322543952614,3.462
"2021_04_04 18_42_42",2021-04-05 00:24:04,280.2,83,203.73,0,124,44.9842185527086,-93.232218939811,3.462
"2021_04_04 18_42_42",2021-04-05 00:24:05,280,83,206.82,0,124,44.9842026270926,-93.2321868371218,3.462
"2021_04_04 18_42_42",2021-04-05 00:24:06,279.8,83,210,0,124,44.984187958762,-93.2321523036808,3.462
"2021_04_04 18_42_42",2021-04-05 00:24:07,279.6,83,213.17,0,125,44.9841748829931,-93.2321165129542,3.443
"2021_04_04 18_42_42",2021-04-05 00:24:08,279.2,83,216.32,0,125,44.9841608013958,-93.2320818118751,3.443
"2021_04_04 18_42_42",2021-04-05 00:24:09,279,83,219.42,0,124,44.9841477256268,-93.232047110796,3.434
"2021_04_04 18_42_42",2021-04-05 00:24:10,278.6,83,222.45,0,124,44.9841364938766,-93.2320120744407,3.424
"2021_04_04 18_42_42",2021-04-05 00:24:11,278.6,83,225.73,0,124,44.9841221608222,-93.2319757808,3.415
"2021_04_04 18_42_42",2021-04-05 00:24:12,278.4,82,229.02,0.5,125,44.9841055646539,-93.2319411635399,3.396
"2021_04_04 18_42_42",2021-04-05 00:24:13,278,82,232.34,0.5,125,44.9840895552188,-93.2319057080895,3.396
"2021_04_04 18_42_42",2021-04-05 00:24:14,277.8,82,235.79,0.5,126,44.9840700253844,-93.2318715099245,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:15,277.6,82,239.08,0.5,126,44.9840561952442,-93.2318346295506,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:16,277.2,83,242.41,0,126,44.9840429518372,-93.2317968271673,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:17,277.2,83,245.68,0.5,127,44.9840297922492,-93.2317596953362,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:18,277,83,249.05,0.5,127,44.9840176384896,-93.2317205518484,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:19,276.8,84,252.34,0,127,44.9840040598065,-93.2316835038364,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:20,276.6,84,255.29,0,128,44.9839929118752,-93.2316494733095,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:21,276.2,84,258.25,0,128,44.9839818477631,-93.2316153589636,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:22,276,83,261.34,0,128,44.9839707836509,-93.231579400599,3.378
"2021_04_04 18_42_42",2021-04-05 00:24:23,276,83,264.51,0,128,44.9839577078819,-93.2315436098725,3.368
"2021_04_04 18_42_42",2021-04-05 00:24:24,275.6,82,267.54,0,128,44.9839398544282,-93.2315136026591,3.359
"2021_04_04 18_42_42",2021-04-05 00:24:25,275.4,82,270.7,0,128,44.9839238449931,-93.2314799912274,3.359
"2021_04_04 18_42_42",2021-04-05 00:24:26,275,82,273.99,0,128,44.9839161336422,-93.231439422816,3.359
"2021_04_04 18_42_42",2021-04-05 00:24:27,274.6,82,277.24,0,127,44.9839203245938,-93.2313986029476,3.359
"2021_04_04 18_42_42",2021-04-05 00:24:28,274.4,81,280.8,0,128,44.9839384295046,-93.2313613034785,3.35
"2021_04_04 18_42_42",2021-04-05 00:24:29,274.2,81,284.28,0,128,44.983963156119,-93.2313343975693,3.35
"2021_04_04 18_42_42",2021-04-05 00:24:30,274,81,288.11,0,128,44.9839919898659,-93.2313078269362,3.359
"2021_04_04 18_42_42",2021-04-05 00:24:31,273.6,81,291.89,0,128,44.9840220808983,-93.2312853634357,3.359
"2021_04_04 18_42_42",2021-04-05 00:24:32,273.4,82,295.76,0,128,44.9840538483113,-93.2312651630491,3.359
"2021_04_04 18_42_42",2021-04-05 00:24:33,273.2,83,299.82,0,127,44.9840870406479,-93.2312434539199,3.368
"2021_04_04 18_42_42",2021-04-05 00:24:34,273,83,303.49,0,127,44.9841160420328,-93.2312209066004,3.368
"2021_04_04 18_42_42",2021-04-05 00:24:35,272.8,83,307.2,0,128,44.9841457977891,-93.2311991974711,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:36,272.6,83,310.99,0,127,44.9841764755547,-93.2311779912561,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:37,272.4,83,314.63,0,127,44.9842053093016,-93.2311560306698,3.396
"2021_04_04 18_42_42",2021-04-05 00:24:38,272.4,82,318.32,0,127,44.9842370767146,-93.2311422843486,3.406
"2021_04_04 18_42_42",2021-04-05 00:24:39,272.2,82,321.3,0,127,44.9842630606145,-93.2311328966171,3.406
"2021_04_04 18_42_42",2021-04-05 00:24:40,272.2,83,323.7,0,127,44.9842838477343,-93.2311246823519,3.406
"2021_04_04 18_42_42",2021-04-05 00:24:41,272,83,325.76,0,127,44.9843018688262,-93.2311180606484,3.406
"2021_04_04 18_42_42",2021-04-05 00:24:42,271.8,83,327.27,0,127,44.984314693138,-93.231111606583,3.406
"2021_04_04 18_42_42",2021-04-05 00:24:43,271.6,83,328.79,0,127,44.9843272659928,-93.2311033923179,3.406
"2021_04_04 18_42_42",2021-04-05 00:24:44,271.4,83,330.28,0,127,44.984338581562,-93.2310921605676,3.406
"2021_04_04 18_42_42",2021-04-05 00:24:45,271.2,83,331.81,0,127,44.9843499809504,-93.2310806773603,3.396
"2021_04_04 18_42_42",2021-04-05 00:24:46,271,83,333.21,0,127,44.9843591172248,-93.2310681883246,3.396
"2021_04_04 18_42_42",2021-04-05 00:24:47,270.8,83,334.74,0,127,44.9843670800328,-93.2310515083373,3.396
"2021_04_04 18_42_42",2021-04-05 00:24:48,270.6,83,336.7,0.5,127,44.984380742535,-93.2310355827212,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:49,270.4,83,338.17,0.5,128,44.9843904655427,-93.2310230936855,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:50,270.2,83,340.42,0.5,128,44.9844059720635,-93.2310044858605,3.396
"2021_04_04 18_42_42",2021-04-05 00:24:51,270.2,84,343.63,0,128,44.9844301119447,-93.230982189998,3.406
"2021_04_04 18_42_42",2021-04-05 00:24:52,270.2,84,347.04,0,128,44.9844597838819,-93.2309666834772,3.406
"2021_04_04 18_42_42",2021-04-05 00:24:53,270,84,348.67,0,128,44.9844709318131,-93.2309468183666,3.387
"2021_04_04 18_42_42",2021-04-05 00:24:54,269.8,83,353.61,0,127,44.9845096562058,-93.2309158053249,3.35
"2021_04_04 18_42_42",2021-04-05 00:24:55,269.8,83,358.03,0,128,44.9845425132662,-93.2308808527887,3.312
"2021_04_04 18_42_42",2021-04-05 00:24:56,269.6,84,363.38,0,127,44.984581656754,-93.2308407034725,3.312
"2021_04_04 18_42_42",2021-04-05 00:24:57,269.6,84,367.49,0,127,44.9846119154245,-93.230810277164,3.331
"2021_04_04 18_42_42",2021-04-05 00:24:58,269.4,83,371.58,0.5,126,44.9846385698766,-93.2307728938758,3.359
"2021_04_04 18_42_42",2021-04-05 00:24:59,269.4,83,375.36,0.5,126,44.9846637994051,-93.2307391148061,3.378
"2021_04_04 18_42_42",2021-04-05 00:25:00,269.4,83,379.07,0.5,126,44.9846904538572,-93.2307088561356,3.378
"2021_04_04 18_42_42",2021-04-05 00:25:01,269.2,84,382.77,0.5,125,44.9847202934325,-93.2306870631874,3.378
"2021_04_04 18_42_42",2021-04-05 00:25:02,269.2,84,386.36,0.5,125,44.9847489595413,-93.230665018782,3.378
"2021_04_04 18_42_42",2021-04-05 00:25:03,269,85,390.08,0.5,126,44.9847787991166,-93.2306432258338,3.378
"2021_04_04 18_42_42",2021-04-05 00:25:04,269,85,393.32,0.5,126,44.9848040286452,-93.2306213490665,3.378
"2021_04_04 18_42_42",2021-04-05 00:25:05,268.8,85,396.51,0.5,126,44.9848296772689,-93.2306027412415,3.378
"2021_04_04 18_42_42",2021-04-05 00:25:06,268.8,83,400.15,0.5,126,44.9848600197583,-93.2305850554258,3.378
"2021_04_04 18_42_42",2021-04-05 00:25:07,268.6,83,403.85,0.5,127,44.9848912004381,-93.2305680401623,3.35
"2021_04_04 18_42_42",2021-04-05 00:25:08,268.6,83,408.02,0.5,127,44.9849267397076,-93.2305506896228,3.331
"2021_04_04 18_42_42",2021-04-05 00:25:09,268.4,83,411.79,0.5,128,44.9849585071206,-93.230532836169,3.322
"2021_04_04 18_42_42",2021-04-05 00:25:10,268.4,84,415.5,0.5,127,44.9849901907146,-93.230516994372,3.322
"2021_04_04 18_42_42",2021-04-05 00:25:11,268.4,84,419.14,0.5,126,44.9850219581276,-93.2305052597076,3.34
"2021_04_04 18_42_42",2021-04-05 00:25:12,268.4,84,422.71,0.5,128,44.9850536417216,-93.2304964587092,3.378
"2021_04_04 18_42_42",2021-04-05 00:25:13,268.2,84,426.3,0.5,128,44.9850855767727,-93.2304895855486,3.378
"2021_04_04 18_42_42",2021-04-05 00:25:14,268,83,429.94,0.5,129,44.985118014738,-93.23048254475,3.387
"2021_04_04 18_42_42",2021-04-05 00:25:15,267.8,83,433.16,0.5,130,44.9851463455707,-93.2304739113897,3.396
"2021_04_04 18_42_42",2021-04-05 00:25:16,267.6,83,436.22,0.5,130,44.985171072185,-93.2304568123072,3.396
"2021_04_04 18_42_42",2021-04-05 00:25:17,267.2,83,439.18,0.5,131,44.985189428553,-93.2304294034839,3.387
"2021_04_04 18_42_42",2021-04-05 00:25:18,267,83,442.14,0.5,131,44.98520527035,-93.2303993124515,3.378
"2021_04_04 18_42_42",2021-04-05 00:25:19,266.6,83,445.2,0.5,131,44.9852176755667,-93.2303646951914,3.359
"2021_04_04 18_42_42",2021-04-05 00:25:20,266.4,84,448.59,0.5,131,44.9852331820875,-93.2303277309984,3.34
"2021_04_04 18_42_42",2021-04-05 00:25:21,266,84,452.29,0.5,132,44.9852543883026,-93.2302913535386,3.331
"2021_04_04 18_42_42",2021-04-05 00:25:22,265.8,85,455.95,0.5,133,44.985279282555,-93.2302608434111,3.331
"2021_04_04 18_42_42",2021-04-05 00:25:23,265.6,85,459.2,0.5,133,44.9853022489697,-93.2302351947874,3.35
"2021_04_04 18_42_42",2021-04-05 00:25:24,265.2,85,462.59,0.5,133,44.9853274784982,-93.2302109710872,3.359
"2021_04_04 18_42_42",2021-04-05 00:25:25,265,85,466.04,0.5,133,44.9853517021984,-93.2301835622638,3.368
"2021_04_04 18_42_42",2021-04-05 00:25:26,264.6,85,468.95,0.5,133,44.9853693880141,-93.2301563210785,3.368
"2021_04_04 18_42_42",2021-04-05 00:25:27,264.4,83,471.69,0.5,133,44.9853808712214,-93.2301255594939,3.368
"2021_04_04 18_42_42",2021-04-05 00:25:28,264.2,83,474.46,0.5,134,44.9853885825723,-93.2300921157002,3.35
"2021_04_04 18_42_42",2021-04-05 00:25:29,263.8,83,477.43,0.5,134,44.9853925220668,-93.2300549838692,3.312
"2021_04_04 18_42_42",2021-04-05 00:25:30,263.6,83,480.44,0.5,134,44.9853945337236,-93.2300167623907,3.284
"2021_04_04 18_42_42",2021-04-05 00:25:31,263.2,83,483.54,0.5,134,44.9853952880949,-93.2299776189029,3.266
"2021_04_04 18_42_42",2021-04-05 00:25:32,262.8,83,486.8,0.5,133,44.9853931926191,-93.2299362961203,3.266
"2021_04_04 18_42_42",2021-04-05 00:25:33,262.6,83,490.12,0.5,134,44.9853913486004,-93.2298943027854,3.256
"2021_04_04 18_42_42",2021-04-05 00:25:34,262.4,83,493.47,0.5,133,44.985390258953,-93.2298518065363,3.256
"2021_04_04 18_42_42",2021-04-05 00:25:35,262.2,83,496.78,0.5,134,44.9853894207627,-93.2298097293824,3.256
"2021_04_04 18_42_42",2021-04-05 00:25:36,262,83,500.18,0.5,133,44.985387744382,-93.2297666464001,3.247
"2021_04_04 18_42_42",2021-04-05 00:25:37,261.8,83,503.7,0.5,134,44.9853860680014,-93.2297220546752,3.247
"2021_04_04 18_42_42",2021-04-05 00:25:38,261.8,84,507.26,0.5,133,44.9853854812682,-93.2296769600362,3.247
"2021_04_04 18_42_42",2021-04-05 00:25:39,261.6,84,510.76,0.5,133,44.9853839725256,-93.2296326197684,3.247
"2021_04_04 18_42_42",2021-04-05 00:25:40,261.4,84,514.17,0.5,134,44.9853814579546,-93.2295895367861,3.247
"2021_04_04 18_42_42",2021-04-05 00:25:41,261.2,83,517.49,0,134,44.9853802844882,-93.2295473758131,3.256
"2021_04_04 18_42_42",2021-04-05 00:25:42,261,83,520.88,0,134,44.9853812064976,-93.2295043766499,3.256
"2021_04_04 18_42_42",2021-04-05 00:25:43,260.8,83,524.22,0,134,44.9853846430779,-93.2294622156769,3.256
"2021_04_04 18_42_42",2021-04-05 00:25:44,260.8,83,527.49,0,134,44.9853857327253,-93.2294208090752,3.266
"2021_04_04 18_42_42",2021-04-05 00:25:45,260.6,83,531.08,0,134,44.9853838048875,-93.22937537916,3.266
"2021_04_04 18_42_42",2021-04-05 00:25:46,260.6,83,534.64,0,134,44.9853835534304,-93.229330200702,3.266
"2021_04_04 18_42_42",2021-04-05 00:25:47,260.4,83,538.06,0,134,44.9853835534304,-93.2292867824435,3.275
"2021_04_04 18_42_42",2021-04-05 00:25:48,260.2,83,541.46,0,135,44.9853858165443,-93.2292437832803,3.284
"2021_04_04 18_42_42",2021-04-05 00:25:49,259.8,82,544.96,0,135,44.9853855650872,-93.2291994430125,3.284
"2021_04_04 18_42_42",2021-04-05 00:25:50,259.6,82,548.44,0,135,44.9853852298111,-93.2291552703828,3.294
"2021_04_04 18_42_42",2021-04-05 00:25:51,259.4,83,551.58,0,136,44.9853879120201,-93.2291156239808,3.294
"2021_04_04 18_42_42",2021-04-05 00:25:52,259,83,554.79,0.5,136,44.9853900913149,-93.2290750555694,3.294
"2021_04_04 18_42_42",2021-04-05 00:25:53,258.6,83,558.16,0.5,135,44.9853920191526,-93.2290323916823,3.294
"2021_04_04 18_42_42",2021-04-05 00:25:54,258.4,84,561.34,0,136,44.9853931088001,-93.228992158547,3.294
"2021_04_04 18_42_42",2021-04-05 00:25:55,258.2,84,564.41,0,136,44.9853950366378,-93.2289533503354,3.303
"2021_04_04 18_42_42",2021-04-05 00:25:56,257.8,84,567.51,0,137,44.9853952042758,-93.2289139553905,3.303
"2021_04_04 18_42_42",2021-04-05 00:25:57,257.6,83,570.74,0,136,44.9853888340294,-93.2288738898933,3.294
"2021_04_04 18_42_42",2021-04-05 00:25:58,257.2,83,574.13,0,136,44.9853809550405,-93.2288318127394,3.294
"2021_04_04 18_42_42",2021-04-05 00:25:59,257,83,577.22,0,136,44.9853728245944,-93.2287940941751,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:00,256.6,84,580.17,0,136,44.9853604193777,-93.2287606503814,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:01,256.2,84,583.2,0,135,44.9853397998959,-93.2287353370339,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:02,256,84,586.41,0,136,44.9853183422238,-93.2287081796676,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:03,255.6,83,593.04,0,136,44.9852777738124,-93.2286467403173,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:04,255.6,83,593.04,0,136,44.9852777738124,-93.2286467403173,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:05,255.4,83,596.25,0,135,44.985268805176,-93.2286080159247,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:06,255.2,83,599.41,0,135,44.9852662906051,-93.2285682018846,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:07,255.2,83,602.72,0,135,44.9852671287954,-93.2285261247307,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:08,255,83,606.15,0,135,44.9852677155286,-93.2284826226532,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:09,254.8,83,609.5,0,135,44.9852684698999,-93.2284402102232,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:10,254.8,83,612.79,0,134,44.9852683022618,-93.2283983845264,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:11,254.6,83,616.12,0,134,44.985268805176,-93.2283561397344,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:12,254.4,83,619.47,0,135,44.9852655362338,-93.2283138949424,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:13,254.4,83,622.59,0,135,44.985263524577,-93.2282743323594,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:14,254.4,83,625.86,0,135,44.9852672126144,-93.2282329257578,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:15,254.2,83,629.25,0,135,44.9852702300996,-93.2281900942326,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:16,254.2,83,632.47,0,135,44.985274001956,-93.2281496096402,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:17,254,83,635.88,0,134,44.9852802883834,-93.2281072810292,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:18,254,83,639.5,0,134,44.9852915201336,-93.2280641980469,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:19,253.8,84,642.86,0,135,44.9852995667607,-93.2280230429024,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:20,253.8,84,646.08,0,135,44.9853035062551,-93.2279826421291,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:21,253.6,84,649.3,0,135,44.9853065237403,-93.2279419898987,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:22,253.4,84,652.55,0,135,44.9853066075593,-93.227900667116,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:23,253.4,84,655.85,0,135,44.9853087868541,-93.2278590090573,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:24,253.2,83,659.04,0,135,44.9853080324829,-93.2278183568269,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:25,253.2,83,662.43,0,136,44.9853107985109,-93.2277755253017,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:26,253.2,83,665.61,0,136,44.985313564539,-93.2277354598045,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:27,253,83,668.78,0,136,44.985316414386,-93.2276953943074,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:28,252.8,83,671.88,0,136,44.9853191804141,-93.2276562508196,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:29,252.8,82,674.94,0,137,44.9853210244328,-93.2276174426079,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:30,252.6,82,678.25,0,137,44.9853212758899,-93.227575365454,3.294
"2021_04_04 18_42_42",2021-04-05 00:26:31,252.4,82,681.54,0,137,44.9853205215186,-93.2275335397571,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:32,252.2,81,684.47,0,137,44.9853180907667,-93.2274964079261,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:33,251.8,81,687.36,0,136,44.9853176716715,-93.2274596951902,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:34,251.8,81,690.76,0,136,44.985316246748,-93.2274166122079,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:35,251.6,82,694.37,0,136,44.9853123910725,-93.2273710984737,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:36,251.4,82,697.82,0,136,44.985310966149,-93.2273272611201,3.266
"2021_04_04 18_42_42",2021-04-05 00:26:37,251.2,83,701.32,0,136,44.9853080324829,-93.2272827532142,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:38,251,83,704.81,0,136,44.9853050149977,-93.2272386644036,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:39,250.8,83,708.14,0,136,44.98530308716,-93.2271964196116,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:40,250.6,83,711.36,0,136,44.9853021651506,-93.2271554321051,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:41,250.4,83,714.76,0,136,44.9853061046451,-93.2271126843989,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:42,250.4,83,718.15,0,135,44.9853072781116,-93.2270696852356,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:43,250.2,83,721.55,0,136,44.9852996505797,-93.2270278595388,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:44,250,83,725,0,135,44.9852843955159,-93.2269898056984,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:45,250,83,728.35,0,134,44.9852615967393,-93.2269617263228,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:46,249.8,83,731.77,0,134,44.9852324277163,-93.2269475609064,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:47,249.8,82,734.98,0,135,44.9852035101503,-93.2269440405071,3.275
"2021_04_04 18_42_42",2021-04-05 00:26:48,249.6,82,738.39,0,135,44.9851727485657,-93.226943956688,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:49,249.6,82,741.66,0,135,44.9851434119046,-93.2269417773932,3.284
"2021_04_04 18_42_42",2021-04-05 00:26:50,249.6,83,744.76,0,135,44.985115500167,-93.2269398495555,3.284
