"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-05-05 15:44:59
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-05-05 15:44:59
2020-05-05 15:58:43,0,"antplus",0,"ok",3.01953125,116608,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-05-05 15:44:59
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-05-05 15:44:59
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,NA,8,255,NA,"15",0,0,"local",2020-05-05 15:44:59
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-05-05 15:45:07
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-05-05 15:45:07
2020-05-05 15:58:43,0,"antplus",0,"ok",3.01953125,116608,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-05-05 15:45:07
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-05-05 15:45:07
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-05-05 15:50:28
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-05-05 15:50:28
2020-05-05 15:58:43,0,"antplus",0,"ok",3.015625,116910,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-05-05 15:50:28
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-05-05 15:50:28
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-05-05 15:51:42
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-05-05 15:51:42
2020-05-05 15:58:43,0,"antplus",0,"ok",3.015625,117010,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-05-05 15:51:42
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-05-05 15:51:42
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2020-05-05 15:55:07
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-05-05 15:55:07
2020-05-05 15:58:43,0,"antplus",0,"ok",3.015625,117212,NA,120,49,"garmin",NA,3313918853,23,"antplus",2020-05-05 15:55:07
2020-05-05 15:58:43,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2020-05-05 15:55:07
