"ID","avg_cadence","avg_fractional_cadence","avg_heart_rate","avg_speed","avg_stance_time","avg_stance_time_percent","avg_temperature","avg_vertical_oscillation","end_position_lat","end_position_long","event","event_group","event_type","intensity","lap_trigger","max_cadence","max_fractional_cadence","max_heart_rate","max_speed","max_temperature","message_index","sport","start_position_lat","start_position_long","start_time","sub_sport","timestamp","total_ascent","total_calories","total_cycles","total_descent","total_distance","total_elapsed_time","total_fractional_cycles","total_timer_time","wkt_step_index"
2021-01-20 17:06:13,86,0.640625,123,3.225,6553.5,655.35,127,6553.5,536630564,-1112323576,"lap",255,"stop",NA,"distance",94,0,135,3.844,127,NA,"running",536696633,-1112322763,2021-01-20 16:26:46,"generic",2021-01-20 16:30:55,20,39,359,44,804.67,249.49,1.9921875,249.49,NA
2021-01-20 17:06:13,83,0.2734375,133,3.456,6553.5,655.35,127,6553.5,536581457,-1112232227,"lap",255,"stop",NA,"distance",84,0.5,139,3.536,127,NA,"running",536630337,-1112323121,2021-01-20 16:30:56,"generic",2021-01-20 16:34:48,22,44,321,24,804.67,232.824,1.9921875,232.824,NA
2021-01-20 17:06:13,82,0.8828125,138,3.414,6553.5,655.35,127,6553.5,536497576,-1112241628,"lap",255,"stop",NA,"distance",87,0.5,142,3.77,127,NA,"running",536581072,-1112232386,2021-01-20 16:34:49,"generic",2021-01-20 16:38:44,30,43,326,30,804.67,235.677,1.9921875,235.677,NA
2021-01-20 17:06:13,82,0.53125,140,3.5,6553.5,655.35,127,6553.5,536438935,-1112194717,"lap",255,"stop",NA,"distance",87,0,146,3.732,127,NA,"running",536497288,-1112241190,2021-01-20 16:38:45,"generic",2021-01-20 16:42:34,12,41,315,9,804.67,229.876,1.9921875,229.876,NA
2021-01-20 17:06:13,82,0.1484375,136,3.58,6553.5,655.35,127,6553.5,536454359,-1112233482,"lap",255,"stop",NA,"distance",88,0.5,146,3.816,127,NA,"running",536438713,-1112195090,2021-01-20 16:42:35,"generic",2021-01-20 16:46:18,2,36,305,25,804.67,224.768,1.9921875,224.768,NA
2021-01-20 17:06:13,81,0.7421875,138,3.545,6553.5,655.35,127,6553.5,536494429,-1112336578,"lap",255,"stop",NA,"distance",84,0,144,3.994,127,NA,"running",536454676,-1112233821,2021-01-20 16:46:19,"generic",2021-01-20 16:50:05,5,36,308,20,804.67,226.996,1.9921875,226.996,NA
2021-01-20 17:06:13,81,0.5078125,144,2.975,6553.5,655.35,127,6553.5,536530384,-1112425862,"lap",255,"stop",NA,"distance",86,0,149,3.462,127,NA,"running",536494486,-1112337092,2021-01-20 16:50:06,"generic",2021-01-20 16:54:41,59,49,367,11,804.67,275.194,1.9921875,270.469,NA
2021-01-20 17:06:13,81,0.4765625,140,3.131,6553.5,655.35,127,6553.5,536583603,-1112357652,"lap",255,"stop",NA,"distance",85,0,143,3.331,127,NA,"running",536530686,-1112425820,2021-01-20 16:54:42,"generic",2021-01-20 16:58:58,49,38,348,33,804.67,256.972,1.9921875,256.972,NA
2021-01-20 17:06:13,81,0.921875,140,3.389,6553.5,655.35,127,6553.5,536652689,-1112355842,"lap",255,"stop",NA,"distance",84,0.5,143,3.611,127,NA,"running",536583984,-1112357860,2021-01-20 16:58:59,"generic",2021-01-20 17:02:55,20,34,323,37,804.67,237.405,1.9921875,237.405,NA
2021-01-20 17:06:13,83,0.421875,140,3.248,6553.5,655.35,127,6553.5,536691241,-1112325482,"lap",255,"stop",NA,"session_end",88,0.5,142,3.48,127,NA,"running",536653023,-1112355643,2021-01-20 17:02:56,"generic",2021-01-20 17:06:13,19,29,264,24,619.04,190.579,1.9921875,190.579,NA
