"ID","data","event","event_group","event_type","timestamp"
2020-01-13 09:11:41,0,"timer",0,"start",2020-01-13 07:46:31
2020-01-13 09:11:41,584,NA,255,"marker",2020-01-13 08:27:40
2020-01-13 09:11:41,0,"timer",0,"stop_all",2020-01-13 08:27:41
2020-01-13 09:11:41,0,"timer",0,"start",2020-01-13 08:28:12
2020-01-13 09:11:41,584,NA,255,"marker",2020-01-13 08:32:26
2020-01-13 09:11:41,0,"timer",0,"stop_all",2020-01-13 08:32:27
2020-01-13 09:11:41,0,"timer",0,"start",2020-01-13 08:32:32
2020-01-13 09:11:41,822,NA,255,"marker",2020-01-13 08:41:25
2020-01-13 09:11:41,0,"timer",0,"stop_all",2020-01-13 08:41:26
2020-01-13 09:11:41,0,"timer",0,"start",2020-01-13 08:41:49
2020-01-13 09:11:41,911,NA,255,"marker",2020-01-13 08:47:42
2020-01-13 09:11:41,0,"timer",0,"stop_all",2020-01-13 08:47:43
2020-01-13 09:11:41,0,"timer",0,"start",2020-01-13 08:47:59
2020-01-13 09:11:41,1022,NA,255,"marker",2020-01-13 09:04:28
2020-01-13 09:11:41,0,"timer",0,"stop_all",2020-01-13 09:04:29
2020-01-13 09:11:41,0,"timer",0,"start",2020-01-13 09:04:53
2020-01-13 09:11:41,1093,NA,255,"marker",2020-01-13 09:09:35
2020-01-13 09:11:41,0,"timer",0,"stop_all",2020-01-13 09:09:36
2020-01-13 09:11:41,103,"recovery_hr",255,"marker",2020-01-13 09:11:36
