"timestamp","start_time","start_position_lat","start_position_long","end_position_lat","end_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","wkt_step_index","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","intensity","lap_trigger","sport","event_group","sub_sport","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles"
2021-03-17 21:05:15,2021-03-17 21:01:12,44.9852959625423,-93.2338368985802,44.9802131764591,-93.2344476040453,242.847,242.847,804.67,349,NA,44,3.313,3.854,43,56,NA,6553.5,655.35,6553.5,"lap","stop",128,143,87,93,NA,"distance","running",255,"generic",127,127,0.0078125,0,1.9921875
2021-03-17 21:09:05,2021-03-17 21:05:16,44.9801928922534,-93.2344703190029,44.9742096383125,-93.2338551711291,229.934,229.934,804.67,320,NA,45,3.5,3.751,23,35,NA,6553.5,655.35,6553.5,"lap","stop",141,145,83,86,NA,"distance","running",255,"generic",127,127,0.953125,0.5,1.9921875
2021-03-17 21:12:50,2021-03-17 21:09:06,44.9741664715111,-93.2338570989668,44.9697723425925,-93.2292470522225,225.225,225.225,804.67,311,NA,46,3.573,3.882,58,44,NA,6553.5,655.35,6553.5,"lap","stop",145,151,83,87,NA,"distance","running",255,"generic",127,127,0.21875,0,1.9921875
2021-03-17 21:16:21,2021-03-17 21:12:51,44.9697580933571,-93.2292101718485,44.9650318734348,-93.2216487731785,210.78,210.78,804.67,287,NA,45,3.818,4.003,0,9,NA,6553.5,655.35,6553.5,"lap","stop",148,152,81,84,NA,"distance","running",255,"generic",127,127,0.90625,0,1.9921875
2021-03-17 21:17:52,2021-03-17 21:16:22,44.9650079850107,-93.2216206938028,44.963549701497,-93.2194232102484,90.897,59.117,224.95,75,NA,11,3.805,3.966,2,0,NA,6553.5,655.35,6553.5,"lap","stop",144,149,82,86,NA,"manual","running",255,"generic",127,127,0.7578125,0.5,1.9921875
2021-03-17 21:20:55,2021-03-17 21:17:52,44.9635229632258,-93.2193777803332,44.9582541827112,-93.2124467007816,182.786,182.786,804.67,256,NA,44,4.402,4.385,10,13,NA,6553.5,655.35,6553.5,"lap","stop",160,166,83,88,NA,"distance","running",255,"generic",127,127,0.53125,0.5,1.9921875
2021-03-17 21:23:55,2021-03-17 21:20:56,44.9582158774137,-93.2124226447195,44.9535966105759,-93.2051944267005,180.932,180.932,804.67,245,NA,41,4.447,4.591,25,17,NA,6553.5,655.35,6553.5,"lap","stop",162,171,82,86,NA,"distance","running",255,"generic",127,127,0.1640625,0.5,1.9921875
2021-03-17 21:27:03,2021-03-17 21:23:56,44.9535885639489,-93.2051487453282,44.9580082576722,-93.212217791006,187.597,187.597,804.67,256,NA,47,4.289,4.581,7,23,NA,6553.5,655.35,6553.5,"lap","stop",168,174,81,87,NA,"distance","running",255,"generic",127,127,0.75,0.5,1.9921875
2021-03-17 21:27:48,2021-03-17 21:27:04,44.9580461438745,-93.2122479658574,44.9593711551279,-93.2135215122253,45.387,45.387,185.27,58,NA,11,4.082,4.199,0,4,NA,6553.5,655.35,6553.5,"lap","stop",170,177,81,83,NA,"manual","running",255,"generic",127,127,0.046875,0,1.9921875
2021-03-17 21:31:49,2021-03-17 21:27:48,44.9593993183225,-93.2135560456663,44.9643428809941,-93.220936646685,240.346,240.346,804.67,326,NA,56,3.348,4.078,13,0,NA,6553.5,655.35,6553.5,"lap","stop",158,173,81,84,NA,"distance","running",255,"generic",127,127,0.15625,0,1.9921875
2021-03-17 21:35:35,2021-03-17 21:31:50,44.9643613211811,-93.2209825795144,44.9641432240605,-93.2255375571549,226.419,226.419,804.67,308,NA,46,3.554,3.751,8,25,NA,6553.5,655.35,6553.5,"lap","stop",151,159,81,85,NA,"distance","running",255,"generic",127,127,0.9765625,0.5,1.9921875
2021-03-17 21:37:23,2021-03-17 21:35:36,44.9641696270555,-93.2255617808551,44.9669321347028,-93.2287274580449,107.356,107.356,402.34,147,NA,21,3.748,3.788,5,15,NA,6553.5,655.35,6553.5,"lap","stop",148,151,82,86,NA,"distance","running",255,"generic",127,127,0.09375,0.5,1.9921875
2021-03-17 21:38:53,2021-03-17 21:37:24,44.9669479764998,-93.2287635002285,44.966340623796,-93.2277731783688,90,90,139.71,81,NA,10,1.552,3.751,8,5,NA,6553.5,655.35,6553.5,"lap","stop",131,150,60,86,NA,"time","running",255,"generic",127,127,0.7734375,0.5,1.9921875
