"sports_name","sports_sport","sports_sub_sport","timestamp","start_time","start_position_lat","start_position_long","total_elapsed_time","total_timer_time","total_distance","total_cycles","nec_lat","nec_long","swc_lat","swc_long","message_index","total_calories","avg_speed","max_speed","total_ascent","total_descent","first_lap_index","num_laps","avg_vertical_oscillation","avg_stance_time_percent","avg_stance_time","event","event_type","sport","sub_sport","avg_heart_rate","max_heart_rate","avg_cadence","max_cadence","total_training_effect","event_group","trigger","avg_temperature","max_temperature","avg_fractional_cadence","max_fractional_cadence","total_fractional_cycles","sport_index"
"Run","running","generic",2021-03-27 09:06:54,2021-03-27 09:01:38,44.9809665419161,-93.2271437812597,290.875,290.875,1757.5,"416",44.9821377452463,-93.2262529525906,44.9808455072343,-93.228246839717,NA,"35",6.042,6.401,"12","9","0","3",6553.5,655.35,6553.5,"lap","stop","running","generic","156","180","86","98",1.1,"255","activity_end","127","127",0.7578125,0.5,1.9921875,"255"
