"ID","avg_cadence","avg_fractional_cadence","avg_heart_rate","avg_speed","avg_stance_time","avg_stance_time_percent","avg_temperature","avg_vertical_oscillation","end_position_lat","end_position_long","event","event_group","event_type","intensity","lap_trigger","max_cadence","max_fractional_cadence","max_heart_rate","max_speed","max_temperature","message_index","sport","start_position_lat","start_position_long","start_time","sub_sport","timestamp","total_ascent","total_calories","total_cycles","total_descent","total_distance","total_elapsed_time","total_fractional_cycles","total_timer_time","wkt_step_index"
2020-10-30 17:28:32,84,0.9296875,131,4.771,6553.5,655.35,127,6553.5,464219580,-1101228445,"lap",255,"stop",NA,"time",93,0,149,5.412,127,NA,"running",464198838,-1101229753,2020-10-30 17:04:10,"generic",2020-10-30 17:04:51,0,6,55,6,190.86,40,1.9921875,40,NA
2020-10-30 17:28:32,82,0.953125,152,3.249,6553.5,655.35,127,6553.5,464226662,-1101228800,"lap",255,"stop",NA,"time",87,0.5,154,4.843,127,NA,"running",464220047,-1101228417,2020-10-30 17:04:52,"generic",2020-10-30 17:05:11,3,4,26,0,64.98,20,1.9921875,20,NA
2020-10-30 17:28:32,84,0.140625,154,4.393,6553.5,655.35,127,6553.5,464245217,-1101229981,"lap",255,"stop",NA,"time",85,0.5,157,4.376,127,NA,"running",464227050,-1101228814,2020-10-30 17:05:12,"generic",2020-10-30 17:05:51,0,9,55,2,175.72,40,1.9921875,40,NA
2020-10-30 17:28:32,81,0.6015625,152,3.654,6553.5,655.35,127,6553.5,464252347,-1101231912,"lap",255,"stop",NA,"time",84,0,156,4.423,127,NA,"running",464245720,-1101229971,2020-10-30 17:05:52,"generic",2020-10-30 17:06:11,0,4,26,3,73.08,20,1.9921875,20,NA
2020-10-30 17:28:32,85,0.546875,152,4.836,6553.5,655.35,127,6553.5,464253151,-1101258893,"lap",255,"stop",NA,"time",88,0.5,157,5.253,127,NA,"running",464252488,-1101232431,2020-10-30 17:06:12,"generic",2020-10-30 17:06:51,0,9,56,6,193.44,40,1.9921875,40,NA
2020-10-30 17:28:32,82,0.5234375,156,3.672,6553.5,655.35,127,6553.5,464253137,-1101268444,"lap",255,"stop",NA,"time",86,0,159,5.16,127,NA,"running",464253113,-1101259555,2020-10-30 17:06:52,"generic",2020-10-30 17:07:11,0,4,26,0,73.45,20,1.9921875,20,NA
2020-10-30 17:28:32,86,0.203125,158,4.784,6553.5,655.35,127,6553.5,464252844,-1101294959,"lap",255,"stop",NA,"time",87,0.5,164,5.179,127,NA,"running",464253112,-1101268893,2020-10-30 17:07:12,"generic",2020-10-30 17:07:51,6,9,58,0,191.34,40,1.9921875,40,NA
2020-10-30 17:28:32,81,0.9765625,163,3.402,6553.5,655.35,127,6553.5,464252626,-1101304087,"lap",255,"stop",NA,"time",87,0.5,165,5.039,127,NA,"running",464252758,-1101295617,2020-10-30 17:07:52,"generic",2020-10-30 17:08:11,0,5,25,2,68.04,20,1.9921875,20,NA
2020-10-30 17:28:32,85,0.296875,164,4.455,6553.5,655.35,127,6553.5,464247046,-1101317724,"lap",255,"stop",NA,"time",87,0.5,167,5.048,127,NA,"running",464252573,-1101304538,2020-10-30 17:08:12,"generic",2020-10-30 17:08:50,0,9,55,0,178.19,40,1.9921875,40,NA
2020-10-30 17:28:32,82,0.734375,165,3.256,6553.5,655.35,127,6553.5,464240786,-1101321354,"lap",255,"stop",NA,"time",85,0.5,168,4.917,127,NA,"running",464246709,-1101318082,2020-10-30 17:08:51,"generic",2020-10-30 17:09:11,2,5,27,0,65.13,20,1.9921875,20,NA
