"ID","altitude","cadence","distance","fractional_cadence","heart_rate","position_lat","position_long","speed","timestamp"
2019-06-18 20:15:52,801,0,0.1,0,78,536703179,-1112224349,0,2019-06-18 19:58:03
2019-06-18 20:15:52,801,58,0.84,0.5,79,536703261,-1112224386,0,2019-06-18 19:58:04
2019-06-18 20:15:52,800.8,58,3.64,0.5,80,536703490,-1112224679,0.037,2019-06-18 19:58:05
2019-06-18 20:15:52,800.8,58,3.64,0.5,80,536703490,-1112224679,0.14,2019-06-18 19:58:06
2019-06-18 20:15:52,800.6,87,4.94,0.5,80,536703635,-1112224759,1.306,2019-06-18 19:58:07
2019-06-18 20:15:52,800.4,91,6.27,0,80,536703799,-1112224794,1.325,2019-06-18 19:58:08
2019-06-18 20:15:52,800.4,91,7.36,0,80,536703951,-1112224745,1.568,2019-06-18 19:58:09
2019-06-18 20:15:52,800,91,8.54,0,92,536704096,-1112224705,1.568,2019-06-18 19:58:10
2019-06-18 20:15:52,799.6,88,9.9,0.5,103,536704257,-1112224681,1.568,2019-06-18 19:58:11
2019-06-18 20:15:52,798.8,88,11.78,0,112,536704462,-1112224724,1.95,2019-06-18 19:58:12
2019-06-18 20:15:52,798.6,88,14.13,0,120,536704717,-1112224841,2.165,2019-06-18 19:58:13
2019-06-18 20:15:52,798.2,87,16.49,0,120,536704894,-1112225101,2.715,2019-06-18 19:58:14
2019-06-18 20:15:52,797.8,87,18.81,0,125,536705003,-1112225418,2.911,2019-06-18 19:58:15
2019-06-18 20:15:52,797.4,87,21.35,0,125,536705060,-1112225794,2.93,2019-06-18 19:58:16
2019-06-18 20:15:52,797,87,23.85,0,125,536705109,-1112226167,2.958,2019-06-18 19:58:17
2019-06-18 20:15:52,796.6,87,26.15,0,125,536705188,-1112226511,2.995,2019-06-18 19:58:18
2019-06-18 20:15:52,796.4,87,28.52,0,125,536705235,-1112226868,3.004,2019-06-18 19:58:19
2019-06-18 20:15:52,796,86,30.75,0,125,536705290,-1112227203,2.995,2019-06-18 19:58:20
2019-06-18 20:15:52,795.8,86,33.12,0,125,536705368,-1112227549,3.014,2019-06-18 19:58:21
2019-06-18 20:15:52,795.6,85,35.81,0.5,125,536705469,-1112227939,3.032,2019-06-18 19:58:22
2019-06-18 20:15:52,795.4,85,38.68,0.5,125,536705513,-1112228375,3.07,2019-06-18 19:58:23
2019-06-18 20:15:52,795,84,41.68,0.5,130,536705605,-1112228815,3.107,2019-06-18 19:58:24
2019-06-18 20:15:52,794.4,84,47.36,0.5,142,536705705,-1112229669,3.098,2019-06-18 19:58:25
2019-06-18 20:15:52,794.4,84,47.36,0.5,142,536705705,-1112229669,3.079,2019-06-18 19:58:26
2019-06-18 20:15:52,794,84,50.25,0.5,151,536705755,-1112230104,3.079,2019-06-18 19:58:27
2019-06-18 20:15:52,793.8,84,53.17,0.5,155,536705760,-1112230548,3.079,2019-06-18 19:58:28
2019-06-18 20:15:52,793.6,84,56.03,0.5,156,536705785,-1112230982,3.079,2019-06-18 19:58:29
2019-06-18 20:15:52,793.4,84,58.73,0.5,162,536705820,-1112231389,3.06,2019-06-18 19:58:30
2019-06-18 20:15:52,793.2,84,61.33,0.5,162,536705864,-1112231778,3.042,2019-06-18 19:58:31
2019-06-18 20:15:52,793,83,63.77,0.5,162,536705884,-1112232146,3.023,2019-06-18 19:58:32
2019-06-18 20:15:52,792.8,83,66.41,0.5,162,536705880,-1112232545,3.004,2019-06-18 19:58:33
