"ID","data","event","event_group","event_type","timestamp"
2018-04-17 19:13:23,0,"timer",0,"start",2018-04-17 17:38:44
2018-04-17 19:13:23,0,"timer",0,"stop_all",2018-04-17 17:40:19
2018-04-17 19:13:23,120,NA,255,"marker",2018-04-17 17:40:19
2018-04-17 19:13:23,0,"timer",0,"start",2018-04-17 17:41:09
2018-04-17 19:13:23,178,NA,255,"marker",2018-04-17 17:42:15
2018-04-17 19:13:23,0,"timer",0,"stop_all",2018-04-17 17:42:16
2018-04-17 19:13:23,0,"timer",0,"start",2018-04-17 17:42:34
2018-04-17 19:13:23,0,"timer",0,"stop_all",2018-04-17 17:53:06
2018-04-17 19:13:23,758,NA,255,"marker",2018-04-17 17:53:06
2018-04-17 19:13:23,0,"timer",0,"start",2018-04-17 17:54:29
2018-04-17 19:13:23,932,NA,255,"marker",2018-04-17 17:59:59
2018-04-17 19:13:23,0,"timer",0,"stop_all",2018-04-17 18:00:00
2018-04-17 19:13:23,0,"timer",0,"start",2018-04-17 18:00:02
2018-04-17 19:13:23,1176,NA,255,"marker",2018-04-17 18:06:43
2018-04-17 19:13:23,0,"timer",0,"stop_all",2018-04-17 18:06:45
2018-04-17 19:13:23,0,"power_down",0,"stop_all",2018-04-17 18:06:47
2018-04-17 19:13:23,0,"power_up",0,"stop_all",2018-04-17 19:13:15
