"ID","data","event","event_group","event_type","timestamp"
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 12:39:47
2020-05-02 13:41:32,4,NA,255,"marker",2020-05-02 12:41:04
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 12:41:05
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 12:41:11
2020-05-02 13:41:32,178,NA,255,"marker",2020-05-02 12:49:52
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 12:49:53
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 12:50:44
2020-05-02 13:41:32,410,NA,255,"marker",2020-05-02 13:00:31
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 13:00:32
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 13:02:15
2020-05-02 13:41:32,468,NA,255,"marker",2020-05-02 13:06:06
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 13:06:07
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 13:06:12
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 13:11:52
2020-05-02 13:41:32,584,NA,255,"marker",2020-05-02 13:11:52
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 13:12:08
2020-05-02 13:41:32,778,NA,255,"marker",2020-05-02 13:19:01
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 13:19:02
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 13:19:32
2020-05-02 13:41:32,785,NA,255,"marker",2020-05-02 13:20:37
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 13:20:38
2020-05-02 13:41:32,143,"recovery_hr",255,"marker",2020-05-02 13:22:38
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 13:30:49
2020-05-02 13:41:32,785,NA,255,"marker",2020-05-02 13:31:00
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 13:31:01
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 13:32:44
2020-05-02 13:41:32,785,NA,255,"marker",2020-05-02 13:32:53
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 13:32:54
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 13:34:44
2020-05-02 13:41:32,785,NA,255,"marker",2020-05-02 13:34:55
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 13:34:56
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 13:36:47
2020-05-02 13:41:32,785,NA,255,"marker",2020-05-02 13:36:56
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 13:36:57
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 13:38:47
2020-05-02 13:41:32,785,NA,255,"marker",2020-05-02 13:38:59
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 13:39:00
2020-05-02 13:41:32,117,"recovery_hr",255,"marker",2020-05-02 13:41:00
2020-05-02 13:41:32,0,"timer",0,"start",2020-05-02 13:41:12
2020-05-02 13:41:32,785,NA,255,"marker",2020-05-02 13:41:14
2020-05-02 13:41:32,0,"timer",0,"stop_all",2020-05-02 13:41:15
