"ID","data","event","event_group","event_type","timestamp"
2020-05-31 09:36:26,0,"timer",0,"start",2020-05-31 09:00:18
2020-05-31 09:36:26,178,NA,255,"marker",2020-05-31 09:28:01
2020-05-31 09:36:26,0,"timer",0,"stop_all",2020-05-31 09:28:02
2020-05-31 09:36:26,0,"timer",0,"start",2020-05-31 09:28:21
2020-05-31 09:36:26,178,NA,255,"marker",2020-05-31 09:30:14
2020-05-31 09:36:26,0,"timer",0,"stop_all",2020-05-31 09:30:15
2020-05-31 09:36:26,137,"recovery_hr",255,"marker",2020-05-31 09:32:15
2020-05-31 09:36:26,0,"timer",0,"start",2020-05-31 09:33:26
2020-05-31 09:36:26,178,NA,255,"marker",2020-05-31 09:33:28
2020-05-31 09:36:26,0,"timer",0,"stop_all",2020-05-31 09:33:29
2020-05-31 09:36:26,132,"recovery_hr",255,"marker",2020-05-31 09:35:29
