"ID","data","event","event_group","event_type","timestamp"
2020-05-28 21:56:01,0,"timer",0,"start",2020-05-28 17:50:02
2020-05-28 21:56:01,4,NA,255,"marker",2020-05-28 17:51:25
2020-05-28 21:56:01,0,"timer",0,"stop_all",2020-05-28 17:51:26
2020-05-28 21:56:01,0,"timer",0,"start",2020-05-28 17:51:33
2020-05-28 21:56:01,120,NA,255,"marker",2020-05-28 17:58:13
2020-05-28 21:56:01,0,"timer",0,"stop_all",2020-05-28 17:58:14
2020-05-28 21:56:01,0,"timer",0,"start",2020-05-28 17:58:55
2020-05-28 21:56:01,294,NA,255,"marker",2020-05-28 18:11:49
2020-05-28 21:56:01,0,"timer",0,"stop_all",2020-05-28 18:11:50
2020-05-28 21:56:01,0,"timer",0,"start",2020-05-28 18:11:54
2020-05-28 21:56:01,294,NA,255,"marker",2020-05-28 18:13:32
2020-05-28 21:56:01,0,"timer",0,"stop_all",2020-05-28 18:13:33
2020-05-28 21:56:01,0,"timer",0,"start",2020-05-28 18:14:19
2020-05-28 21:56:01,0,"timer",0,"stop_all",2020-05-28 18:22:30
2020-05-28 21:56:01,410,NA,255,"marker",2020-05-28 18:22:30
2020-05-28 21:56:01,0,"timer",0,"start",2020-05-28 18:22:35
2020-05-28 21:56:01,0,"timer",0,"stop_all",2020-05-28 18:25:26
2020-05-28 21:56:01,468,NA,255,"marker",2020-05-28 18:25:26
2020-05-28 21:56:01,0,"timer",0,"start",2020-05-28 18:25:32
2020-05-28 21:56:01,0,"timer",0,"stop_all",2020-05-28 18:31:35
2020-05-28 21:56:01,584,NA,255,"marker",2020-05-28 18:31:35
2020-05-28 21:56:01,0,"timer",0,"start",2020-05-28 18:32:00
2020-05-28 21:56:01,584,NA,255,"marker",2020-05-28 18:33:59
2020-05-28 21:56:01,0,"timer",0,"stop_all",2020-05-28 18:34:00
2020-05-28 21:56:01,0,"timer",0,"start",2020-05-28 18:34:11
2020-05-28 21:56:01,642,NA,255,"marker",2020-05-28 18:40:37
2020-05-28 21:56:01,0,"timer",0,"stop_all",2020-05-28 18:40:38
2020-05-28 21:56:01,100,"recovery_hr",255,"marker",2020-05-28 18:42:38
