"ID","data","event","event_group","event_type","timestamp"
2019-05-14 09:26:24,0,"timer",0,"start",2019-05-14 08:51:44
2019-05-14 09:26:24,120,NA,255,"marker",2019-05-14 08:54:00
2019-05-14 09:26:24,0,"timer",0,"stop_all",2019-05-14 08:54:01
2019-05-14 09:26:24,0,"timer",0,"start",2019-05-14 08:54:16
2019-05-14 09:26:24,758,NA,255,"marker",2019-05-14 09:12:07
2019-05-14 09:26:24,0,"timer",0,"stop_all",2019-05-14 09:12:08
2019-05-14 09:26:24,0,"timer",0,"start",2019-05-14 09:12:35
2019-05-14 09:26:24,816,NA,255,"marker",2019-05-14 09:14:07
2019-05-14 09:26:24,0,"timer",0,"stop_all",2019-05-14 09:14:08
2019-05-14 09:26:24,0,"timer",0,"start",2019-05-14 09:14:32
2019-05-14 09:26:24,874,NA,255,"marker",2019-05-14 09:17:51
2019-05-14 09:26:24,0,"timer",0,"stop_all",2019-05-14 09:17:52
2019-05-14 09:26:24,0,"timer",0,"start",2019-05-14 09:18:47
2019-05-14 09:26:24,932,NA,255,"marker",2019-05-14 09:21:39
2019-05-14 09:26:24,0,"timer",0,"stop_all",2019-05-14 09:21:40
2019-05-14 09:26:24,0,"timer",0,"start",2019-05-14 09:21:56
2019-05-14 09:26:24,1106,NA,255,"marker",2019-05-14 09:24:24
2019-05-14 09:26:24,0,"timer",0,"stop_all",2019-05-14 09:24:25
2019-05-14 09:26:24,0,"timer",0,"start",2019-05-14 09:25:06
2019-05-14 09:26:24,1106,NA,255,"marker",2019-05-14 09:25:58
2019-05-14 09:26:24,0,"timer",0,"stop_all",2019-05-14 09:25:59
