"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.8,"local",2018-10-31 12:07:40
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2018-10-31 12:07:40
2018-10-31 12:41:21,0,"antplus",0,NA,255.99609375,1719664,NA,120,255,NA,"2",0,3,"antplus",2018-10-31 12:07:40
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,652.36,"local",2018-10-31 12:07:40
2018-10-31 12:41:21,0,"antplus",0,NA,255.99609375,1719664,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2018-10-31 12:07:53
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.8,"local",2018-10-31 12:21:34
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2018-10-31 12:21:34
2018-10-31 12:41:21,0,"antplus",0,NA,255.99609375,1720480,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2018-10-31 12:21:34
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,652.36,"local",2018-10-31 12:21:34
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.8,"local",2018-10-31 12:27:39
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2018-10-31 12:27:39
2018-10-31 12:41:21,0,"antplus",0,NA,255.99609375,1720864,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2018-10-31 12:27:39
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,652.36,"local",2018-10-31 12:27:39
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.8,"local",2018-10-31 12:28:34
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2018-10-31 12:28:34
2018-10-31 12:41:21,0,"antplus",0,NA,255.99609375,1720912,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2018-10-31 12:28:34
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,652.36,"local",2018-10-31 12:28:34
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.8,"local",2018-10-31 12:40:35
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2018-10-31 12:40:35
2018-10-31 12:41:21,0,"antplus",0,NA,255.99609375,1721632,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2018-10-31 12:40:35
2018-10-31 12:41:21,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,652.36,"local",2018-10-31 12:40:35
