"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-06 08:06:59
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-06 08:06:59
2020-09-06 08:37:42,0,"antplus",0,"ok",2.96875,428864,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-06 08:06:59
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-06 08:06:59
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-06 08:19:15
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-06 08:19:15
2020-09-06 08:37:42,0,"antplus",0,"ok",2.96875,429568,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-06 08:19:15
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-06 08:19:15
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-06 08:34:15
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-06 08:34:15
2020-09-06 08:37:42,0,"antplus",0,"ok",2.96484375,430472,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-06 08:34:15
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-06 08:34:15
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-06 08:35:05
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-06 08:35:05
2020-09-06 08:37:42,0,"antplus",0,"ok",2.9609375,430472,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-06 08:35:05
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-06 08:35:05
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-06 08:36:58
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-06 08:36:58
2020-09-06 08:37:42,0,"antplus",0,"ok",2.96484375,430574,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-06 08:36:58
2020-09-06 08:37:42,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-06 08:36:58
