"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2019-05-07 18:22:54,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2019-05-07 17:54:45
2019-05-07 18:22:54,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2019-05-07 17:54:45
2019-05-07 18:22:54,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2019-05-07 17:54:45
2019-05-07 18:22:54,0,"antplus",0,NA,255.99609375,4294967295,NA,120,255,NA,"65535",0,655.35,"antplus",2019-05-07 17:54:53
2019-05-07 18:22:54,0,"antplus",0,NA,255.99609375,1223716,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2019-05-07 17:55:40
2019-05-07 18:22:54,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2019-05-07 17:59:41
2019-05-07 18:22:54,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2019-05-07 18:16:39
2019-05-07 18:22:54,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2019-05-07 18:16:39
2019-05-07 18:22:54,0,"antplus",0,NA,255.99609375,1224964,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2019-05-07 18:16:39
2019-05-07 18:22:54,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2019-05-07 18:16:39
2019-05-07 18:22:54,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,7.9,"local",2019-05-07 18:22:42
2019-05-07 18:22:54,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2019-05-07 18:22:42
2019-05-07 18:22:54,0,"antplus",0,NA,255.99609375,1225348,NA,120,255,"dynastream_oem","2",2487262134,3,"antplus",2019-05-07 18:22:42
2019-05-07 18:22:54,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,24.44,"local",2019-05-07 18:22:42
