"ID","data","event","event_group","event_type","timestamp"
2018-02-26 08:52:37,0,"timer",0,"start",2018-02-26 08:09:39
2018-02-26 08:52:37,231,NA,255,"marker",2018-02-26 08:12:25
2018-02-26 08:52:37,0,"timer",0,"stop_all",2018-02-26 08:12:26
2018-02-26 08:52:37,0,"timer",0,"start",2018-02-26 08:12:34
2018-02-26 08:52:37,231,NA,255,"marker",2018-02-26 08:12:35
2018-02-26 08:52:37,0,"timer",0,"stop_all",2018-02-26 08:12:36
2018-02-26 08:52:37,0,"timer",0,"start",2018-02-26 08:13:10
2018-02-26 08:52:37,294,NA,255,"marker",2018-02-26 08:17:41
2018-02-26 08:52:37,0,"timer",0,"stop_all",2018-02-26 08:17:42
2018-02-26 08:52:37,0,"timer",0,"start",2018-02-26 08:19:20
2018-02-26 08:52:37,352,NA,255,"marker",2018-02-26 08:20:16
2018-02-26 08:52:37,0,"timer",0,"stop_all",2018-02-26 08:20:17
2018-02-26 08:52:37,0,"timer",0,"start",2018-02-26 08:20:52
2018-02-26 08:52:37,1728,NA,255,"marker",2018-02-26 08:43:47
2018-02-26 08:52:37,0,"timer",0,"stop_all",2018-02-26 08:43:48
2018-02-26 08:52:37,0,"timer",0,"start",2018-02-26 08:44:15
2018-02-26 08:52:37,1872,NA,255,"marker",2018-02-26 08:47:06
2018-02-26 08:52:37,0,"timer",0,"stop_all",2018-02-26 08:47:07
2018-02-26 08:52:37,0,"timer",0,"start",2018-02-26 08:47:31
2018-02-26 08:52:37,1872,NA,255,"marker",2018-02-26 08:49:40
2018-02-26 08:52:37,0,"timer",0,"stop_all",2018-02-26 08:49:41
2018-02-26 08:52:37,0,"timer",0,"start",2018-02-26 08:49:56
2018-02-26 08:52:37,0,"timer",0,"stop_all",2018-02-26 08:50:10
2018-02-26 08:52:37,1872,NA,255,"marker",2018-02-26 08:50:10
2018-02-26 08:52:37,0,"timer",0,"start",2018-02-26 08:50:33
2018-02-26 08:52:37,1872,NA,255,"marker",2018-02-26 08:51:46
2018-02-26 08:52:37,0,"timer",0,"stop_all",2018-02-26 08:51:47
