"ID","data","event","event_group","event_type","timestamp"
2020-03-07 11:34:33,0,"timer",0,"start",2020-03-07 10:56:03
2020-03-07 11:34:33,62,NA,255,"marker",2020-03-07 10:58:21
2020-03-07 11:34:33,0,"timer",0,"stop_all",2020-03-07 10:58:22
2020-03-07 11:34:33,0,"timer",0,"start",2020-03-07 10:58:32
2020-03-07 11:34:33,1222,NA,255,"marker",2020-03-07 11:28:48
2020-03-07 11:34:33,0,"timer",0,"stop_all",2020-03-07 11:28:49
2020-03-07 11:34:33,0,"timer",0,"start",2020-03-07 11:28:51
2020-03-07 11:34:33,1222,NA,255,"marker",2020-03-07 11:30:50
2020-03-07 11:34:33,0,"timer",0,"stop_all",2020-03-07 11:30:51
2020-03-07 11:34:33,113,"recovery_hr",255,"marker",2020-03-07 11:32:51
