"ID","avg_cadence","avg_fractional_cadence","avg_heart_rate","avg_speed","avg_stance_time","avg_stance_time_percent","avg_temperature","avg_vertical_oscillation","end_position_lat","end_position_long","event","event_group","event_type","intensity","lap_trigger","max_cadence","max_fractional_cadence","max_heart_rate","max_speed","max_temperature","message_index","sport","start_position_lat","start_position_long","start_time","sub_sport","timestamp","total_ascent","total_calories","total_cycles","total_descent","total_distance","total_elapsed_time","total_fractional_cycles","total_timer_time","wkt_step_index"
2020-05-08 13:48:43,98,0.265625,158,5.935,6553.5,655.35,127,6553.5,536689835,-1111945872,"lap",255,"stop",NA,"manual",112,0.5,165,7.073,127,NA,"running",536688639,-1111945366,2020-05-08 13:17:23,"generic",2020-05-08 13:18:34,0,15,111,7,422.12,71.118,1.9921875,71.118,NA
2020-05-08 13:48:43,78,0.84375,164,1.462,6553.5,655.35,127,6553.5,536688870,-1111945194,"lap",255,"stop",NA,"manual",93,0.5,168,5.906,127,NA,"running",536689235,-1111945918,2020-05-08 13:18:34,"generic",2020-05-08 13:19:49,0,18,49,7,109.67,75.001,1.9921875,75.001,NA
2020-05-08 13:48:43,94,0.53125,163,5.722,6553.5,655.35,127,6553.5,536689836,-1111945656,"lap",255,"stop",NA,"manual",98,0.5,167,6.429,127,NA,"running",536688862,-1111945198,2020-05-08 13:19:49,"generic",2020-05-08 13:21:01,8,17,111,0,413.7,72.296,1.9921875,72.296,NA
2020-05-08 13:48:43,76,0.7578125,162,1.585,6553.5,655.35,127,6553.5,536688638,-1111945214,"lap",255,"stop",NA,"manual",93,0.5,166,5.897,127,NA,"running",536689193,-1111945707,2020-05-08 13:21:01,"generic",2020-05-08 13:22:21,0,19,63,2,126.46,79.798,1.9921875,79.798,NA
2020-05-08 13:48:43,91,0.75,158,5.703,6553.5,655.35,127,6553.5,536689772,-1111945918,"lap",255,"stop",NA,"manual",96,0.5,170,6.196,127,NA,"running",536688616,-1111945237,2020-05-08 13:22:21,"generic",2020-05-08 13:23:34,15,16,103,11,415.97,72.934,1.9921875,72.934,NA
2020-05-08 13:48:43,64,0.3828125,153,1.03,6553.5,655.35,127,6553.5,536688781,-1111945466,"lap",255,"stop",NA,"manual",91,0,166,5.729,127,NA,"running",536689167,-1111945969,2020-05-08 13:23:34,"generic",2020-05-08 13:24:54,3,18,53,18,82.57,80.163,1.9921875,80.163,NA
2020-05-08 13:48:43,95,0.0546875,154,5.888,6553.5,655.35,127,6553.5,536689040,-1111945799,"lap",255,"stop",NA,"manual",100,0.5,167,6.681,127,NA,"running",536688781,-1111945466,2020-05-08 13:24:54,"generic",2020-05-08 13:26:07,14,15,108,2,428.64,72.797,1.9921875,72.797,NA
2020-05-08 13:48:43,72,0.96875,159,1.704,6553.5,655.35,127,6553.5,536688785,-1111945338,"lap",255,"stop",NA,"manual",91,0.5,172,5.664,127,NA,"running",536689040,-1111945799,2020-05-08 13:26:07,"generic",2020-05-08 13:29:38,7,48,188,13,357.84,209.957,1.9921875,209.957,NA
2020-05-08 13:48:43,93,0.109375,166,5.679,6553.5,655.35,127,6553.5,536689520,-1111945730,"lap",255,"stop",NA,"manual",98,0,168,6.28,127,NA,"running",536688715,-1111945248,2020-05-08 13:29:38,"generic",2020-05-08 13:30:53,6,18,112,7,423.08,74.495,1.9921875,74.495,NA
2020-05-08 13:48:43,61,0.0234375,161,0.828,6553.5,655.35,127,6553.5,536688845,-1111945290,"lap",255,"stop",NA,"manual",89,0.5,167,5.505,127,NA,"running",536688985,-1111945694,2020-05-08 13:30:53,"generic",2020-05-08 13:32:13,0,18,39,5,66.67,80.513,1.9921875,80.513,NA
2020-05-08 13:48:43,95,0.0234375,160,5.851,6553.5,655.35,127,6553.5,536689014,-1111945165,"lap",255,"stop",NA,"manual",98,0.5,172,6.531,127,NA,"running",536688845,-1111945290,2020-05-08 13:32:13,"generic",2020-05-08 13:33:26,15,16,102,0,427.12,73.004,1.9921875,73.004,NA
2020-05-08 13:48:43,61,0.9609375,159,0.444,6553.5,655.35,127,6553.5,536688627,-1111945442,"lap",255,"stop",NA,"manual",89,0.5,173,5.589,127,NA,"running",536689014,-1111945165,2020-05-08 13:33:26,"generic",2020-05-08 13:34:46,0,18,21,9,35.59,80.14,1.9921875,80.14,NA
2020-05-08 13:48:43,94,0,159,5.653,6553.5,655.35,127,6553.5,536700082,-1111944853,"lap",255,"stop",NA,"manual",96,0.5,172,6.27,127,NA,"running",536688485,-1111945416,2020-05-08 13:34:46,"generic",2020-05-08 13:35:43,7,12,82,0,318.88,56.405,1.9921875,56.405,NA
2020-05-08 13:48:43,60,0.3203125,160,1.276,6553.5,655.35,127,6553.5,536689254,-1111945359,"lap",255,"stop",NA,"manual",90,0,171,5.757,127,NA,"running",536699471,-1111944988,2020-05-08 13:35:43,"generic",2020-05-08 13:37:03,5,18,67,9,101.91,79.889,1.9921875,79.889,NA
2020-05-08 13:48:43,91,0.9609375,149,5.872,6553.5,655.35,127,6553.5,536697700,-1111934066,"lap",255,"stop",NA,"manual",100,0.5,166,6.587,127,NA,"running",536689074,-1111945413,2020-05-08 13:37:03,"generic",2020-05-08 13:37:38,6,6,51,0,206.26,35.124,1.9921875,35.124,NA
2020-05-08 13:48:43,61,0.15625,145,1.285,6553.5,655.35,127,6553.5,536688465,-1111945349,"lap",255,"stop",NA,"manual",93,0.5,178,5.86,127,NA,"running",536698284,-1111934056,2020-05-08 13:37:38,"generic",2020-05-08 13:40:37,9,30,153,11,230.47,179.415,1.9921875,179.415,NA
2020-05-08 13:48:43,100,0.0390625,143,5.908,6553.5,655.35,127,6553.5,536697122,-1111934349,"lap",255,"stop",NA,"manual",102,0,167,6.933,127,NA,"running",536688465,-1111945349,2020-05-08 13:40:37,"generic",2020-05-08 13:41:10,0,4,48,0,192.42,32.569,1.9921875,32.569,NA
2020-05-08 13:48:43,59,0.0859375,144,1.292,6553.5,655.35,127,6553.5,536688687,-1111945247,"lap",255,"stop",NA,"manual",99,0,168,6.429,127,NA,"running",536697781,-1111934321,2020-05-08 13:41:10,"generic",2020-05-08 13:44:11,3,29,152,8,234.38,181.463,1.9921875,181.463,NA
2020-05-08 13:48:43,89,0.4140625,139,5.9,6553.5,655.35,127,6553.5,536697922,-1111934722,"lap",255,"stop",NA,"manual",104,0.5,158,6.998,127,NA,"running",536688687,-1111945247,2020-05-08 13:44:11,"generic",2020-05-08 13:44:45,0,3,48,0,197.67,33.503,1.9921875,33.503,NA
2020-05-08 13:48:43,94,0,163,5.142,6553.5,655.35,127,6553.5,536699441,-1111934696,"lap",255,"stop",NA,"session_end",94,0,165,5.981,127,NA,"running",536698525,-1111934730,2020-05-08 13:44:45,"generic",2020-05-08 13:48:43,0,0,1,0,14.16,2.754,1.9921875,2.754,NA
