"ID","data","event","event_group","event_type","timestamp"
2020-06-29 17:43:49,0,"timer",0,"start",2020-06-29 17:09:33
2020-06-29 17:43:49,171,NA,255,"marker",2020-06-29 17:10:06
2020-06-29 17:43:49,0,"timer",0,"stop_all",2020-06-29 17:10:07
2020-06-29 17:43:49,0,"timer",0,"start",2020-06-29 17:10:11
2020-06-29 17:43:49,611,NA,255,"marker",2020-06-29 17:14:17
2020-06-29 17:43:49,0,"timer",0,"stop_all",2020-06-29 17:14:18
2020-06-29 17:43:49,0,"timer",0,"start",2020-06-29 17:14:28
2020-06-29 17:43:49,689,NA,255,"marker",2020-06-29 17:17:04
2020-06-29 17:43:49,0,"timer",0,"stop_all",2020-06-29 17:17:05
2020-06-29 17:43:49,0,"timer",0,"start",2020-06-29 17:17:19
2020-06-29 17:43:49,800,NA,255,"marker",2020-06-29 17:21:58
2020-06-29 17:43:49,0,"timer",0,"stop_all",2020-06-29 17:21:59
2020-06-29 17:43:49,0,"timer",0,"start",2020-06-29 17:22:10
2020-06-29 17:43:49,1114,NA,255,"marker",2020-06-29 17:31:51
2020-06-29 17:43:49,0,"timer",0,"stop_all",2020-06-29 17:31:52
2020-06-29 17:43:49,0,"timer",0,"start",2020-06-29 17:31:55
2020-06-29 17:43:49,1189,NA,255,"marker",2020-06-29 17:36:12
2020-06-29 17:43:49,0,"timer",0,"stop_all",2020-06-29 17:36:13
2020-06-29 17:43:49,0,"timer",0,"start",2020-06-29 17:36:37
2020-06-29 17:43:49,1217,NA,255,"marker",2020-06-29 17:38:39
2020-06-29 17:43:49,0,"timer",0,"stop_all",2020-06-29 17:38:40
2020-06-29 17:43:49,0,"timer",0,"start",2020-06-29 17:38:49
2020-06-29 17:43:49,0,"timer",0,"stop_all",2020-06-29 17:43:42
2020-06-29 17:43:49,1316,NA,255,"marker",2020-06-29 17:43:42
