"ID","data","event","event_group","event_type","timestamp"
2019-11-07 11:52:58,0,"timer",0,"start",2019-11-07 10:40:23
2019-11-07 11:52:58,410,NA,255,"marker",2019-11-07 10:45:27
2019-11-07 11:52:58,0,"timer",0,"stop_all",2019-11-07 10:45:28
2019-11-07 11:52:58,0,"timer",0,"start",2019-11-07 10:45:47
2019-11-07 11:52:58,1872,NA,255,"marker",2019-11-07 11:24:46
2019-11-07 11:52:58,0,"timer",0,"stop_all",2019-11-07 11:24:47
2019-11-07 11:52:58,0,"timer",0,"start",2019-11-07 11:26:20
2019-11-07 11:52:58,1872,NA,255,"marker",2019-11-07 11:43:24
2019-11-07 11:52:58,0,"timer",0,"stop_all",2019-11-07 11:43:25
2019-11-07 11:52:58,0,"timer",0,"start",2019-11-07 11:43:30
2019-11-07 11:52:58,1872,NA,255,"marker",2019-11-07 11:49:59
2019-11-07 11:52:58,0,"timer",0,"stop_all",2019-11-07 11:50:00
2019-11-07 11:52:58,0,"timer",0,"start",2019-11-07 11:50:10
2019-11-07 11:52:58,1872,NA,255,"marker",2019-11-07 11:50:56
2019-11-07 11:52:58,0,"timer",0,"stop_all",2019-11-07 11:50:57
2019-11-07 11:52:58,0,"timer",0,"start",2019-11-07 11:51:02
2019-11-07 11:52:58,1872,NA,255,"marker",2019-11-07 11:52:13
2019-11-07 11:52:58,0,"timer",0,"stop_all",2019-11-07 11:52:14
