"ID","data","event","event_group","event_type","timestamp"
2019-05-20 20:02:51,0,"timer",0,"start",2019-05-20 19:07:16
2019-05-20 20:02:51,584,NA,255,"marker",2019-05-20 19:16:40
2019-05-20 20:02:51,0,"timer",0,"stop_all",2019-05-20 19:16:41
2019-05-20 20:02:51,0,"timer",0,"start",2019-05-20 19:16:59
2019-05-20 20:02:51,3456,NA,255,"marker",2019-05-20 19:48:43
2019-05-20 20:02:51,0,"timer",0,"stop_all",2019-05-20 19:48:44
2019-05-20 20:02:51,0,"timer",0,"start",2019-05-20 19:48:51
2019-05-20 20:02:51,3456,NA,255,"marker",2019-05-20 20:00:06
2019-05-20 20:02:51,0,"timer",0,"stop_all",2019-05-20 20:00:07
2019-05-20 20:02:51,0,"timer",0,"start",2019-05-20 20:00:15
2019-05-20 20:02:51,3456,NA,255,"marker",2019-05-20 20:01:04
2019-05-20 20:02:51,0,"timer",0,"stop_all",2019-05-20 20:01:05
