"ID","data","event","event_group","event_type","timestamp"
2020-11-16 14:02:01,0,"timer",0,"start",2020-11-16 13:04:14
2020-11-16 14:02:01,197,NA,255,"marker",2020-11-16 13:04:40
2020-11-16 14:02:01,0,"timer",0,"stop_all",2020-11-16 13:04:41
2020-11-16 14:02:01,0,"timer",0,"start",2020-11-16 13:04:58
2020-11-16 14:02:01,758,NA,255,"marker",2020-11-16 13:20:03
2020-11-16 14:02:01,0,"timer",0,"stop_all",2020-11-16 13:20:04
2020-11-16 14:02:01,0,"timer",0,"start",2020-11-16 13:20:27
2020-11-16 14:02:01,758,NA,255,"marker",2020-11-16 13:20:37
2020-11-16 14:02:01,0,"timer",0,"stop_all",2020-11-16 13:20:38
2020-11-16 14:02:01,0,"timer",0,"start",2020-11-16 13:21:54
2020-11-16 14:02:01,758,NA,255,"marker",2020-11-16 13:27:23
2020-11-16 14:02:01,0,"timer",0,"stop_all",2020-11-16 13:27:24
2020-11-16 14:02:01,0,"timer",0,"start",2020-11-16 13:27:30
2020-11-16 14:02:01,1222,NA,255,"marker",2020-11-16 14:01:51
2020-11-16 14:02:01,0,"timer",0,"stop_all",2020-11-16 14:01:52
