"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.1,"local",2020-08-05 20:35:12
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-08-05 20:35:12
2020-08-05 21:43:08,0,"antplus",0,"ok",2.953125,226358,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-08-05 20:35:12
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,27,"local",2020-08-05 20:35:12
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.1,"local",2020-08-05 20:40:18
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-08-05 20:40:18
2020-08-05 21:43:08,0,"antplus",0,"ok",2.9765625,226660,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-08-05 20:40:18
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,27,"local",2020-08-05 20:40:18
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.1,"local",2020-08-05 20:59:35
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-08-05 20:59:35
2020-08-05 21:43:08,0,"antplus",0,"ok",2.97265625,227764,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-08-05 20:59:35
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,27,"local",2020-08-05 20:59:35
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.1,"local",2020-08-05 21:29:28
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-08-05 21:29:28
2020-08-05 21:43:08,0,"antplus",0,"ok",2.94921875,229574,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-08-05 21:29:28
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,27,"local",2020-08-05 21:29:28
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.1,"local",2020-08-05 21:37:21
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-08-05 21:37:21
2020-08-05 21:43:08,0,"antplus",0,"ok",2.9609375,230076,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-08-05 21:37:21
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,27,"local",2020-08-05 21:37:21
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.1,"local",2020-08-05 21:39:13
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-08-05 21:39:13
2020-08-05 21:43:08,0,"antplus",0,"ok",2.96484375,230176,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-08-05 21:39:13
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,27,"local",2020-08-05 21:39:13
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.1,"local",2020-08-05 21:40:30
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-08-05 21:40:30
2020-08-05 21:43:08,0,"antplus",0,"ok",2.94921875,230276,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-08-05 21:40:30
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,27,"local",2020-08-05 21:40:30
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.1,"local",2020-08-05 21:41:44
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-08-05 21:41:44
2020-08-05 21:43:08,0,"antplus",0,"ok",2.94140625,230276,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-08-05 21:41:44
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,27,"local",2020-08-05 21:41:44
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.1,"local",2020-08-05 21:43:00
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-08-05 21:43:00
2020-08-05 21:43:08,0,"antplus",0,"ok",2.94140625,230378,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-08-05 21:43:00
2020-08-05 21:43:08,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,27,"local",2020-08-05 21:43:00
