"ID","data","event","event_group","event_type","timestamp"
2020-01-07 14:11:03,0,"timer",0,"start",2020-01-07 12:31:03
2020-01-07 14:11:03,62,NA,255,"marker",2020-01-07 12:32:40
2020-01-07 14:11:03,0,"timer",0,"stop_all",2020-01-07 12:32:41
2020-01-07 14:11:03,0,"timer",0,"start",2020-01-07 12:33:24
2020-01-07 14:11:03,642,NA,255,"marker",2020-01-07 12:47:30
2020-01-07 14:11:03,0,"timer",0,"stop_all",2020-01-07 12:47:31
2020-01-07 14:11:03,0,"timer",0,"start",2020-01-07 12:47:36
2020-01-07 14:11:03,0,"timer",0,"stop_all",2020-01-07 12:55:17
2020-01-07 14:11:03,758,NA,255,"marker",2020-01-07 12:55:17
2020-01-07 14:11:03,107,"recovery_hr",255,"marker",2020-01-07 12:57:17
2020-01-07 14:11:03,0,"timer",0,"start",2020-01-07 12:58:26
2020-01-07 14:11:03,816,NA,255,"marker",2020-01-07 13:10:13
2020-01-07 14:11:03,0,"timer",0,"stop_all",2020-01-07 13:10:14
2020-01-07 14:11:03,0,"timer",0,"start",2020-01-07 13:10:21
2020-01-07 14:11:03,1280,NA,255,"marker",2020-01-07 13:52:53
2020-01-07 14:11:03,0,"timer",0,"stop_all",2020-01-07 13:52:54
2020-01-07 14:11:03,0,"timer",0,"start",2020-01-07 13:53:06
2020-01-07 14:11:03,1280,NA,255,"marker",2020-01-07 14:00:02
2020-01-07 14:11:03,0,"timer",0,"stop_all",2020-01-07 14:00:03
2020-01-07 14:11:03,0,"timer",0,"start",2020-01-07 14:00:19
2020-01-07 14:11:03,1280,NA,255,"marker",2020-01-07 14:10:54
2020-01-07 14:11:03,0,"timer",0,"stop_all",2020-01-07 14:10:55
