"ID","avg_cadence","avg_fractional_cadence","avg_heart_rate","avg_speed","avg_stance_time","avg_stance_time_percent","avg_temperature","avg_vertical_oscillation","end_position_lat","end_position_long","event","event_group","event_type","intensity","lap_trigger","max_cadence","max_fractional_cadence","max_heart_rate","max_speed","max_temperature","message_index","sport","start_position_lat","start_position_long","start_time","sub_sport","timestamp","total_ascent","total_calories","total_cycles","total_descent","total_distance","total_elapsed_time","total_fractional_cycles","total_timer_time","wkt_step_index"
2020-09-21 16:56:51,84,0.2734375,136,3.414,6553.5,655.35,127,6553.5,536948470,-1111298353,"lap",255,"stop",NA,"distance",89,0,147,3.751,127,NA,"running",537031477,-1111374822,2020-09-21 15:41:20,"generic",2020-09-21 15:49:32,30,92,658,10,1609.34,492.361,1.9921875,471.333,NA
2020-09-21 16:56:51,82,0.3203125,139,3.375,6553.5,655.35,127,6553.5,537029605,-1111304150,"lap",255,"stop",NA,"manual",86,0,149,3.555,127,NA,"running",536948479,-1111297822,2020-09-21 15:49:33,"generic",2020-09-21 16:01:04,17,78,563,28,1393.37,690.748,1.9921875,412.875,NA
2020-09-21 16:56:51,94,0.8046875,115,4.966,6553.5,655.35,127,6553.5,537029447,-1111318140,"lap",255,"stop",NA,"manual",95,0,133,6.056,127,NA,"running",537029596,-1111304307,2020-09-21 16:01:04,"generic",2020-09-21 16:01:22,0,1,24,6,92.55,18.635,1.9921875,18.635,NA
2020-09-21 16:56:51,86,0.640625,145,4.415,6553.5,655.35,127,6553.5,537021011,-1111320805,"lap",255,"stop",NA,"manual",92,0,150,5.58,127,NA,"running",537029398,-1111318902,2020-09-21 16:01:22,"generic",2020-09-21 16:01:50,5,5,40,3,123.74,28.026,1.9921875,28.026,NA
2020-09-21 16:56:51,89,0.0546875,155,5.794,6553.5,655.35,127,6553.5,537021058,-1111304661,"lap",255,"stop",NA,"manual",91,0,158,5.822,127,NA,"running",537020960,-1111320138,2020-09-21 16:01:50,"generic",2020-09-21 16:02:09,3,4,28,0,106.68,18.411,1.9921875,18.411,NA
2020-09-21 16:56:51,82,0.125,152,3.896,6553.5,655.35,127,6553.5,537029248,-1111302753,"lap",255,"stop",NA,"manual",89,0,161,5.794,127,NA,"running",537021104,-1111303841,2020-09-21 16:02:09,"generic",2020-09-21 16:04:02,11,21,128,5,366.66,113.329,1.9921875,94.116,NA
2020-09-21 16:56:51,91,0.265625,162,5.91,6553.5,655.35,127,6553.5,537021096,-1111304775,"lap",255,"stop",NA,"manual",95,0,170,6.065,127,NA,"running",537029332,-1111303531,2020-09-21 16:04:02,"generic",2020-09-21 16:04:59,3,13,89,8,336.1,56.869,1.9921875,56.869,NA
2020-09-21 16:56:51,83,0.890625,169,4.19,6553.5,655.35,127,6553.5,537029467,-1111302713,"lap",255,"stop",NA,"manual",91,0,170,5.99,127,NA,"running",537021137,-1111303955,2020-09-21 16:04:59,"generic",2020-09-21 16:05:27,2,7,37,2,119.27,28.463,1.9921875,28.463,NA
2020-09-21 16:56:51,87,0.8984375,169,5.448,6553.5,655.35,127,6553.5,537029440,-1111318331,"lap",255,"stop",NA,"manual",90,0,171,5.468,127,NA,"running",537029609,-1111303381,2020-09-21 16:05:27,"generic",2020-09-21 16:05:46,0,4,29,3,103.47,18.994,1.9921875,18.994,NA
2020-09-21 16:56:51,79,0.703125,164,2.789,6553.5,655.35,127,6553.5,537020790,-1111303818,"lap",255,"stop",NA,"manual",88,0,172,5.468,127,NA,"running",537029475,-1111319103,2020-09-21 16:05:46,"generic",2020-09-21 16:11:17,5,10,53,0,125.99,330.258,1.9921875,45.17,NA
2020-09-21 16:56:51,84,0.5625,120,3.833,6553.5,655.35,127,6553.5,537029865,-1111304196,"lap",255,"stop",NA,"manual",88,0,139,5.02,127,NA,"running",537020822,-1111303475,2020-09-21 16:11:17,"generic",2020-09-21 16:12:17,2,3,46,0,122.23,59.801,1.9921875,31.893,NA
2020-09-21 16:56:51,77,0,135,5.107,6553.5,655.35,127,6553.5,537029190,-1111318396,"lap",255,"stop",NA,"manual",95,0,144,5.832,127,NA,"running",537029528,-1111304544,2020-09-21 16:12:17,"generic",2020-09-21 16:12:35,0,2,24,0,91.69,17.953,1.9921875,17.953,NA
2020-09-21 16:56:51,85,0.890625,152,4.25,6553.5,655.35,127,6553.5,537021228,-1111321821,"lap",255,"stop",NA,"manual",93,0,155,5.673,127,NA,"running",537029182,-1111319216,2020-09-21 16:12:35,"generic",2020-09-21 16:13:02,0,6,38,0,115.4,27.156,1.9921875,27.156,NA
2020-09-21 16:56:51,89,0.53125,159,6.068,6553.5,655.35,127,6553.5,537020935,-1111305762,"lap",255,"stop",NA,"manual",93,0.5,163,6.345,127,NA,"running",537021070,-1111321169,2020-09-21 16:13:02,"generic",2020-09-21 16:13:20,2,4,27,2,106.61,17.57,1.9921875,17.57,NA
2020-09-21 16:56:51,85,0.15625,165,4.132,6553.5,655.35,127,6553.5,537029192,-1111303053,"lap",255,"stop",NA,"manual",93,0,167,5.906,127,NA,"running",537020947,-1111304874,2020-09-21 16:13:20,"generic",2020-09-21 16:13:49,0,7,38,0,121.73,29.462,1.9921875,29.462,NA
