"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-18 08:25:39
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-18 08:25:39
2020-09-18 09:19:00,0,"antplus",0,NA,255.99609375,557048,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-18 08:25:39
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-18 08:25:39
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-18 08:25:59
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-18 08:25:59
2020-09-18 09:19:00,0,"antplus",0,NA,255.99609375,557048,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-18 08:25:59
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-18 08:25:59
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-18 08:28:49
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-18 08:28:49
2020-09-18 09:19:00,0,"antplus",0,"ok",2.96484375,557248,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-18 08:28:49
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-18 08:28:49
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-18 08:31:19
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-18 08:31:19
2020-09-18 09:19:00,0,"antplus",0,"ok",2.95703125,557348,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-18 08:31:19
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-18 08:31:19
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-18 08:39:52
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-18 08:39:52
2020-09-18 09:19:00,0,"antplus",0,"ok",2.95703125,557852,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-18 08:39:52
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-18 08:39:52
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,10,255,NA,"65535",0,2.21,"local",2020-09-18 08:47:31
2020-09-18 09:19:00,0,"antplus",0,NA,255.99609375,4294967295,NA,120,255,NA,"65535",0,655.35,"antplus",2020-09-18 08:47:32
2020-09-18 09:19:00,0,"antplus",0,NA,255.99609375,4294967295,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-18 08:47:34
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-18 08:47:51
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-18 08:47:51
2020-09-18 09:19:00,0,"antplus",0,NA,255.99609375,4294967295,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-18 08:47:51
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-18 08:47:51
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-18 08:51:08
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-18 08:51:08
2020-09-18 09:19:00,0,"antplus",0,"ok",2.95703125,558554,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-18 08:51:08
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-18 08:51:08
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-18 08:54:10
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-18 08:54:10
2020-09-18 09:19:00,0,"antplus",0,"ok",2.953125,558756,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-18 08:54:10
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-18 08:54:10
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-09-18 09:18:54
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-09-18 09:18:54
2020-09-18 09:19:00,0,"antplus",0,"ok",2.953125,560162,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-09-18 09:18:54
2020-09-18 09:19:00,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-09-18 09:18:54
