"ID","data","event","event_group","event_type","timestamp"
2020-10-25 17:41:03,0,"timer",0,"start",2020-10-25 16:38:12
2020-10-25 17:41:03,410,NA,255,"marker",2020-10-25 16:54:06
2020-10-25 17:41:03,0,"timer",0,"stop_all",2020-10-25 16:54:07
2020-10-25 17:41:03,0,"timer",0,"start",2020-10-25 16:54:32
2020-10-25 17:41:03,642,NA,255,"marker",2020-10-25 17:09:17
2020-10-25 17:41:03,0,"timer",0,"stop_all",2020-10-25 17:09:18
2020-10-25 17:41:03,0,"timer",0,"start",2020-10-25 17:09:45
2020-10-25 17:41:03,816,NA,255,"marker",2020-10-25 17:37:13
2020-10-25 17:41:03,0,"timer",0,"stop_all",2020-10-25 17:37:14
2020-10-25 17:41:03,99,"recovery_hr",255,"marker",2020-10-25 17:39:14
