"ID","data","event","event_group","event_type","timestamp"
2020-10-15 09:20:07,0,"timer",0,"start",2020-10-15 08:22:08
2020-10-15 09:20:07,677,NA,255,"marker",2020-10-15 08:26:57
2020-10-15 09:20:07,0,"timer",0,"stop_all",2020-10-15 08:26:58
2020-10-15 09:20:07,0,"timer",0,"start",2020-10-15 08:27:04
2020-10-15 09:20:07,673,NA,255,"marker",2020-10-15 08:30:41
2020-10-15 09:20:07,0,"timer",0,"stop_all",2020-10-15 08:30:42
2020-10-15 09:20:07,0,"timer",0,"start",2020-10-15 08:32:16
2020-10-15 09:20:07,932,NA,255,"marker",2020-10-15 08:43:05
2020-10-15 09:20:07,0,"timer",0,"stop_all",2020-10-15 08:43:06
2020-10-15 09:20:07,0,"timer",0,"start",2020-10-15 08:44:57
2020-10-15 09:20:07,1048,NA,255,"marker",2020-10-15 08:52:08
2020-10-15 09:20:07,0,"timer",0,"stop_all",2020-10-15 08:52:09
2020-10-15 09:20:07,0,"timer",0,"start",2020-10-15 08:52:24
2020-10-15 09:20:07,1106,NA,255,"marker",2020-10-15 08:55:08
2020-10-15 09:20:07,0,"timer",0,"stop_all",2020-10-15 08:55:09
2020-10-15 09:20:07,0,"timer",0,"start",2020-10-15 08:55:27
2020-10-15 09:20:07,1164,NA,255,"marker",2020-10-15 08:57:37
2020-10-15 09:20:07,0,"timer",0,"stop_all",2020-10-15 08:57:38
2020-10-15 09:20:07,109,"recovery_hr",255,"marker",2020-10-15 08:59:38
