"ID","data","event","event_group","event_type","timestamp"
2020-10-07 20:02:16,0,"timer",0,"start",2020-10-07 17:15:43
2020-10-07 20:02:16,178,NA,255,"marker",2020-10-07 17:19:33
2020-10-07 20:02:16,0,"timer",0,"stop_all",2020-10-07 17:19:34
2020-10-07 20:02:16,87,"recovery_hr",255,"marker",2020-10-07 17:21:34
2020-10-07 20:02:16,0,"timer",0,"start",2020-10-07 17:22:40
2020-10-07 20:02:16,294,NA,255,"marker",2020-10-07 17:25:46
2020-10-07 20:02:16,0,"timer",0,"stop_all",2020-10-07 17:25:47
2020-10-07 20:02:16,111,"recovery_hr",255,"marker",2020-10-07 17:27:47
2020-10-07 20:02:16,0,"timer",0,"start",2020-10-07 17:30:26
2020-10-07 20:02:16,294,NA,255,"marker",2020-10-07 17:32:16
2020-10-07 20:02:16,0,"timer",0,"stop_all",2020-10-07 17:32:17
2020-10-07 20:02:16,139,"recovery_hr",255,"marker",2020-10-07 17:34:17
2020-10-07 20:02:16,0,"timer",0,"start",2020-10-07 17:34:25
2020-10-07 20:02:16,352,NA,255,"marker",2020-10-07 17:35:08
2020-10-07 20:02:16,0,"timer",0,"stop_all",2020-10-07 17:35:09
2020-10-07 20:02:16,0,"timer",0,"start",2020-10-07 17:35:11
2020-10-07 20:02:16,410,NA,255,"marker",2020-10-07 17:36:26
2020-10-07 20:02:16,0,"timer",0,"stop_all",2020-10-07 17:36:27
2020-10-07 20:02:16,98,"recovery_hr",255,"marker",2020-10-07 17:38:27
2020-10-07 20:02:16,0,"timer",0,"start",2020-10-07 18:16:03
2020-10-07 20:02:16,410,NA,255,"marker",2020-10-07 18:17:31
2020-10-07 20:02:16,0,"timer",0,"stop_all",2020-10-07 18:17:32
2020-10-07 20:02:16,0,"timer",0,"start",2020-10-07 18:18:10
2020-10-07 20:02:16,0,"timer",0,"stop_all",2020-10-07 18:44:01
2020-10-07 20:02:16,990,NA,255,"marker",2020-10-07 18:44:01
2020-10-07 20:02:16,106,"recovery_hr",255,"marker",2020-10-07 18:46:01
