"ID","data","event","event_group","event_type","timestamp"
2019-07-23 07:32:11,0,"timer",0,"start",2019-07-23 07:10:12
2019-07-23 07:32:11,294,NA,255,"marker",2019-07-23 07:17:30
2019-07-23 07:32:11,0,"timer",0,"stop_all",2019-07-23 07:17:31
2019-07-23 07:32:11,0,"timer",0,"start",2019-07-23 07:17:36
2019-07-23 07:32:11,468,NA,255,"marker",2019-07-23 07:23:12
2019-07-23 07:32:11,0,"timer",0,"stop_all",2019-07-23 07:23:13
2019-07-23 07:32:11,0,"timer",0,"start",2019-07-23 07:23:14
2019-07-23 07:32:11,692,NA,255,"marker",2019-07-23 07:27:36
2019-07-23 07:32:11,0,"timer",0,"stop_all",2019-07-23 07:27:37
2019-07-23 07:32:11,0,"timer",0,"start",2019-07-23 07:27:47
2019-07-23 07:32:11,684,NA,255,"marker",2019-07-23 07:28:52
2019-07-23 07:32:11,0,"timer",0,"stop_all",2019-07-23 07:28:53
2019-07-23 07:32:11,0,"timer",0,"start",2019-07-23 07:29:27
2019-07-23 07:32:11,0,"timer",0,"stop_all",2019-07-23 07:29:34
2019-07-23 07:32:11,681,NA,255,"marker",2019-07-23 07:29:34
2019-07-23 07:32:11,0,"timer",0,"start",2019-07-23 07:29:49
2019-07-23 07:32:11,655,NA,255,"marker",2019-07-23 07:31:45
2019-07-23 07:32:11,0,"timer",0,"stop_all",2019-07-23 07:31:46
