"ID","data","event","event_group","event_type","timestamp"
2018-04-29 10:30:31,0,"timer",0,"start",2018-04-29 09:58:52
2018-04-29 10:30:31,768,NA,255,"marker",2018-04-29 10:08:03
2018-04-29 10:30:31,0,"timer",0,"stop_all",2018-04-29 10:08:04
2018-04-29 10:30:31,0,"timer",0,"start",2018-04-29 10:08:15
2018-04-29 10:30:31,1676,NA,255,"marker",2018-04-29 10:22:21
2018-04-29 10:30:31,0,"timer",0,"stop_all",2018-04-29 10:22:22
2018-04-29 10:30:31,0,"timer",0,"start",2018-04-29 10:22:30
2018-04-29 10:30:31,0,"timer",0,"stop_all",2018-04-29 10:26:37
2018-04-29 10:30:31,1807,NA,255,"marker",2018-04-29 10:26:37
2018-04-29 10:30:31,101,"recovery_hr",255,"marker",2018-04-29 10:28:37
