"ID","ant_device_number","ant_network","ant_transmission_type","battery_status","battery_voltage","cum_operating_time","device_index","device_type","hardware_version","manufacturer","product","serial_number","software_version","source_type","timestamp"
2020-11-19 17:55:38,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-11-19 17:06:06
2020-11-19 17:55:38,0,"antplus",0,"ok",2.953125,1104486,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-11-19 17:06:06
2020-11-19 17:55:38,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-11-19 17:06:06
2020-11-19 17:55:38,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-11-19 17:06:09
2020-11-19 17:55:38,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-11-19 17:08:45
2020-11-19 17:55:38,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-11-19 17:08:45
2020-11-19 17:55:38,0,"antplus",0,"ok",2.9609375,1104686,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-11-19 17:08:45
2020-11-19 17:55:38,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-11-19 17:08:45
2020-11-19 17:55:38,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-11-19 17:47:58
2020-11-19 17:55:38,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-11-19 17:47:58
2020-11-19 17:55:38,0,"antplus",0,"ok",2.953125,1106998,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-11-19 17:47:58
2020-11-19 17:55:38,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-11-19 17:47:58
2020-11-19 17:55:38,0,NA,0,NA,255.99609375,4294967295,"creator",255,255,"garmin","fr235",3935516471,8.2,"local",2020-11-19 17:54:55
2020-11-19 17:55:38,0,NA,0,NA,255.99609375,4294967295,NA,0,255,"garmin",NA,0,3.3,"local",2020-11-19 17:54:55
2020-11-19 17:55:38,0,"antplus",0,"ok",2.953125,1107500,NA,120,49,"garmin",NA,3327278284,23,"antplus",2020-11-19 17:54:55
2020-11-19 17:55:38,0,NA,0,NA,255.99609375,4294967295,NA,3,255,NA,"12",0,26.84,"local",2020-11-19 17:54:55
