timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key
2020-05-11T18:03:48Z,2020-05-11T18:01:51Z,44.9847153481096,-93.20218943059444,44.985529985278845,-93.20123347453773,116.365,116.365,634.25,175,NA,17,5.451,6.746,13,11,NA,6553.5,655.35,6553.5,lap,stop,123,134,89,101,NA,manual,running,255,generic,127,127,0.5,0,1.9921875,2020-05-11 18:01:52
2020-05-11T18:10:08Z,2020-05-11T18:03:48Z,44.98557290062308,-93.20123037323356,44.98554876074195,-93.20129558444023,380.687,377.874,1249.45,522,NA,61,3.307,5.169,23,16,NA,6553.5,655.35,6553.5,lap,stop,127,140,83,88,NA,manual,running,255,generic,127,127,0.546875,0,1.9921875,2020-05-11 18:01:52
2020-05-11T18:12:08Z,2020-05-11T18:10:08Z,44.9856046680361,-93.20129667408764,44.98480604030192,-93.2022075355053,119.409,119.409,633.74,182,NA,19,5.307,5.664,17,19,NA,6553.5,655.35,6553.5,lap,stop,130,132,91,94,NA,manual,running,255,generic,127,127,0.2421875,0,1.9921875,2020-05-11 18:01:52
2020-05-11T18:16:18Z,2020-05-11T18:12:08Z,44.98475977219641,-93.20221155881882,44.984798077493906,-93.20217962376773,249.471,249.471,845.63,346,NA,43,3.39,5.393,23,24,NA,6553.5,655.35,6553.5,lap,stop,135,153,83,91,NA,manual,running,255,generic,127,127,0.9921875,0.5,1.9921875,2020-05-11 18:01:52
2020-05-11T18:17:35Z,2020-05-11T18:16:18Z,44.984735045582056,-93.20217987522483,44.98480813577771,-93.2022244669497,76.446,76.446,430.67,116,NA,13,5.634,6.074,5,11,NA,6553.5,655.35,6553.5,lap,stop,136,138,92,96,NA,manual,running,255,generic,127,127,0.3515625,0,1.9921875,2020-05-11 18:01:52
2020-05-11T18:19:03Z,2020-05-11T18:17:35Z,44.98476195149124,-93.20222522132099,44.985531410202384,-93.2012934051454,88.299,82.635,210.63,90,NA,13,2.549,5.636,10,2,NA,6553.5,655.35,6553.5,lap,stop,133,135,80,91,NA,manual,running,255,generic,127,127,0.0703125,0,1.9921875,2020-05-11 18:01:52
2020-05-11T18:19:40Z,2020-05-11T18:19:03Z,44.98555990867317,-93.20129374042153,44.98479640111327,-93.20220208726823,36.555,36.555,209.55,55,NA,6,5.732,6.354,0,8,NA,6553.5,655.35,6553.5,lap,stop,140,149,90,97,NA,manual,running,255,generic,127,127,0.1875,0.5,1.9921875,2020-05-11 18:01:52
2020-05-11T18:20:49Z,2020-05-11T18:19:40Z,44.984748205170035,-93.20220627821982,44.98553669080138,-93.2012865319848,69.774,69.774,214.65,93,NA,15,3.076,5.589,5,2,NA,6553.5,655.35,6553.5,lap,stop,151,162,83,91,NA,manual,running,255,generic,127,127,0.125,0,1.9921875,2020-05-11 18:01:52
2020-05-11T18:21:25Z,2020-05-11T18:20:49Z,44.98556460253894,-93.20128644816577,44.984757928177714,-93.20221013389528,35.753,35.753,209.17,56,NA,7,5.85,6.074,6,6,NA,6553.5,655.35,6553.5,lap,stop,145,148,92,96,NA,manual,running,255,generic,127,127,0.59375,0,1.9921875,2020-05-11 18:01:52
2020-05-11T18:25:56Z,2020-05-11T18:21:25Z,44.984757928177714,-93.20221013389528,44.98560743406415,-93.20118569768965,271.262,74.46,216.85,99,NA,15,2.912,5.869,5,2,NA,6553.5,655.35,6553.5,lap,stop,147,153,82,93,NA,manual,running,255,generic,127,127,0.3984375,0.5,1.9921875,2020-05-11 18:01:52
2020-05-11T18:33:09Z,2020-05-11T18:25:56Z,44.98561958782375,-93.20118695497513,44.98601345345378,-93.18851343356073,359.307,359.307,1079.49,517,NA,74,3.004,3.35,46,15,NA,6553.5,655.35,6553.5,lap,stop,149,157,86,90,NA,session_end,running,255,generic,127,127,0.0078125,0.5,1.9921875,2020-05-11 18:01:52
