timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2021-12-01T21:36:52Z,2021-12-01T21:29:09Z,44.976792270317674,-93.22968970052898,44.972837436944246,-93.2164847664535,463.166,458.265,1609.34,655,NA,87,3.512,4.152,42,45,NA,6553.5,655.35,6553.5,lap,stop,138,149,85,94,NA,distance,running,255,generic,127,127,0.8671875,0,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T21:44:50Z,2021-12-01T21:36:53Z,44.97282503172755,-93.21644486859441,44.9650327116251,-93.20015924982727,477.947,463.177,1609.34,639,NA,91,3.475,4.479,53,31,NA,6553.5,655.35,6553.5,lap,stop,143,151,83,87,NA,distance,running,255,generic,127,127,0.5234375,0.5,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T21:53:28Z,2021-12-01T21:44:51Z,44.96501427143812,-93.20012136362493,44.97542794793844,-93.19372789934278,518.386,443.457,1609.34,605,NA,78,3.629,4.46,28,21,NA,6553.5,655.35,6553.5,lap,stop,142,151,82,88,NA,distance,running,255,generic,127,127,0.4765625,0.5,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T22:01:03Z,2021-12-01T21:53:29Z,44.97545996680856,-93.19375958293676,44.983605751767755,-93.20114362053573,454.956,454.956,1609.34,628,NA,85,3.537,3.91,21,30,NA,6553.5,655.35,6553.5,lap,stop,147,154,82,87,NA,distance,running,255,generic,127,127,0.8203125,0.5,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T22:02:05Z,2021-12-01T22:01:04Z,44.98363818973303,-93.20114781148732,44.985517831519246,-93.2012934051454,61.829,61.829,217.38,83,NA,10,3.516,3.49,0,0,NA,6553.5,655.35,6553.5,lap,stop,145,148,82,84,NA,manual,running,255,generic,127,127,0.6171875,0,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T22:02:46Z,2021-12-01T22:02:05Z,44.9855494312942,-93.2012968417257,44.984753066673875,-93.20224969647825,41.263,41.263,219.38,57,NA,8,5.317,5.748,0,7,NA,6553.5,655.35,6553.5,lap,stop,153,161,87,92,NA,manual,running,255,generic,127,127,0.2578125,0.5,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T22:03:46Z,2021-12-01T22:02:46Z,44.98470629565418,-93.20225430652499,44.98549704439938,-93.20129030384123,60.397,60.397,206.55,80,NA,13,3.42,5.216,7,0,NA,6553.5,655.35,6553.5,lap,stop,158,162,81,85,NA,manual,running,255,generic,127,127,0.625,0.5,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T22:07:01Z,2021-12-01T22:03:46Z,44.98556242324412,-93.20129172876477,44.98551716096699,-93.20127471350133,194.395,194.395,865.66,267,NA,44,4.453,4.581,16,18,NA,6553.5,655.35,6553.5,lap,stop,159,166,82,85,NA,manual,running,255,generic,127,127,0.828125,0.5,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T22:10:13Z,2021-12-01T22:07:01Z,44.98555747792125,-93.2012746296823,44.98550282791257,-93.20125644095242,192.606,192.606,866.93,258,NA,41,4.501,4.572,17,11,NA,6553.5,655.35,6553.5,lap,stop,162,166,81,83,NA,manual,running,255,generic,127,127,0.0625,0,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T22:13:27Z,2021-12-01T22:10:13Z,44.98554163612425,-93.20125568658113,44.985524620860815,-93.20126758888364,193.639,193.639,865.11,258,NA,40,4.468,4.525,10,12,NA,6553.5,655.35,6553.5,lap,stop,163,166,80,82,NA,manual,running,255,generic,127,127,0.4609375,0,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T22:16:38Z,2021-12-01T22:13:27Z,44.985563764348626,-93.20127010345459,44.98549344018102,-93.20124403573573,191.071,191.071,852.92,256,NA,40,4.464,4.516,11,15,NA,6553.5,655.35,6553.5,lap,stop,166,168,80,83,NA,manual,running,255,generic,127,127,0.8359375,0,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T22:19:46Z,2021-12-01T22:16:38Z,44.98553459532559,-93.20124420337379,44.98548832722008,-93.20123297162354,188.198,188.198,862.6,252,NA,28,4.583,4.628,15,14,NA,6553.5,655.35,6553.5,lap,stop,168,169,80,82,NA,manual,running,255,generic,127,127,0.96875,0,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T22:22:50Z,2021-12-01T22:19:46Z,44.9855269677937,-93.20123733021319,44.98800273053348,-93.20517749525607,183.505,183.505,813.82,247,NA,39,4.435,4.992,10,11,NA,6553.5,655.35,6553.5,lap,stop,168,170,80,88,NA,manual,running,255,generic,127,127,0.78125,0,1.9921875,7901522666,2021_12_01_15_29_09
2021-12-01T22:29:00Z,2021-12-01T22:22:50Z,44.98800507746637,-93.205232815817,44.98605108819902,-93.22330998256803,368.918,368.918,1609.34,497,NA,65,4.362,4.488,30,45,NA,6553.5,655.35,6553.5,lap,stop,169,172,80,84,NA,distance,running,255,generic,127,127,0.5546875,0,1.9921875,7901522666,2021_12_01_15_29_09
