timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key
2018-11-27T20:06:44Z,2018-11-27T19:58:30Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,492.6,492.6,1609.34,669,NA,85,3.267,4.208,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,131,144,81,87,NA,distance,running,255,treadmill,127,127,0.7890625,0,1.9921875,2018-11-27 19:58:31
2018-11-27T20:07:04Z,2018-11-27T20:06:45Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,19.581,15.756,55.4,17,NA,2,3.516,3.62,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,141,142,80,81,NA,manual,running,255,treadmill,127,127,0.40625,0,1.9921875,2018-11-27 19:58:31
2018-11-27T20:10:37Z,2018-11-27T20:07:04Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,213.169,213.169,94.4,97,NA,24,0.443,2.976,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,114,138,59,86,NA,manual,running,255,treadmill,127,127,0.78125,0,1.9921875,2018-11-27 19:58:31
2018-11-27T20:16:58Z,2018-11-27T20:10:37Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,381.79,381.79,1609.34,530,NA,81,4.215,4.861,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,159,171,83,87,NA,distance,running,255,treadmill,127,127,0.140625,0,1.9921875,2018-11-27 19:58:31
2018-11-27T20:17:16Z,2018-11-27T20:16:59Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,17.07,17.07,75.38,21,NA,4,4.416,4.488,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,171,172,83,84,NA,manual,running,255,treadmill,127,127,0,0,1.9921875,2018-11-27 19:58:31
2018-11-27T20:23:37Z,2018-11-27T20:17:16Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,381.369,381.369,1479.12,526,NA,90,3.878,4.721,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,171,174,83,86,NA,manual,running,255,treadmill,127,127,0.0625,0.5,1.9921875,2018-11-27 19:58:31
2018-11-27T20:26:53Z,2018-11-27T20:23:37Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,195.646,195.646,821.41,265,NA,47,4.198,4.497,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,174,177,81,83,NA,manual,running,255,treadmill,127,127,0.4609375,0,1.9921875,2018-11-27 19:58:31
2018-11-27T20:30:07Z,2018-11-27T20:26:53Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,194.365,194.365,803.05,265,NA,47,4.132,4.525,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,176,178,82,85,NA,manual,running,255,treadmill,127,127,0.1796875,0.5,1.9921875,2018-11-27 19:58:31
2018-11-27T20:36:34Z,2018-11-27T20:30:07Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,386.812,386.812,1609.34,525,NA,96,4.161,4.469,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,178,180,81,83,NA,distance,running,255,treadmill,127,127,0.53125,0.5,1.9921875,2018-11-27 19:58:31
2018-11-27T20:36:48Z,2018-11-27T20:36:35Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,14.12,14.12,57.29,16,NA,3,4.057,4.236,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,179,179,81,82,NA,manual,running,255,treadmill,127,127,0.6953125,0,1.9921875,2018-11-27 19:58:31
2018-11-27T20:46:27Z,2018-11-27T20:36:48Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,407.615,407.615,1550.64,550,NA,100,3.804,4.479,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,178,179,81,86,NA,session_end,running,255,treadmill,127,127,0,0,1.9921875,2018-11-27 19:58:31
