timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key
2019-08-31T12:02:30Z,2019-08-31T11:53:50Z,45.10498886927962,-93.03857535123825,45.097410287708044,-93.04886246100068,520.322,499.585,1609.34,712,NA,87,3.221,5.57,41,42,NA,6553.5,655.35,6553.5,lap,stop,123,141,86,97,NA,distance,running,255,generic,127,127,0.0703125,0.5,1.9921875,2019-08-31 11:53:50
2019-08-31T12:10:27Z,2019-08-31T12:02:31Z,45.09738874621689,-93.0488405842334,45.10063463822007,-93.04828494787216,476.473,476.473,1609.34,672,NA,112,3.378,5.458,40,31,NA,6553.5,655.35,6553.5,lap,stop,153,173,84,93,NA,distance,running,255,generic,127,127,0.875,0.5,1.9921875,2019-08-31 11:53:50
2019-08-31T12:17:46Z,2019-08-31T12:10:28Z,45.100649893283844,-93.04832652211189,45.10208546184003,-93.03869253024459,439.798,439.798,1609.34,617,NA,104,3.659,4.068,38,36,NA,6553.5,655.35,6553.5,lap,stop,154,167,84,86,NA,distance,running,255,generic,127,127,0.6015625,0.5,1.9921875,2019-08-31 11:53:50
2019-08-31T12:25:30Z,2019-08-31T12:17:47Z,45.10208487510681,-93.03874550387263,45.10264973156154,-93.04980240762234,464.187,464.187,1609.34,647,NA,101,3.467,3.77,31,39,NA,6553.5,655.35,6553.5,lap,stop,150,159,83,87,NA,distance,running,255,generic,127,127,0.8828125,0.5,1.9921875,2019-08-31 11:53:50
2019-08-31T12:33:14Z,2019-08-31T12:25:31Z,45.102622993290424,-93.04981187917292,45.09755998849869,-93.04358311928809,463.133,463.133,1609.34,650,NA,105,3.475,5.44,50,50,NA,6553.5,655.35,6553.5,lap,stop,154,166,84,94,NA,distance,running,255,generic,127,127,0.2421875,0,1.9921875,2019-08-31 11:53:50
2019-08-31T12:40:36Z,2019-08-31T12:33:15Z,45.097591588273644,-93.04359720088542,45.09458835236728,-93.04510250687599,442.531,442.531,1609.34,629,NA,102,3.637,5.71,34,30,NA,6553.5,655.35,6553.5,lap,stop,158,169,84,95,NA,distance,running,255,generic,127,127,0.9921875,0,1.9921875,2019-08-31 11:53:50
2019-08-31T12:47:40Z,2019-08-31T12:40:37Z,45.09455951862037,-93.04507836699486,45.098470598459244,-93.04848234169185,424.101,424.101,1609.34,598,NA,97,3.795,5.533,30,33,NA,6553.5,655.35,6553.5,lap,stop,157,169,84,88,NA,distance,running,255,generic,127,127,0.375,0,1.9921875,2019-08-31 11:53:50
2019-08-31T12:55:09Z,2019-08-31T12:47:41Z,45.09843757376075,-93.04848996922374,45.09962738491595,-93.04761850275099,448.264,448.264,1609.34,631,NA,102,3.59,5.253,55,48,NA,6553.5,655.35,6553.5,lap,stop,159,174,84,90,NA,distance,running,255,generic,127,127,0.4609375,0.5,1.9921875,2019-08-31 11:53:50
2019-08-31T13:02:24Z,2019-08-31T12:55:10Z,45.09965990670025,-93.04760534316301,45.09887343272567,-93.0476322490722,435.322,435.322,1609.34,614,NA,95,3.697,5.151,43,42,NA,6553.5,655.35,6553.5,lap,stop,156,167,84,88,NA,distance,running,255,generic,127,127,0.890625,0,1.9921875,2019-08-31 11:53:50
2019-08-31T13:08:40Z,2019-08-31T13:02:25Z,45.098847365006804,-93.04760232567787,45.10402746498585,-93.03997236303985,376.465,376.465,1609.34,539,NA,95,4.275,4.768,25,29,NA,6553.5,655.35,6553.5,lap,stop,166,174,86,91,NA,distance,running,255,generic,127,127,0.2734375,0,1.9921875,2019-08-31 11:53:50
2019-08-31T13:12:24Z,2019-08-31T13:08:41Z,45.10406308807433,-93.03999725729227,45.10524585843086,-93.0383378919214,215.417,215.417,970.05,301,NA,56,4.503,6.867,17,10,NA,6553.5,655.35,6553.5,lap,stop,171,180,85,100,NA,session_end,running,255,generic,127,127,0.3203125,0.5,1.9921875,2019-08-31 11:53:50
