timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key
2019-08-02T00:43:15Z,2019-08-02T00:42:24Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,50.147,50.147,0,7,NA,2,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,92,96,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-08-02 00:42:24
2019-08-02T00:44:15Z,2019-08-02T00:43:15Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,59.961,59.961,0,4,NA,2,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,84,92,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-08-02 00:42:24
2019-08-02T00:45:29Z,2019-08-02T00:44:15Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,73.336,73.336,0,4294967295,NA,4,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,93,106,255,255,NA,manual,generic,255,generic,127,127,1.9921875,1.9921875,1.9921875,2019-08-02 00:42:24
2019-08-02T00:47:10Z,2019-08-02T00:45:29Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,101.667,101.667,0,8,NA,8,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,98,119,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-08-02 00:42:24
2019-08-02T00:48:51Z,2019-08-02T00:47:10Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,101.32,101.32,0,6,NA,7,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,98,116,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-08-02 00:42:24
2019-08-02T00:51:03Z,2019-08-02T00:48:51Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,131.43,131.43,0,37,NA,8,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,92,126,58,61,NA,manual,generic,255,generic,127,127,0.9140625,0,1.9921875,2019-08-02 00:42:24
2019-08-02T00:51:46Z,2019-08-02T00:51:03Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,42.701,42.701,0,1,NA,2,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,94,107,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-08-02 00:42:24
2019-08-02T00:52:45Z,2019-08-02T00:51:46Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,59.872,59.872,0,15,NA,4,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,97,107,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-08-02 00:42:24
2019-08-02T00:53:59Z,2019-08-02T00:52:45Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,73.853,58.124,0,11,NA,3,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,94,111,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-08-02 00:42:24
2019-08-02T00:55:14Z,2019-08-02T00:53:59Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,74.773,74.773,0,11,NA,6,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,101,114,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-08-02 00:42:24
2019-08-02T01:00:13Z,2019-08-02T00:55:14Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,299.262,299.262,0,61,NA,17,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,96,119,58,60,NA,manual,generic,255,generic,127,127,0.5234375,0,1.9921875,2019-08-02 00:42:24
2019-08-02T01:01:14Z,2019-08-02T01:00:13Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,61.043,61.043,0,10,NA,6,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,115,125,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-08-02 00:42:24
2019-08-02T01:02:01Z,2019-08-02T01:01:14Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,46.941,46.941,0,12,NA,1,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,98,115,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-08-02 00:42:24
2019-08-02T01:04:22Z,2019-08-02T01:02:01Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,140.77,140.77,0,32,NA,12,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,108,119,59,65,NA,manual,generic,255,generic,127,127,0.953125,0.5,1.9921875,2019-08-02 00:42:24
2019-08-02T01:08:05Z,2019-08-02T01:04:22Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,222.445,129.534,0,18,NA,15,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,120,134,53,60,NA,manual,generic,255,generic,127,127,0.9765625,0,1.9921875,2019-08-02 00:42:24
2019-08-02T01:09:33Z,2019-08-02T01:08:05Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,88.114,88.114,0,5,NA,7,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,97,122,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-08-02 00:42:24
2019-08-04T00:33:45Z,2019-08-02T01:09:33Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,114.969,114.969,0,5,NA,10,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,107,137,65,79,NA,session_end,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-08-02 00:42:24
