timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key
2019-10-01T01:41:24Z,2019-10-01T01:41:01Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,21.649,21.649,0,4,NA,1,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,97,100,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:41:43Z,2019-10-01T01:41:24Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,18.984,18.984,0,4294967295,NA,1,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,104,108,255,255,NA,manual,generic,255,generic,127,127,1.9921875,1.9921875,1.9921875,2019-10-01 01:41:03
2019-10-01T01:42:09Z,2019-10-01T01:41:43Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,26.513,26.513,0,5,NA,2,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,110,114,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:42:44Z,2019-10-01T01:42:09Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,34.907,34.907,0,5,NA,4,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,109,113,72,85,NA,manual,generic,255,generic,127,127,0,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:43:14Z,2019-10-01T01:42:44Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,29.559,29.559,0,4,NA,3,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,102,107,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:43:45Z,2019-10-01T01:43:14Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,31.491,31.491,0,7,NA,3,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,104,106,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:44:05Z,2019-10-01T01:43:45Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,19.35,19.35,0,11,NA,2,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,109,113,52,52,NA,manual,generic,255,generic,127,127,0,0,1.9921875,2019-10-01 01:41:03
2019-10-01T01:45:35Z,2019-10-01T01:44:05Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,90.844,90.844,0,14,NA,12,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,119,125,58,59,NA,manual,generic,255,generic,127,127,0.7890625,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:46:22Z,2019-10-01T01:45:35Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,47.041,47.041,0,7,NA,5,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,109,121,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:46:52Z,2019-10-01T01:46:22Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,29.485,29.485,0,9,NA,2,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,101,108,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:47:17Z,2019-10-01T01:46:52Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,25.077,25.077,0,8,NA,2,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,113,120,63,68,NA,manual,generic,255,generic,127,127,0.8828125,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:48:07Z,2019-10-01T01:47:17Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,50.196,50.196,0,18,NA,7,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,131,170,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:49:49Z,2019-10-01T01:48:07Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,101.325,101.325,0,31,NA,15,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,144,210,70,107,NA,manual,generic,255,generic,127,127,0.7578125,0,1.9921875,2019-10-01 01:41:03
2019-10-01T01:50:15Z,2019-10-01T01:49:49Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,26.499,26.499,0,4294967295,NA,3,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,125,130,255,255,NA,manual,generic,255,generic,127,127,1.9921875,1.9921875,1.9921875,2019-10-01 01:41:03
2019-10-01T01:50:58Z,2019-10-01T01:50:15Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,43.211,43.211,0,16,NA,7,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,145,182,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:52:29Z,2019-10-01T01:50:58Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,91.112,91.112,0,9,NA,14,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,125,152,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:52:52Z,2019-10-01T01:52:29Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,22.876,22.876,0,10,NA,2,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,120,126,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:53:53Z,2019-10-01T01:52:52Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,60.649,60.649,0,16,NA,8,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,126,132,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:54:34Z,2019-10-01T01:53:53Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,40.655,40.655,0,6,NA,5,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,130,141,58,60,NA,manual,generic,255,generic,127,127,0.6796875,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:56:04Z,2019-10-01T01:54:34Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,90.088,90.088,0,24,NA,16,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,140,171,58,60,NA,manual,generic,255,generic,127,127,0.65625,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:56:33Z,2019-10-01T01:56:04Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,29.717,29.717,0,4,NA,4,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,138,151,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:57:32Z,2019-10-01T01:56:33Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,59.104,59.104,0,8,NA,12,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,156,180,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:59:09Z,2019-10-01T01:57:32Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,96.082,96.082,0,25,NA,14,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,125,153,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T01:59:43Z,2019-10-01T01:59:09Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,34.811,34.811,0,0,NA,3,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,118,131,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T02:01:46Z,2019-10-01T01:59:43Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,122.236,122.236,0,22,NA,17,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,128,140,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T02:03:46Z,2019-10-01T02:01:46Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,120.661,120.661,0,5,NA,16,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,129,139,57,58,NA,manual,generic,255,generic,127,127,0.5703125,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T02:04:24Z,2019-10-01T02:03:46Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,37.334,37.334,0,3,NA,5,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,131,142,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T02:05:57Z,2019-10-01T02:04:24Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,93.074,93.074,0,13,NA,13,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,132,143,58,59,NA,manual,generic,255,generic,127,127,0.3984375,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T02:06:45Z,2019-10-01T02:05:57Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,47.869,47.869,0,3,NA,8,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,141,150,58,60,NA,manual,generic,255,generic,127,127,0.7109375,0,1.9921875,2019-10-01 01:41:03
2019-10-01T02:08:15Z,2019-10-01T02:06:45Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,90.873,90.873,0,18,NA,17,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,141,150,57,58,NA,manual,generic,255,generic,127,127,0.25,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T02:09:10Z,2019-10-01T02:08:15Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,54.411,54.411,0,3,NA,8,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,130,144,58,58,NA,manual,generic,255,generic,127,127,0.5,0.5,1.9921875,2019-10-01 01:41:03
2019-10-01T02:10:31Z,2019-10-01T02:09:10Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,80.735,80.735,0,24,NA,15,0,65.535,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,143,148,54,59,NA,manual,generic,255,generic,127,127,0.6796875,0.5,1.9921875,2019-10-01 01:41:03
