timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2021-01-22T21:50:19Z,2021-01-22T21:46:14Z,44.985269559547305,-93.2338120881468,44.98354506678879,-93.24050461873412,245.007,245.007,804.67,360,NA,40,3.284,4.115,23,57,NA,6553.5,655.35,6553.5,lap,stop,122,132,87,94,NA,distance,running,255,generic,127,127,0.5078125,0,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T21:54:19Z,2021-01-22T21:50:20Z,44.98351623304188,-93.24052414856851,44.979452854022384,-93.23360052891076,240.04,240.04,804.67,340,NA,42,3.352,3.452,60,34,NA,6553.5,655.35,6553.5,lap,stop,130,140,85,89,NA,distance,running,255,generic,127,127,0.4296875,0.5,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T21:58:09Z,2021-01-22T21:54:20Z,44.9794383533299,-93.23355526663363,44.97553372755647,-93.22596528567374,229.934,229.934,804.67,322,NA,40,3.5,3.751,25,30,NA,6553.5,655.35,6553.5,lap,stop,134,138,84,86,NA,distance,running,255,generic,127,127,0.2734375,0.5,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:02:00Z,2021-01-22T21:58:10Z,44.97550900094211,-93.22594265453517,44.971919786185026,-93.21717686019838,231.026,231.026,804.67,324,NA,41,3.483,3.844,9,11,NA,6553.5,655.35,6553.5,lap,stop,137,140,84,89,NA,distance,running,255,generic,127,127,0.203125,0.5,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:06:05Z,2021-01-22T22:02:01Z,44.97190444730222,-93.21713645942509,44.96836912818253,-93.20834761485457,245.362,245.362,804.67,343,NA,44,3.28,3.406,30,6,NA,6553.5,655.35,6553.5,lap,stop,141,144,84,89,NA,distance,running,255,generic,127,127,0.5546875,0,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:10:03Z,2021-01-22T22:06:06Z,44.96835772879422,-93.20831140503287,44.964817464351654,-93.19936850108206,238.002,227.176,804.67,321,NA,37,3.542,3.919,10,15,NA,6553.5,655.35,6553.5,lap,stop,135,141,84,97,NA,distance,running,255,generic,127,127,0.59375,0.5,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:13:59Z,2021-01-22T22:10:04Z,44.96480422094464,-93.19932835176587,44.96863936074078,-93.19851379841566,235.473,235.473,804.67,330,NA,40,3.417,3.574,15,19,NA,6553.5,655.35,6553.5,lap,stop,140,144,84,88,NA,distance,running,255,generic,127,127,0.140625,0.5,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:17:52Z,2021-01-22T22:14:00Z,44.96866970323026,-93.1984993815422,44.974786480888724,-93.19393652491271,233.768,230.255,804.67,321,NA,40,3.495,3.966,11,13,NA,6553.5,655.35,6553.5,lap,stop,141,145,84,88,NA,distance,running,255,generic,127,127,0.484375,0.5,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:21:48Z,2021-01-22T22:17:53Z,44.97480743564665,-93.19389821961522,44.97976147569716,-93.18737156689167,236.037,236.037,804.67,333,NA,41,3.409,3.676,27,15,NA,6553.5,655.35,6553.5,lap,stop,142,147,85,91,NA,distance,running,255,generic,127,127,0.125,0,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:26:08Z,2021-01-22T22:21:49Z,44.97978896833956,-93.18737240508199,44.98701894655824,-93.18728221580386,259.147,259.147,804.67,366,NA,47,3.105,3.163,22,0,NA,6553.5,655.35,6553.5,lap,stop,147,151,85,90,NA,distance,running,255,generic,127,127,0.046875,0.5,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:30:04Z,2021-01-22T22:26:09Z,44.98705197125673,-93.18728959187865,44.98805109411478,-93.19343361072242,236.506,236.506,804.67,330,NA,39,3.402,3.518,10,20,NA,6553.5,655.35,6553.5,lap,stop,143,147,84,87,NA,distance,running,255,generic,127,127,0.34375,0,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:34:04Z,2021-01-22T22:30:05Z,44.9880448076874,-93.1934795435518,44.98372142203152,-93.19686868228018,239.972,239.972,804.67,338,NA,36,3.353,3.732,16,24,NA,6553.5,655.35,6553.5,lap,stop,140,147,84,90,NA,distance,running,255,generic,127,127,0.6640625,0,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:37:45Z,2021-01-22T22:34:05Z,44.983750339597464,-93.19689022377133,44.98794606886804,-93.20490810088813,220.892,220.892,804.67,309,NA,31,3.643,3.798,0,22,NA,6553.5,655.35,6553.5,lap,stop,138,143,84,87,NA,distance,running,255,generic,127,127,0.015625,0.5,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:41:34Z,2021-01-22T22:37:46Z,44.98795143328607,-93.20495336316526,44.98793718405068,-93.21506881155074,228.695,228.695,804.67,316,NA,33,3.519,3.686,20,16,NA,6553.5,655.35,6553.5,lap,stop,142,145,83,86,NA,distance,running,255,generic,127,127,0.5859375,0.5,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:45:33Z,2021-01-22T22:41:35Z,44.987935507670045,-93.21511122398078,44.9878378584981,-93.2252537459135,239.113,239.113,804.67,337,NA,33,3.365,3.462,8,20,NA,6553.5,655.35,6553.5,lap,stop,140,143,85,90,NA,distance,running,255,generic,127,127,0.0546875,0.5,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:50:18Z,2021-01-22T22:45:34Z,44.98783668503165,-93.22529993019998,44.98563760891557,-93.23182566091418,285.411,243.774,804.67,351,NA,30,3.301,4.208,17,24,NA,6553.5,655.35,6553.5,lap,stop,135,142,86,117,NA,distance,running,255,generic,127,127,0.78125,0.5,1.9921875,6150779418,2021_01_22_15_46_14
2021-01-22T22:50:45Z,2021-01-22T22:50:19Z,44.985650265589356,-93.23185541667044,44.985655043274164,-93.23188441805542,1.673,1.673,6.06,3,NA,0,3.622,3.658,0,0,NA,6553.5,655.35,6553.5,lap,stop,132,132,87,88,NA,session_end,running,255,generic,127,127,0.75,0,1.9921875,6150779418,2021_01_22_15_46_14
