timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2021-01-04T13:57:33Z,2021-01-04T13:56:53Z,44.98613373376429,-93.20032831281424,44.98495431616902,-93.19841455668211,40,40,199.47,59,NA,6,4.987,6.289,12,0,NA,6553.5,655.35,6553.5,lap,stop,142,162,90,101,NA,time,running,255,generic,127,127,0.0234375,0,1.9921875,6052736589,2021_01_04_07_56_53
2021-01-04T13:59:00Z,2021-01-04T13:57:34Z,44.98492581769824,-93.19837549701333,44.986136415973306,-93.20028481073678,87.105,87.105,239.53,116,NA,18,2.75,4.945,0,14,NA,6553.5,655.35,6553.5,lap,stop,161,169,82,91,NA,manual,running,255,generic,127,127,0.25,0,1.9921875,6052736589,2021_01_04_07_56_53
2021-01-04T13:59:40Z,2021-01-04T13:59:00Z,44.98612401075661,-93.20027383044362,44.98508934862912,-93.19853802211583,40,40,180.59,60,NA,9,4.515,4.787,7,0,NA,6553.5,655.35,6553.5,lap,stop,158,167,89,91,NA,time,running,255,generic,127,127,0.09375,0,1.9921875,6052736589,2021_01_04_07_56_53
2021-01-04T14:01:00Z,2021-01-04T13:59:41Z,44.98506051488221,-93.19850038737059,44.98618461191654,-93.200269555673,79.704,79.704,228.5,105,NA,18,2.867,4.731,6,16,NA,6553.5,655.35,6553.5,lap,stop,163,168,82,90,NA,manual,running,255,generic,127,127,0.6796875,0.5,1.9921875,6052736589,2021_01_04_07_56_53
2021-01-04T14:01:40Z,2021-01-04T14:01:00Z,44.986162735149264,-93.20026402361691,44.98501977883279,-93.19851488806307,40,40,189.12,61,NA,9,4.728,5.43,18,0,NA,6553.5,655.35,6553.5,lap,stop,162,169,90,93,NA,time,running,255,generic,127,127,0.109375,0.5,1.9921875,6052736589,2021_01_04_07_56_53
2021-01-04T14:03:04Z,2021-01-04T14:01:41Z,44.98499027453363,-93.1984774209559,44.98615460470319,-93.20024885237217,83.654,83.654,238.4,111,NA,17,2.85,4.88,5,24,NA,6553.5,655.35,6553.5,lap,stop,165,171,81,89,NA,manual,running,255,generic,127,127,0.7265625,0,1.9921875,6052736589,2021_01_04_07_56_53
2021-01-04T14:03:44Z,2021-01-04T14:03:04Z,44.98613239265978,-93.2002320047468,44.98496496118605,-93.1984443962574,40,40,191.55,61,NA,9,4.789,5.449,12,0,NA,6553.5,655.35,6553.5,lap,stop,165,173,90,95,NA,time,running,255,generic,127,127,0.671875,0,1.9921875,6052736589,2021_01_04_07_56_53
2021-01-04T14:05:09Z,2021-01-04T14:03:45Z,44.984933445230126,-93.19839938543737,44.986164746806026,-93.20026184432209,85.108,85.108,241.01,112,NA,17,2.832,4.992,5,21,NA,6553.5,655.35,6553.5,lap,stop,168,174,80,89,NA,manual,running,255,generic,127,127,0.671875,0.5,1.9921875,6052736589,2021_01_04_07_56_53
2021-01-04T14:05:49Z,2021-01-04T14:05:09Z,44.98614530079067,-93.20025321096182,44.98495314270258,-93.19844607263803,40,40,194.58,60,NA,9,4.865,5.496,18,0,NA,6553.5,655.35,6553.5,lap,stop,167,172,89,93,NA,time,running,255,generic,127,127,0.78125,0,1.9921875,6052736589,2021_01_04_07_56_53
2021-01-04T14:07:14Z,2021-01-04T14:05:50Z,44.98492514714599,-93.19840734824538,44.98617388308048,-93.20026963949203,85.431,85.431,239.27,112,NA,19,2.801,4.983,2,16,NA,6553.5,655.35,6553.5,lap,stop,167,174,81,89,NA,manual,running,255,generic,127,127,0.328125,0.5,1.9921875,6052736589,2021_01_04_07_56_53
2021-01-04T14:07:54Z,2021-01-04T14:07:14Z,44.98615192249417,-93.20026393979788,44.98493855819106,-93.1984216812998,40,40,200.24,60,NA,9,5.006,5.869,15,0,NA,6553.5,655.35,6553.5,lap,stop,168,173,90,94,NA,time,running,255,generic,127,127,0.3671875,0.5,1.9921875,6052736589,2021_01_04_07_56_53
