timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2021-01-20T22:30:55Z,2021-01-20T22:26:46Z,44.98539210297167,-93.23381694965065,44.97985426336527,-93.23388509452343,249.49,249.49,804.67,359,NA,39,3.225,3.844,20,44,NA,6553.5,655.35,6553.5,lap,stop,123,135,86,94,NA,distance,running,255,generic,127,127,0.640625,0,1.9921875,6140901198,2021_01_20_16_26_46
2021-01-20T22:34:48Z,2021-01-20T22:30:56Z,44.97983523644507,-93.233846956864,44.97573816217482,-93.22622830979526,232.824,232.824,804.67,321,NA,44,3.456,3.536,22,24,NA,6553.5,655.35,6553.5,lap,stop,133,139,83,84,NA,distance,running,255,generic,127,127,0.2734375,0.5,1.9921875,6140901198,2021_01_20_16_26_46
2021-01-20T22:38:44Z,2021-01-20T22:34:49Z,44.97570589184761,-93.2262416370213,44.9687073379755,-93.22701629251242,235.677,235.677,804.67,326,NA,43,3.414,3.77,30,30,NA,6553.5,655.35,6553.5,lap,stop,138,142,82,87,NA,distance,running,255,generic,127,127,0.8828125,0.5,1.9921875,6140901198,2021_01_20_16_26_46
2021-01-20T22:42:34Z,2021-01-20T22:38:45Z,44.96868319809437,-93.22697957977653,44.96379210613668,-93.22308425791562,229.876,229.876,804.67,315,NA,41,3.5,3.732,12,9,NA,6553.5,655.35,6553.5,lap,stop,140,146,82,87,NA,distance,running,255,generic,127,127,0.53125,0,1.9921875,6140901198,2021_01_20_16_26_46
2021-01-20T22:46:18Z,2021-01-20T22:42:35Z,44.96377349831164,-93.22311552241445,44.96508493088186,-93.22633350268006,224.768,224.768,804.67,305,NA,36,3.58,3.816,2,25,NA,6553.5,655.35,6553.5,lap,stop,136,146,82,88,NA,distance,running,255,generic,127,127,0.1484375,0.5,1.9921875,6140901198,2021_01_20_16_26_46
2021-01-20T22:50:05Z,2021-01-20T22:46:19Z,44.96511150151491,-93.22636191733181,44.968443559482694,-93.2349749095738,226.996,226.996,804.67,308,NA,36,3.545,3.994,5,20,NA,6553.5,655.35,6553.5,lap,stop,138,144,81,84,NA,distance,running,255,generic,127,127,0.7421875,0,1.9921875,6140901198,2021_01_20_16_26_46
2021-01-20T22:54:41Z,2021-01-20T22:50:06Z,44.9684483371675,-93.2350179925561,44.97145727276802,-93.24245860800147,275.194,270.469,804.67,367,NA,49,2.975,3.462,59,11,NA,6553.5,655.35,6553.5,lap,stop,144,149,81,86,NA,distance,running,255,generic,127,127,0.5078125,0,1.9921875,6140901198,2021_01_20_16_26_46
2021-01-20T22:58:58Z,2021-01-20T22:54:42Z,44.9714825861156,-93.24245508760214,44.97591803781688,-93.23674131184816,256.972,256.972,804.67,348,NA,38,3.131,3.331,49,33,NA,6553.5,655.35,6553.5,lap,stop,140,143,81,85,NA,distance,running,255,generic,127,127,0.4765625,0,1.9921875,6140901198,2021_01_20_16_26_46
2021-01-20T23:02:55Z,2021-01-20T22:58:59Z,44.975949972867966,-93.23675874620676,44.98170875944197,-93.23658959940076,237.405,237.405,804.67,323,NA,34,3.389,3.611,20,37,NA,6553.5,655.35,6553.5,lap,stop,140,143,81,84,NA,distance,running,255,generic,127,127,0.921875,0.5,1.9921875,6140901198,2021_01_20_16_26_46
2021-01-20T23:06:13Z,2021-01-20T23:02:56Z,44.981736754998565,-93.23657291941345,44.984940150752664,-93.23404485359788,190.579,190.579,619.04,264,NA,29,3.248,3.48,19,24,NA,6553.5,655.35,6553.5,lap,stop,140,142,83,88,NA,session_end,running,255,generic,127,127,0.421875,0.5,1.9921875,6140901198,2021_01_20_16_26_46
