timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key
2020-03-01T17:39:48Z,2020-03-01T17:35:06Z,45.00283107161522,-93.02439786493778,45.00543004833162,-93.0155002232641,282.078,282.078,803.22,411,NA,53,2.848,3.004,16,22,NA,6553.5,655.35,6553.5,lap,stop,149,163,88,92,NA,manual,running,255,generic,127,127,0.078125,0.5,1.9921875,2020-03-01 17:35:06
2020-03-01T17:47:32Z,2020-03-01T17:39:48Z,45.005445471033454,-93.01547122187912,45.01196198165417,-92.9979704786092,464.666,464.666,1609.34,669,NA,106,3.463,3.63,61,31,NA,6553.5,655.35,6553.5,lap,stop,171,178,86,90,NA,distance,running,255,generic,127,127,0.578125,0.5,1.9921875,2020-03-01 17:35:06
2020-03-01T17:55:34Z,2020-03-01T17:47:33Z,45.01196198165417,-92.9979704786092,45.02106581814587,-92.98214896582067,480.905,480.905,1609.34,676,NA,116,3.346,3.546,32,43,NA,6553.5,655.35,6553.5,lap,stop,177,181,84,87,NA,distance,running,255,generic,127,127,0.34375,0.5,1.9921875,2020-03-01 17:35:06
2020-03-01T18:03:29Z,2020-03-01T17:55:35Z,45.02108057029545,-92.98211082816124,45.02674916759133,-92.96502289362252,475.546,475.546,1609.34,665,NA,108,3.384,3.639,42,32,NA,6553.5,655.35,6553.5,lap,stop,176,179,84,95,NA,distance,running,255,generic,127,127,0.1640625,0,1.9921875,2020-03-01 17:35:06
2020-03-01T18:11:31Z,2020-03-01T18:03:30Z,45.02674707211554,-92.96498039737344,45.03337975591421,-92.94901823624969,481.363,481.363,1609.34,677,NA,114,3.343,3.49,32,32,NA,6553.5,655.35,6553.5,lap,stop,178,181,84,87,NA,distance,running,255,generic,127,127,0.5078125,0.5,1.9921875,2020-03-01 17:35:06
2020-03-01T18:19:29Z,2020-03-01T18:11:32Z,45.03337975591421,-92.94901823624969,45.045672403648496,-92.94058922678232,477.537,477.537,1609.34,676,NA,122,3.37,3.49,45,27,NA,6553.5,655.35,6553.5,lap,stop,179,181,85,87,NA,distance,running,255,generic,127,127,0.046875,0.5,1.9921875,2020-03-01 17:35:06
2020-03-01T18:27:12Z,2020-03-01T18:19:30Z,45.04569998010993,-92.94056994840503,45.05716407671571,-92.92866060510278,462.589,462.589,1609.34,657,NA,112,3.479,3.648,36,37,NA,6553.5,655.35,6553.5,lap,stop,180,182,85,87,NA,distance,running,255,generic,127,127,0.2578125,0.5,1.9921875,2020-03-01 17:35:06
2020-03-01T18:34:49Z,2020-03-01T18:27:13Z,45.05718771368265,-92.92862783186138,45.046440521255136,-92.93976771645248,457.035,457.035,1609.34,654,NA,101,3.521,3.686,47,51,NA,6553.5,655.35,6553.5,lap,stop,181,183,85,87,NA,distance,running,255,generic,127,127,0.53125,0.5,1.9921875,2020-03-01 17:35:06
2020-03-01T18:36:54Z,2020-03-01T18:34:50Z,45.046415543183684,-92.93980199843645,45.04268090240657,-92.94125852175057,124.854,124.854,449.22,176,NA,30,3.598,3.704,10,10,NA,6553.5,655.35,6553.5,lap,stop,181,182,86,87,NA,manual,running,255,generic,127,127,0.0234375,0.5,1.9921875,2020-03-01 17:35:06
2020-03-01T18:38:17Z,2020-03-01T18:36:54Z,45.04265106283128,-92.9412607010454,45.041438955813646,-92.94171902351081,83.384,83.384,144.32,82,NA,20,1.731,3.648,5,8,NA,6553.5,655.35,6553.5,lap,stop,171,180,63,85,NA,manual,running,255,generic,127,127,0.75,0.5,1.9921875,2020-03-01 17:35:06
