timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2021-07-21T12:56:59Z,2021-07-21T12:49:23Z,44.976114593446255,-93.23003285564482,44.977205414325,-93.2417142111808,454.686,454.686,1609.34,652,NA,85,3.539,4.908,36,69,NA,6553.5,655.35,6553.5,lap,stop,137,148,85,92,NA,distance,running,255,generic,127,127,0.859375,0,1.9921875,7164078302,2021_07_21_07_49_23
2021-07-21T13:04:33Z,2021-07-21T12:57:00Z,44.977177334949374,-93.24173474684358,44.97294941917062,-93.24125815182924,453.046,453.046,1609.34,635,NA,86,3.552,3.798,53,71,NA,6553.5,655.35,6553.5,lap,stop,140,154,84,88,NA,distance,running,255,generic,127,127,0.328125,0,1.9921875,7164078302,2021_07_21_07_49_23
2021-07-21T13:12:14Z,2021-07-21T13:04:34Z,44.97291874140501,-93.24125119484961,44.96474588289857,-93.22607818990946,461.377,461.377,1609.34,646,NA,93,3.488,3.686,43,38,NA,6553.5,655.35,6553.5,lap,stop,150,156,84,85,NA,distance,running,255,generic,127,127,0.2421875,0.5,1.9921875,7164078302,2021_07_21_07_49_23
2021-07-21T13:20:39Z,2021-07-21T13:12:15Z,44.96472576633096,-93.22605924680829,44.96934377588332,-93.22699994780123,504.715,499.89,1609.34,696,NA,103,3.219,3.695,50,26,NA,6553.5,655.35,6553.5,lap,stop,152,158,83,87,NA,distance,running,255,generic,127,127,0.8046875,0.5,1.9921875,7164078302,2021_07_21_07_49_23
2021-07-21T13:28:27Z,2021-07-21T13:20:40Z,44.9693706817925,-93.22699726559222,44.97853545472026,-93.23163446970284,468.226,468.226,1609.34,663,NA,93,3.437,3.835,84,71,NA,6553.5,655.35,6553.5,lap,stop,152,155,85,88,NA,distance,running,255,generic,127,127,0.1328125,0,1.9921875,7164078302,2021_07_21_07_49_23
2021-07-21T13:29:28Z,2021-07-21T13:28:28Z,44.97857183218002,-93.23161041364074,44.980222480371594,-93.23031666688621,61.27,57.444,213.76,78,NA,11,3.721,4.003,10,21,NA,6553.5,655.35,6553.5,lap,stop,152,154,85,88,NA,manual,running,255,generic,127,127,0.0625,0.5,1.9921875,7164078302,2021_07_21_07_49_23
2021-07-21T13:30:00Z,2021-07-21T13:29:28Z,44.980257684364915,-93.23041875846684,44.98013287782669,-93.23238615877926,31.119,31.119,165.17,47,NA,6,5.308,5.888,4,0,NA,6553.5,655.35,6553.5,lap,stop,158,163,89,92,NA,manual,running,255,generic,127,127,0.34375,0,1.9921875,7164078302,2021_07_21_07_49_23
2021-07-21T13:32:08Z,2021-07-21T13:30:00Z,44.980130195617676,-93.23246276937425,44.980210326611996,-93.22896265424788,128.639,128.639,416.69,177,NA,28,3.239,5.589,20,27,NA,6553.5,655.35,6553.5,lap,stop,159,165,83,91,NA,manual,running,255,generic,127,127,0.7734375,0,1.9921875,7164078302,2021_07_21_07_49_23
2021-07-21T13:32:43Z,2021-07-21T13:32:08Z,44.9802222289145,-93.22900515049696,44.98022616840899,-93.23133733123541,34.587,34.587,188.44,53,NA,7,5.448,5.841,2,0,NA,6553.5,655.35,6553.5,lap,stop,161,167,89,92,NA,manual,running,255,generic,127,127,0.171875,0,1.9921875,7164078302,2021_07_21_07_49_23
2021-07-21T13:35:08Z,2021-07-21T13:32:43Z,44.98022072017193,-93.23140321299434,44.97988318093121,-93.2363436743617,145.246,145.246,491.57,199,NA,30,3.384,5.533,23,23,NA,6553.5,655.35,6553.5,lap,stop,159,168,83,90,NA,manual,running,255,generic,127,127,0.53125,0.5,1.9921875,7164078302,2021_07_21_07_49_23
2021-07-21T13:35:40Z,2021-07-21T13:35:08Z,44.97985384427011,-93.23626128025353,44.979714369401336,-93.23391376063228,31.921,31.921,189.65,32,NA,5,5.941,5.85,0,11,NA,6553.5,655.35,6553.5,lap,stop,162,169,90,93,NA,manual,running,255,generic,127,127,0.734375,0.5,1.9921875,7164078302,2021_07_21_07_49_23
2021-07-21T13:41:41Z,2021-07-21T13:35:40Z,44.97972241602838,-93.23386548087001,44.97681615874171,-93.22951317764819,260.329,260.329,829.39,357,NA,55,3.186,5.626,45,35,NA,6553.5,655.35,6553.5,lap,stop,159,170,82,90,NA,session_end,running,255,generic,127,127,0.875,0,1.9921875,7164078302,2021_07_21_07_49_23
