timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key
2018-10-17T23:24:25Z,2018-10-17T23:22:53Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,91.035,91.035,361.69,126,NA,17,3.973,5.738,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,148,162,87,94,NA,manual,running,255,treadmill,127,127,0.640625,0.5,1.9921875,2018-10-17 23:22:54
2018-10-17T23:25:28Z,2018-10-17T23:24:25Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,62.772,62.772,206.46,84,NA,14,3.289,3.779,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,153,161,82,84,NA,manual,running,255,treadmill,127,127,0.1796875,0.5,1.9921875,2018-10-17 23:22:54
2018-10-17T23:26:12Z,2018-10-17T23:25:28Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,44.238,44.238,193.57,63,NA,9,4.376,4.787,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,154,162,85,87,NA,manual,running,255,treadmill,127,127,0.7421875,0.5,1.9921875,2018-10-17 23:22:54
2018-10-17T23:26:57Z,2018-10-17T23:26:12Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,44.833,44.833,183.33,62,NA,10,4.089,4.544,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,164,168,85,87,NA,manual,running,255,treadmill,127,127,0.875,0.5,1.9921875,2018-10-17 23:22:54
2018-10-17T23:28:05Z,2018-10-17T23:26:57Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,67.88,67.88,212.46,90,NA,15,3.13,4.301,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,158,168,81,85,NA,manual,running,255,treadmill,127,127,0.4921875,0.5,1.9921875,2018-10-17 23:22:54
2018-10-17T23:29:34Z,2018-10-17T23:28:05Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,88.775,88.775,382.21,126,NA,20,4.305,4.889,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,163,170,85,88,NA,manual,running,255,treadmill,127,127,0.4921875,0,1.9921875,2018-10-17 23:22:54
2018-10-17T23:30:37Z,2018-10-17T23:29:34Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,63.217,63.217,197.25,84,NA,14,3.12,4.339,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,162,169,82,85,NA,manual,running,255,treadmill,127,127,0.09375,0.5,1.9921875,2018-10-17 23:22:54
2018-10-17T23:32:05Z,2018-10-17T23:30:37Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,87.753,87.753,388.18,126,NA,20,4.424,5.029,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,165,171,86,89,NA,manual,running,255,treadmill,127,127,0.15625,0.5,1.9921875,2018-10-17 23:22:54
2018-10-17T23:33:12Z,2018-10-17T23:32:05Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,67.25,67.25,210.48,89,NA,15,3.13,4.292,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,160,170,81,85,NA,manual,running,255,treadmill,127,127,0.0859375,0,1.9921875,2018-10-17 23:22:54
2018-10-17T23:34:27Z,2018-10-17T23:33:12Z,179.99999991618097,179.99999991618097,179.99999991618097,179.99999991618097,2.45,2.45,9.44,1,NA,0,3.853,3.154,65535,65535,NA,6553.5,655.35,6553.5,lap,stop,149,149,82,82,NA,session_end,running,255,treadmill,127,127,0,0,1.9921875,2018-10-17 23:22:54
