timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2021-03-03T21:41:22Z,2021-03-03T21:37:31Z,44.98503981158137,-93.23394251056015,44.98782486654818,-93.22881647385657,230.96,230.96,804.67,324,NA,44,3.484,4.18,8,18,NA,6553.5,655.35,6553.5,lap,stop,137,146,83,91,NA,distance,running,255,generic,127,127,0.65625,0.5,1.9921875,6370247877,2021_03_03_15_37_31
2021-03-03T21:45:07Z,2021-03-03T21:41:23Z,44.987821597605944,-93.22877129539847,44.987882701680064,-93.21864729747176,225.372,225.372,804.67,314,NA,47,3.57,3.62,15,6,NA,6553.5,655.35,6553.5,lap,stop,146,150,84,90,NA,distance,running,255,generic,127,127,0.0078125,0,1.9921875,6370247877,2021_03_03_15_37_31
2021-03-03T21:48:53Z,2021-03-03T21:45:08Z,44.98788605444133,-93.21860228665173,44.98801253736019,-93.20845138281584,224.399,224.399,804.67,309,NA,50,3.586,4.973,11,3,NA,6553.5,655.35,6553.5,lap,stop,149,152,83,87,NA,distance,running,255,generic,127,127,0.5,0.5,1.9921875,6370247877,2021_03_03_15_37_31
2021-03-03T21:52:35Z,2021-03-03T21:48:54Z,44.98801396228373,-93.20841475389898,44.98418443836272,-93.2024625968188,221.918,221.918,804.67,309,NA,47,3.626,3.695,19,18,NA,6553.5,655.35,6553.5,lap,stop,149,152,83,91,NA,distance,running,255,generic,127,127,0.59375,0.5,1.9921875,6370247877,2021_03_03_15_37_31
2021-03-03T21:56:11Z,2021-03-03T21:52:36Z,44.9841542635113,-93.2024646922946,44.97728504240513,-93.20151502266526,216.743,216.743,804.67,295,NA,48,3.713,3.844,29,15,NA,6553.5,655.35,6553.5,lap,stop,152,161,82,84,NA,distance,running,255,generic,127,127,0.1328125,0.5,1.9921875,6370247877,2021_03_03_15_37_31
2021-03-03T21:59:49Z,2021-03-03T21:56:12Z,44.977267775684595,-93.20147168822587,44.979282449930906,-93.19264252670109,217.104,217.104,804.67,299,NA,49,3.706,4.115,16,25,NA,6553.5,655.35,6553.5,lap,stop,152,158,82,85,NA,distance,running,255,generic,127,127,0.828125,0.5,1.9921875,6370247877,2021_03_03_15_37_31
2021-03-03T22:03:41Z,2021-03-03T21:59:50Z,44.979260908439755,-93.19259483367205,44.98289957642555,-93.18873689509928,232.321,232.321,804.67,324,NA,51,3.464,4.031,34,24,NA,6553.5,655.35,6553.5,lap,stop,151,156,83,95,NA,distance,running,255,generic,127,127,0.2421875,0.5,1.9921875,6370247877,2021_03_03_15_37_31
2021-03-03T22:07:22Z,2021-03-03T22:03:42Z,44.98293134383857,-93.1887427624315,44.98722380027175,-93.19307344034314,221.532,221.532,804.67,303,NA,47,3.632,3.919,22,8,NA,6553.5,655.35,6553.5,lap,stop,152,157,82,86,NA,distance,running,255,generic,127,127,0.90625,0.5,1.9921875,6370247877,2021_03_03_15_37_31
2021-03-03T22:10:56Z,2021-03-03T22:07:23Z,44.987222626805305,-93.19311736151576,44.98470554128289,-93.19759832695127,213.377,213.377,804.67,297,NA,44,3.771,4.32,10,20,NA,6553.5,655.35,6553.5,lap,stop,151,158,82,86,NA,distance,running,255,generic,127,127,0.890625,0.5,1.9921875,6370247877,2021_03_03_15_37_31
2021-03-03T22:14:33Z,2021-03-03T22:10:57Z,44.984694477170706,-93.19761022925377,44.97984764166176,-93.19877866655588,217.635,217.635,804.67,302,NA,43,3.697,4.245,19,11,NA,6553.5,655.35,6553.5,lap,stop,151,156,83,89,NA,distance,running,255,generic,127,127,0.1328125,0,1.9921875,6370247877,2021_03_03_15_37_31
