timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2022-06-18T23:12:44Z,2022-06-18T23:04:49Z,45.18552890047431,-93.13774692825973,45.186152178794146,-93.12931389547884,474.953,474.953,1609.34,677,NA,86,3.388,3.854,36,37,NA,6553.5,655.35,6553.5,lap,stop,140,148,85,92,NA,distance,running,255,generic,127,127,0.7109375,0,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:18:46Z,2022-06-18T23:12:45Z,45.186146730557084,-93.12935697846115,45.18552294932306,-93.13781775534153,362.521,196.164,692.86,271,NA,36,3.532,3.788,6,5,NA,6553.5,655.35,6553.5,lap,stop,148,152,85,88,NA,manual,running,255,generic,127,127,0.546875,0,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:19:17Z,2022-06-18T23:18:46Z,45.18548992462456,-93.13781985081732,45.183950839564204,-93.13783368095756,31.073,31.073,174.63,44,NA,4,5.62,6.205,0,7,NA,6553.5,655.35,6553.5,lap,stop,134,150,97,101,NA,manual,running,255,generic,127,127,0.0625,0,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:20:19Z,2022-06-18T23:19:17Z,45.18390281125903,-93.13783435150981,45.1820670068264,-93.13781163655221,61.166,61.166,212.39,87,NA,12,3.472,5.654,4,4,NA,6553.5,655.35,6553.5,lap,stop,155,157,87,95,NA,manual,running,255,generic,127,127,0.03125,0.5,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:20:51Z,2022-06-18T23:20:19Z,45.18205904401839,-93.13775983639061,45.18209525384009,-93.1355004105717,32.349,32.349,181.92,50,NA,6,5.624,6.028,5,0,NA,6553.5,655.35,6553.5,lap,stop,160,164,94,100,NA,manual,running,255,generic,127,127,0.84375,0.5,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:21:52Z,2022-06-18T23:20:51Z,45.18210061825812,-93.1354348640889,45.18226431682706,-93.13282893039286,61.102,61.102,211.11,85,NA,13,3.455,5.738,3,4,NA,6553.5,655.35,6553.5,lap,stop,162,166,86,94,NA,manual,running,255,generic,127,127,0.390625,0,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:22:24Z,2022-06-18T23:21:52Z,45.18226867541671,-93.13277754932642,45.18360818736255,-93.1319960206747,31.695,31.695,186.41,47,NA,7,5.881,5.972,2,0,NA,6553.5,655.35,6553.5,lap,stop,166,169,92,96,NA,manual,running,255,generic,127,127,0.1875,0,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:23:24Z,2022-06-18T23:22:24Z,45.18365437164903,-93.13195620663464,45.18514643423259,-93.13036733306944,60.703,60.703,214.35,82,NA,13,3.531,5.972,0,3,NA,6553.5,655.35,6553.5,lap,stop,167,170,84,94,NA,manual,running,255,generic,127,127,0.90625,0,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:23:55Z,2022-06-18T23:23:24Z,45.18518356606364,-93.13035308383405,45.186192160472274,-93.12928774394095,30.631,30.631,184.74,47,NA,7,6.031,6.317,3,0,NA,6553.5,655.35,6553.5,lap,stop,167,172,92,95,NA,manual,running,255,generic,127,127,0.3203125,0,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:24:54Z,2022-06-18T23:23:55Z,45.186185874044895,-93.12920853495598,45.18458878621459,-93.1283438578248,59.093,59.093,213.85,81,NA,13,3.619,6.093,0,4,NA,6553.5,655.35,6553.5,lap,stop,170,174,84,93,NA,manual,running,255,generic,127,127,0.5703125,0.5,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:25:25Z,2022-06-18T23:24:54Z,45.18454612232745,-93.1283404212445,45.182970659807324,-93.12842449173331,30.569,30.569,180.02,45,NA,7,5.889,6.074,8,0,NA,6553.5,655.35,6553.5,lap,stop,170,172,89,93,NA,manual,running,255,generic,127,127,0.546875,0,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:26:25Z,2022-06-18T23:25:25Z,45.18291433341801,-93.12842558138072,45.18226431682706,-93.13015200197697,60.14,60.14,212.07,80,NA,14,3.526,5.72,0,3,NA,6553.5,655.35,6553.5,lap,stop,171,173,83,91,NA,manual,running,255,generic,127,127,0.0390625,0,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:26:55Z,2022-06-18T23:26:25Z,45.18226062878966,-93.13021704554558,45.18219315446913,-93.13243070617318,30.426,30.426,179.31,43,NA,7,5.893,6.018,2,0,NA,6553.5,655.35,6553.5,lap,stop,171,174,88,94,NA,manual,running,255,generic,127,127,0.71875,0,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:27:55Z,2022-06-18T23:26:55Z,45.18219214864075,-93.13250220380723,45.18208351917565,-93.13508483581245,59.873,59.873,209.5,79,NA,14,3.499,6,0,9,NA,6553.5,655.35,6553.5,lap,stop,173,175,81,90,NA,manual,running,255,generic,127,127,0.8984375,0,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:28:27Z,2022-06-18T23:27:55Z,45.18208209425211,-93.13514183275402,45.18208016641438,-93.13759136013687,32.202,32.202,197.22,46,NA,7,6.124,6.392,5,0,NA,6553.5,655.35,6553.5,lap,stop,173,176,91,95,NA,manual,running,255,generic,127,127,0.234375,0,1.9921875,9043032036,2022_06_18_18_04_47
2022-06-18T23:29:29Z,2022-06-18T23:28:27Z,45.18208310008049,-93.13766285777092,45.18328716047108,-93.13770820386708,61.407,61.407,209.81,82,NA,14,3.417,6.158,5,7,NA,6553.5,655.35,6553.5,lap,stop,173,177,81,89,NA,manual,running,255,generic,127,127,0.5546875,0.5,1.9921875,9043032036,2022_06_18_18_04_47
