timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key
2020-08-20T13:33:05Z,2020-08-20T13:25:00Z,45.01348338089883,-93.1527518760413,45.009022280573845,-93.13845285214484,484.391,471.331,1609.34,238,NA,99,3.414,4.124,48,37,NA,6553.5,655.35,6553.5,lap,stop,145,160,77,90,NA,distance,running,255,generic,127,127,0.3984375,0,1.9921875,2020-08-20 13:25:01
2020-08-20T13:43:12Z,2020-08-20T13:33:06Z,45.009020771831274,-93.13841119408607,45.00608308240771,-93.12262438237667,607.565,413.415,1453.21,219,NA,87,3.515,3.882,22,49,NA,6553.5,655.35,6553.5,lap,stop,147,156,86,90,NA,manual,running,255,generic,127,127,0.1796875,0,1.9921875,2020-08-20 13:25:01
2020-08-20T13:45:02Z,2020-08-20T13:43:12Z,45.006086602807045,-93.12260418199003,45.00611325725913,-93.11631356365979,110.038,110.038,498.07,80,NA,17,4.526,5.673,27,0,NA,6553.5,655.35,6553.5,lap,stop,134,152,92,93,NA,manual,running,255,generic,127,127,0.9609375,0.5,1.9921875,2020-08-20 13:25:01
2020-08-20T13:47:44Z,2020-08-20T13:45:02Z,45.00611325725913,-93.11631356365979,45.00612256117165,-93.12263653613627,162.071,162.071,518.88,57,NA,31,3.202,4.432,2,26,NA,6553.5,655.35,6553.5,lap,stop,144,147,92,93,NA,manual,running,255,generic,127,127,0.6484375,0.5,1.9921875,2020-08-20 13:25:01
2020-08-20T13:49:41Z,2020-08-20T13:47:44Z,45.006107641384006,-93.12263913452625,45.00613530166447,-93.1163561437279,117.021,117.021,497.66,43,NA,23,4.253,4.731,23,0,NA,6553.5,655.35,6553.5,lap,stop,147,152,83,91,NA,manual,running,255,generic,127,127,0.265625,0,1.9921875,2020-08-20 13:25:01
2020-08-20T13:52:26Z,2020-08-20T13:49:41Z,45.006136978045106,-93.11630258336663,45.00609708018601,-93.12261306680739,164.814,164.814,522.56,84,NA,35,3.171,4.712,3,28,NA,6553.5,655.35,6553.5,lap,stop,153,168,84,91,NA,manual,running,255,generic,127,127,0.9609375,0,1.9921875,2020-08-20 13:25:01
2020-08-20T13:54:32Z,2020-08-20T13:52:26Z,45.00608844682574,-93.12262957915664,45.00609951093793,-93.11633619479835,126.07,126.07,498.44,45,NA,27,3.954,4.152,32,3,NA,6553.5,655.35,6553.5,lap,stop,154,157,85,86,NA,manual,running,255,generic,127,127,0.1953125,0.5,1.9921875,2020-08-20 13:25:01
2020-08-20T13:57:16Z,2020-08-20T13:54:32Z,45.00610068440437,-93.11628632247448,45.006122728809714,-93.12263712286949,163.875,163.875,527.6,142,NA,37,3.22,3.984,2,32,NA,6553.5,655.35,6553.5,lap,stop,160,175,84,86,NA,manual,running,255,generic,127,127,0.2109375,0.5,1.9921875,2020-08-20 13:25:01
2020-08-20T13:59:05Z,2020-08-20T13:57:16Z,45.006106635555625,-93.12265363521874,45.00610831193626,-93.11627492308617,109.221,109.221,506.54,105,NA,24,4.638,4.973,34,0,NA,6553.5,655.35,6553.5,lap,stop,164,177,83,89,NA,manual,running,255,generic,127,127,0.96875,0.5,1.9921875,2020-08-20 13:25:01
2020-08-20T13:59:26Z,2020-08-20T13:59:05Z,45.006106635555625,-93.1162144895643,45.006162794306874,-93.11642034910619,20.938,20.938,40.15,29,NA,5,1.918,4.992,0,5,NA,6553.5,655.35,6553.5,lap,stop,172,173,89,90,NA,manual,running,255,generic,127,127,0.7109375,0,1.9921875,2020-08-20 13:25:01
2020-08-20T14:03:48Z,2020-08-20T13:59:26Z,45.00616421923041,-93.1164457462728,45.00545552931726,-93.12629054300487,261.644,232.914,798.24,164,NA,53,3.427,3.602,11,30,NA,6553.5,655.35,6553.5,lap,stop,161,174,83,90,NA,manual,running,255,generic,127,127,0.3046875,0,1.9921875,2020-08-20 13:25:01
2020-08-20T14:05:13Z,2020-08-20T14:03:48Z,45.00541873276234,-93.12629163265228,45.002000257372856,-93.12627922743559,84.871,84.871,384.3,6,NA,20,4.528,5.085,20,0,NA,6553.5,655.35,6553.5,lap,stop,168,177,87,95,NA,manual,running,255,generic,127,127,0.5703125,0,1.9921875,2020-08-20 13:25:01
2020-08-20T14:07:36Z,2020-08-20T14:05:13Z,45.001967903226614,-93.12628232873976,45.00540121458471,-93.12628752551973,142.916,142.916,399.37,59,NA,32,2.794,3.975,2,10,NA,6553.5,655.35,6553.5,lap,stop,162,172,84,87,NA,manual,running,255,generic,127,127,0.1796875,0.5,1.9921875,2020-08-20 13:25:01
2020-08-20T14:08:59Z,2020-08-20T14:07:36Z,45.00539350323379,-93.12629825435579,45.001961616799235,-93.1263009365648,83.261,83.261,382.89,53,NA,18,4.599,5.225,12,5,NA,6553.5,655.35,6553.5,lap,stop,164,179,80,84,NA,manual,running,255,generic,127,127,0.859375,0,1.9921875,2020-08-20 13:25:01
