timestamp,start_time,start_position_lat,start_position_long,end_position_lat,end_position_long,total_elapsed_time,total_timer_time,total_distance,total_cycles,message_index,total_calories,avg_speed,max_speed,total_ascent,total_descent,wkt_step_index,avg_vertical_oscillation,avg_stance_time_percent,avg_stance_time,event,event_type,avg_heart_rate,max_heart_rate,avg_cadence,max_cadence,intensity,lap_trigger,sport,event_group,sub_sport,avg_temperature,max_temperature,avg_fractional_cadence,max_fractional_cadence,total_fractional_cycles,key,time_created
2020-12-08T21:09:48Z,2020-12-08T21:05:53Z,38.90819882042706,-92.30383506976068,38.913245145231485,-92.3069024272263,235.439,235.439,804.67,339,NA,44,3.418,4.245,5,34,NA,6553.5,655.35,6553.5,lap,stop,135,155,86,92,NA,distance,running,255,generic,127,127,0.2578125,0,1.9921875,5931393473,2020_12_08_15_05_53
2020-12-08T21:13:35Z,2020-12-08T21:09:49Z,38.91324573196471,-92.3069407325238,38.91071557067335,-92.3104269336909,227.125,227.125,804.67,322,NA,51,3.543,3.62,23,12,NA,6553.5,655.35,6553.5,lap,stop,146,151,85,88,NA,distance,running,255,generic,127,127,0.5,0.5,1.9921875,5931393473,2020_12_08_15_05_53
2020-12-08T21:17:08Z,2020-12-08T21:13:36Z,38.910712050274014,-92.31046917848289,38.91318177804351,-92.30702547356486,213.35,213.35,804.67,294,NA,44,3.772,3.975,14,19,NA,6553.5,655.35,6553.5,lap,stop,143,148,83,85,NA,distance,running,255,generic,127,127,0.375,0.5,1.9921875,5931393473,2020_12_08_15_05_53
2020-12-08T21:20:36Z,2020-12-08T21:17:09Z,38.91318186186254,-92.30698624625802,38.91305881552398,-92.3040449526161,206.211,206.211,719.15,284,NA,41,3.487,4.18,24,14,NA,6553.5,655.35,6553.5,lap,stop,142,152,83,86,NA,manual,running,255,generic,127,127,0.2578125,0.5,1.9921875,5931393473,2020_12_08_15_05_53
2020-12-08T21:23:35Z,2020-12-08T21:20:36Z,38.91308815218508,-92.30406917631626,38.91185525804758,-92.30876790359616,179.386,179.386,804.67,252,NA,32,4.486,5.235,13,9,NA,6553.5,655.35,6553.5,lap,stop,151,167,84,91,NA,distance,running,255,generic,127,127,0.234375,0.5,1.9921875,5931393473,2020_12_08_15_05_53
2020-12-08T21:26:32Z,2020-12-08T21:23:36Z,38.91181368380785,-92.30876572430134,38.91322636976838,-92.30979954823852,176.74,176.74,804.67,242,NA,15,4.553,4.731,10,8,NA,6553.5,655.35,6553.5,lap,stop,112,171,82,85,NA,distance,running,255,generic,127,127,0.9609375,0.5,1.9921875,5931393473,2020_12_08_15_05_53
2020-12-08T21:27:33Z,2020-12-08T21:26:33Z,38.91322486102581,-92.30973970144987,38.91319585964084,-92.30662884190679,61.159,61.159,278.62,80,NA,6,4.556,4.824,0,7,NA,6553.5,655.35,6553.5,lap,stop,166,169,82,84,NA,manual,running,255,generic,127,127,0.8828125,0.5,1.9921875,5931393473,2020_12_08_15_05_53
2020-12-08T21:29:32Z,2020-12-08T21:27:33Z,38.91319653019309,-92.30657821521163,38.91311044804752,-92.30406624265015,119.515,119.515,386.1,160,NA,21,3.231,4.581,9,2,NA,6553.5,655.35,6553.5,lap,stop,157,166,81,83,NA,manual,running,255,generic,127,127,0.171875,0,1.9921875,5931393473,2020_12_08_15_05_53
2020-12-08T21:32:31Z,2020-12-08T21:29:32Z,38.91312947496772,-92.30410396121442,38.91183220781386,-92.30878341011703,178.486,178.486,804.67,251,NA,36,4.508,5.02,11,11,NA,6553.5,655.35,6553.5,lap,stop,163,169,84,89,NA,distance,running,255,generic,127,127,0.1875,0.5,1.9921875,5931393473,2020_12_08_15_05_53
2020-12-08T21:35:28Z,2020-12-08T21:32:32Z,38.91179415397346,-92.30878441594541,38.91320675611496,-92.30971212498844,176.575,176.575,804.67,241,NA,36,4.557,4.833,13,18,NA,6553.5,655.35,6553.5,lap,stop,169,171,82,85,NA,distance,running,255,generic,127,127,0.65625,0.5,1.9921875,5931393473,2020_12_08_15_05_53
